PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.073027,0.044287,-0.041845,-0.00681,-0.00661,0.0092899999999999,-1.198312,0.010526,0.041754,-0.017837,0.0024099999999999,-0.0006799999999999,0.001,-0.901952,
0.072861,0.043966,-0.041513,-0.00501,-0.00778,0.0096099999999999,-1.1955360000000002,0.010583,0.041683,-0.017792,0.0018199999999999,-0.00118,0.001,-0.900809,
0.072773,0.043828,-0.0414,-0.0046699999999999,-0.00767,0.0087299999999999,-1.194393,0.010603,0.0416459999999999,-0.017771,0.0015199999999999,-0.0014399999999999,0.00099,-0.902115,
0.072608,0.043676,-0.041287,-0.0041899999999998,-0.00611,0.00558,-1.193577,0.010624,0.041611,-0.017741,0.0009799999999999,-0.0014299999999999,0.0009599999999999,-0.903095,
0.0724409999999999,0.043679,-0.041299,-0.0041999999999998,-0.0028699999999999,0.0021399999999999,-1.193576,0.010625,0.041614,-0.017738,0.00042,-0.0006899999999999,0.0005399999999999,-0.904075,
0.0723029999999999,0.043746,-0.041371,-0.0046999999999999,-0.0008199999999999,0.00029,-1.1939030000000002,0.0106,0.041624,-0.017735,-2.999999999999531e-05,-0.00022,0.0003599999999999,-0.904401,
0.072239,0.043779,-0.04141,-0.00369,0.0010299999999999,-0.00123,-1.1939030000000002,0.010583,0.0416259999999999,-0.01774,-0.0004099999999999,0.00015,1.000000000001e-05,-0.903911,
0.072132,0.043879,-0.041535,-0.00309,0.0019999999999999,-0.00236,-1.194556,0.010537,0.041643,-0.017744,-0.00088,0.00029,-5.999999999999062e-05,-0.903748,
0.07203,0.044008,-0.041714,-0.00273,0.0026199999999999,-0.00343,-1.192433,0.0105,0.041671,-0.017759,-0.0009999999999999,0.0004699999999999,-0.0002399999999999,-0.905218,
0.071974,0.044057,-0.0418,-0.00265,0.00278,-0.0038999999999999,-1.191617,0.010512,0.041676,-0.017755,-0.0007099999999999,0.0004999999999999,-0.00015,-0.905871,
0.071815,0.044132,-0.041984,-0.0031699999999999,0.0025299999999999,-0.0044899999999999,-1.1917799999999998,0.010559,0.041692,-0.01773,0.00022,0.00049,0.00014,-0.903748,
0.071565,0.044213,-0.042125,-0.0046499999999999,0.00205,-0.00411,-1.1890040000000002,0.010654,0.041712,-0.0176699999999999,0.0015399999999999,0.0004099999999999,0.0008899999999999,-0.901789,
0.071252,0.044246,-0.04218,-0.00722,0.00189,-0.0038,-1.184105,0.010791,0.04169,-0.017627,0.0027899999999999,0.00014,0.0012799999999999,-0.901462,
0.07109,0.0442399999999999,-0.04218,-0.00725,0.00108,-0.00196,-1.180676,0.010879,0.041673,-0.017631,0.0031999999999999,-0.0001899999999999,0.0009899999999999,-0.904728,
0.070769,0.044231,-0.042151,-0.00796,0.0001799999999999,-0.0002599999999999,-1.181166,0.011066,0.041636,-0.0176419999999999,0.0041199999999999,-0.0007599999999999,0.00028,-0.90979,
0.070503,0.044255,-0.042101,-0.0074899999999999,9.000000000002062e-05,0.00079,-1.181819,0.011302,0.04161,-0.017653,0.0051099999999999,-0.0007999999999999,-0.0002599999999999,-0.90832,
0.070405,0.04427,-0.0420829999999999,-0.00685,0.0002999999999999,0.0009699999999999,-1.182146,0.011455,0.041601,-0.01766,0.00576,-0.00072,-0.0002899999999999,-0.908483,
0.070282,0.044287,-0.042091,-0.00487,0.00056,0.0005999999999999,-1.182636,0.011791,0.041578,-0.017693,0.0072499999999999,-0.00058,-0.0005099999999999,-0.90881,
0.070262,0.044323,-0.042127,-0.0024099999999999,0.0006799999999999,-0.0002599999999999,-1.181656,0.012134,0.041545,-0.017734,0.00832,-0.00065,-0.00081,-0.90881,
0.070294,0.044358,-0.042178,-0.00111,0.00088,-0.0009499999999999,-1.182146,0.0124739999999999,0.041522,-0.017773,0.01019,-0.0007899999999999,-0.00113,-0.90881,
0.070328,0.044356,-0.042212,0.00046,0.0006899999999999,-0.0012099999999999,-1.182146,0.012662,0.041505,-0.017796,0.00871,-0.0007299999999999,-0.0010299999999999,-0.908483,
0.070384,0.044312,-0.042287,0.0012199999999999,-0.00011,-0.0016,-1.182799,0.013015,0.041472,-0.017844,0.0088099999999999,-0.0007299999999999,-0.0010999999999999,-0.912239,
