PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.099001,0.036886,-0.042376,-0.0212699999999999,0.04281,-0.0379699999999999,-0.588845,-0.002262,0.035406,-0.005013,-0.002,-0.0042299999999999,0.00661,-0.910469,
0.097889,0.037944,-0.043414,-0.02653,0.03443,-0.0313399999999999,-0.290513,-0.002473,0.03553,-0.0044659999999999,-0.00379,0.0008899999999999,0.0108199999999999,-0.708642,G1
0.097399,0.038245,-0.04382,-0.0267499999999999,0.0286399999999999,-0.0276699999999999,-0.1393059999999999,-0.002617,0.035476,-0.004207,-0.0049599999999999,0.0014399999999999,0.01187,-0.607402,G1
0.096608,0.038318,-0.044417,-0.02393,0.0143199999999999,-0.02041,0.171599,-0.00256,0.035192,-0.003799,-0.00298,-0.0021399999999999,0.01214,-0.308254,G1
0.096244,0.037806,-0.044722,-0.01645,-0.0013799999999999,-0.0130799999999999,0.226792,-0.002543,0.034986,-0.003328,-0.0007,-0.0054399999999999,0.01138,-0.009922,G1
0.096171,0.037437,-0.044792,-0.0122799999999999,-0.00808,-0.00972,0.209973,-0.002553,0.03487,-0.003088,0.0006399999999999,-0.00606,0.0111899999999999,0.145531,G1
0.096112,0.036771,-0.044846,-0.0049599999999999,-0.0154699999999999,-0.0042899999999999,0.188745,-0.002526,0.034619,-0.002575,0.00034,-0.00573,0.01224,0.312577,G1
0.096146,0.036357,-0.044802,-0.00098,-0.0144899999999999,-0.0008,0.189398,-0.002503,0.034348,-0.002069,0.0004,-0.00638,0.0125899999999999,0.381159,G1
0.096174,0.036211,-0.044687,2.9999999999891225e-05,-0.0122599999999999,0.00105,0.189398,-0.002487,0.034052,-0.0015789999999999,0.00066,-0.0081799999999999,0.01509,0.4219819999999999,G1
0.096175,0.036209,-0.044616,0.0006299999999999,-0.00562,0.0022999999999999,0.189071,-0.002449,0.033916,-0.0013369999999999,0.00077,-0.0070299999999999,0.01238,0.4428829999999999,G1
0.096171,0.036266,-0.044462,0.0002500000000001,-0.00091,0.0034,0.191357,-0.0024289999999999,0.033636,-0.000883,0.0007399999999999,-0.0071199999999999,0.0118599999999999,0.474888,G1
0.096186,0.03634,-0.044354,0.0001199999999999,0.0012899999999999,0.00333,0.200992,-0.00245,0.033331,-0.000526,0.00037,-0.0072099999999999,0.01053,0.488768,G1
0.096186,0.036371,-0.044323,0.0001099999999999,0.00162,0.00293,0.20638,-0.0024649999999999,0.0331589999999999,-0.000377,-0.00016,-0.00757,0.0096,0.4904,G1
0.096185,0.036398,-0.0443,0.00014,0.00132,0.00162,0.20883,-0.002574,0.032901,-0.000167,-0.0014499999999999,-0.0073499999999999,0.00716,0.487625,G1
0.09618,0.036393,-0.04431,-5.999999999992123e-05,0.00053,0.0004399999999999,0.206054,-0.002769,0.0327779999999999,8e-06,-0.00319,-0.0055299999999999,0.00534,0.4779899999999999,G1
0.09618,0.036392,-0.044311,-5.999999999992123e-05,0.00021,0.0001199999999999,0.197073,-0.003036,0.032753,0.000136,-0.00571,-0.00406,0.00513,0.471132,G1
0.096185,0.036394,-0.04431,0.0,-3.9999999999970615e-05,-0.0001,0.192501,-0.003085,0.032734,0.000168,-0.00511,-0.00167,0.00335,0.468356,G1
0.096185,0.036403,-0.044308,5.000000000005e-05,9.999999999996124e-05,2.000000000002e-05,0.188745,-0.003075,0.032705,0.000227,-0.0030599999999999,-0.00073,0.00219,0.46607,G1
0.09618,0.036402,-0.0443089999999999,0.0,9.999999999996124e-05,2.000000000002e-05,0.186132,-0.003006,0.032638,0.000298,0.0003,-0.0011499999999999,0.00162,0.4667229999999999,G1
0.09618,0.036399,-0.044311,-5.000000000005e-05,4.999999999998062e-05,-1.000000000001e-05,0.1851529999999999,-0.003007,0.032573,0.000364,0.0007799999999999,-0.00161,0.00196,0.4691729999999999,G1
0.09618,0.036406,-0.044306,-5.000000000005e-05,3.000000000003001e-05,2.000000000002e-05,0.1840089999999999,-0.003018,0.03236,0.000539,0.00057,-0.0034499999999999,0.00312,0.472602,G1
0.09618,0.036403,-0.044308,0.0,1.000000000001e-05,1.000000000001e-05,0.18352,-0.003011,0.032061,0.000779,-4.999999999999854e-05,-0.00577,0.00481,0.475214,G1
0.096185,0.036402,-0.0443089999999999,5.000000000005e-05,2.9999999999960607e-05,2.000000000002e-05,0.183193,-0.002989,0.031908,0.00089,0.00018,-0.0066499999999999,0.00526,0.477501,G1
0.096185,0.036399,-0.044312,5.000000000005e-05,-7.000000000000062e-05,-5.999999999999062e-05,0.183193,-0.002872,0.031588,0.001053,0.0014599999999999,-0.00772,0.00514,0.479297,G1
