MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.202739,0.014161,0.414953,0.263525190139963,-0.169381482429867,-0.903532425668541,0.292392789475183,-1.914567,-0.245141,0.030105,0.371943,-0.188009150926866,0.139712354101771,-0.223356329788021,0.946173856763505,-1.404909,0.115504,0.031529,-0.033941,0.22461373952999,-0.126260323084303,-0.923329357459232,0.284727758539492,-0.951187,-0.003199,0.037623,0.008924,0.169502503458422,0.177314832777572,0.953840418508756,0.173253592798045,-0.958477
0.203233,0.014897,0.413247,0.266069537370615,-0.174046769884888,-0.903454267757584,0.287550185613975,-1.914642,-0.245218,0.030688,0.370422,-0.192399174804977,0.142883286722608,-0.217743860415238,0.946126067266502,-1.405096,0.115764,0.031919,-0.034816,0.226585212612931,-0.131777102526146,-0.923751997844663,0.279242158623944,-0.947594,-0.003237,0.03792,0.008161,0.17279057571781,0.18223159445353,0.953368751173099,0.167400977334897,-0.954558
0.204253,0.016437,0.409269,0.270349211066917,-0.187764252438979,-0.903903504762862,0.273156262346193,-1.914803,-0.24527,0.031737,0.367043,-0.204734077939137,0.146513560938072,-0.206340087910009,0.945537678737842,-1.404997,0.116265,0.032676,-0.036762,0.231495775270491,-0.144613558958465,-0.924770432819358,0.265134439823231,-0.947104,-0.003264,0.038438,0.006508,0.176611135799317,0.193886013300832,0.952180141033758,0.156747247436497,-0.937412
0.205095,0.018013,0.404945,0.275061136998228,-0.199827336109944,-0.903889551313337,0.259603708916146,-1.914097,-0.245262,0.032413,0.363691,-0.214466659233962,0.150185877445659,-0.199530791637414,0.944264643773899,-1.404987,0.116694,0.033472,-0.038959,0.237991755862914,-0.15695174353818,-0.92508312887933,0.250892963242178,-0.956902,-0.003259,0.038784,0.004797,0.181399918456288,0.204347083027408,0.95026023793546,0.149471801491401,-0.924186
0.205456,0.018811,0.402731,0.280062911981175,-0.205789303830005,-0.903545718508426,0.250640504162593,-1.913785,-0.245232,0.032664,0.362139,-0.219133864848423,0.15268011534958,-0.193496104712435,0.944048933644091,-1.404627,0.116874,0.033875,-0.040069,0.243118123377147,-0.162001898373888,-0.925145904953666,0.242392280314975,-0.956575,-0.003248,0.03891,0.003986,0.184231271860068,0.209113215992832,0.949623844449385,0.143335464624519,-0.920757
0.206066,0.020418,0.398038,0.29157386212283,-0.220763573556557,-0.901828041060669,0.230118039001709,-1.914413,-0.245224,0.033032,0.359337,-0.22894306779319,0.167427097750534,-0.1817613401704,0.941549814862568,-1.40454,0.117184,0.034675,-0.042412,0.255484181903592,-0.175745084198181,-0.924336633729918,0.222358462222761,-0.951513,-0.003245,0.039073,0.002601,0.198913142812451,0.217582782434733,0.946323027030296,0.132529328515048,-0.915695
0.206382,0.021857,0.39341,0.301366444408593,-0.242247941744847,-0.896929971244848,0.214501346353868,-1.914384,-0.245261,0.033352,0.357295,-0.243386805914986,0.187955593741607,-0.166202406087606,0.936916387784114,-1.404323,0.117347,0.03539,-0.044734,0.26733787100939,-0.197552689502849,-0.920275332938584,0.206389702211948,-0.946288,-0.003263,0.039232,0.001579,0.218692242720845,0.231032545068316,0.94069353553174,0.117870005946296,-0.915205
0.206255,0.023098,0.389177,0.314270691286601,-0.261253647879646,-0.891010711448141,0.197687572073962,-1.914451,-0.245142,0.033394,0.356008,-0.260426867959033,0.207281797872366,-0.151421873661895,0.930743530137368,-1.404195,0.117284,0.036008,-0.046857,0.281389245122366,-0.215663404045296,-0.915557240258166,0.189906104946395,-0.955269,-0.003209,0.039256,0.000926,0.240552332941172,0.247242146725817,0.93286272180604,0.103793247678237,-0.914878
0.206013,0.023726,0.387014,0.322244880745255,-0.26840828117465,-0.887379035842926,0.191503728884911,-1.914526,-0.244996,0.033441,0.355607,-0.268473193940688,0.220164008997529,-0.143099213372608,0.926807730011766,-1.40395,0.117173,0.036312,-0.047901,0.29014241718242,-0.222823713545503,-0.91230953380502,0.18400620903057,-0.954289,-0.003143,0.039271,0.00072,0.25242057805634,0.254690638991095,0.928580062567529,0.0956848869262702,-0.90949
0.205313,0.024694,0.383112,0.337651786785976,-0.28081350893394,-0.88056973660141,0.178134732891061,-1.914445,-0.244692,0.033436,0.35528,-0.28122650055757,0.247941160727772,-0.131527402587281,0.917680433794767,-1.404122,0.116812,0.036821,-0.049927,0.306879613933925,-0.235430241260984,-0.906301849278958,0.170336320393219,-0.952819,-0.002981,0.039279,0.000546,0.281950761808015,0.266290613436369,0.917873071369334,0.0842739696857126,-0.905734
