PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y,R_4_X,R_4_Y,R_5_X,R_5_Y,R_6_X,R_6_Y,R_7_X,R_7_Y,Thread_1_X,Thread_1_Y,Thread_2_X,Thread_2_Y,Thread_3_X,Thread_3_Y,Thread_4_X,Thread_4_Y,Thread_5_X,Thread_5_Y
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.24805700000000003,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.24805700000000003,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247731,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247731,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247731,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247731,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247731,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247894,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247894,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247731,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247894,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247731,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.24805700000000003,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247894,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247894,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
0.120648,0.023925,-0.031052,0.0,0.0,0.0,-0.143579837649819,-0.131746242747671,0.14485835761421398,0.970074128080754,-0.247894,0.007809,0.038205,-0.0009960000000000001,0.0,0.0,0.0,-0.105372112496905,0.0201017852088329,-0.31916382875203303,0.941608775742718,-0.240815,19.316190476190474,290.44095238095235,618.005,287.08888888888885,620.89,260.97,185.555,210.64642857142857,282.47217391304343,184.68304347826088,389.11250000000007,192.42799999999997,511.6725,200.93892857142856,615.43,224.5,616.384657927148,206.28899614025494,618.0942645757866,188.1293194106331,622.0994572315468,170.41061238537503,627.24,152.91
