MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.150015,0.021511,0.419251,0.290617639852721,0.00265402819771971,-0.884637240646745,0.364624870245671,0.519646,-0.174022,0.046013,0.35528,-0.21716863479507,0.130756399857134,-0.510288108064208,0.821794740020827,0.516205,0.113338,0.032725,-0.03331,0.300143080470112,-0.00701947331743845,-0.855578620883145,0.42172275457693,0.518755,0.002287,0.040315,-0.006564,0.143584287404232,0.153126846421517,0.796102839998161,0.567587869375731,0.517507
0.150017,0.02152,0.419265,0.29061655655774,0.0026455523077565,-0.884631366507237,0.364640046482896,0.520031,-0.174317,0.046231,0.355578,-0.217360782549731,0.130838528296259,-0.510520595290837,0.821586447981299,0.51374,0.113339,0.032728,-0.033303,0.300141031252554,-0.00702808474731502,-0.855572016835135,0.42173746738,0.518755,0.002144,0.04042,-0.006423,0.143598289996149,0.153289114975129,0.795937832773267,0.567771912567466,0.514078
0.149994,0.021562,0.419285,0.290619925034358,0.002649775137254,-0.88462430709657,0.364654457203884,0.519655,-0.174868,0.04673,0.356376,-0.217852520409011,0.13074915073809,-0.510855643228523,0.821262108412583,0.512452,0.113328,0.03275,-0.033293,0.300144612390833,-0.00702325855179695,-0.855564032042016,0.42175119747083,0.518755,0.001864,0.040669,-0.006024,0.143494293134839,0.153789912553827,0.795577839359469,0.568167186798515,0.509995
0.149981,0.021603,0.419305,0.290628391546377,0.00265574154895071,-0.88461148457614,0.364678771551057,0.519538,-0.175688,0.047428,0.357496,-0.216038303804617,0.129858919128639,-0.51271087016031,0.820726310064094,0.5122,0.113321,0.032772,-0.033282,0.300153173823449,-0.00701761433956332,-0.855549658403508,0.421774355951535,0.518592,0.001458,0.041015,-0.005467,0.142537743239062,0.151696909834175,0.794925563075764,0.569881030099929,0.508689
0.149991,0.02161,0.419308,0.290637126557129,0.00265913573485198,-0.884601006083749,0.36469720275782,0.519811,-0.17621,0.047865,0.358179,-0.214323239079596,0.128371579723709,-0.516790846660321,0.818848891748519,0.511969,0.113326,0.032776,-0.033281,0.300161942700035,-0.00701469344143248,-0.855537971581377,0.421791869780448,0.518429,0.001202,0.041233,-0.005131,0.140861305287934,0.149806130522746,0.792930418152348,0.573565661366791,0.508362
0.149981,0.021596,0.419312,0.290594401570558,0.00263096893427324,-0.884648685303036,0.364615791443441,0.519551,-0.177304,0.048859,0.359894,-0.211131942003831,0.121391870807117,-0.532457348247644,0.810664227078465,0.497777,0.113321,0.032768,-0.033279,0.300118372117912,-0.00704087081575276,-0.855591204735301,0.421714452248257,0.518429,0.000655,0.041724,-0.004277,0.133088893999852,0.146556532279014,0.784517286093603,0.587657346555435,0.499218
0.149918,0.021558,0.419362,0.290532651084113,0.00255831340179464,-0.884678197412516,0.36459391205767,0.519403,-0.178376,0.049686,0.362212,-0.20144032562502,0.117004298166975,-0.538934651455452,0.809494429185977,0.480289,0.113294,0.032748,-0.033255,0.300057834874815,-0.00710830708446619,-0.855617028388791,0.421704005709889,0.518592,0.000126,0.042146,-0.003146,0.128654380192774,0.135584209162582,0.782684956409935,0.593691192197214,0.480113
0.149909,0.021544,0.419377,0.290510319076406,0.0025321108188464,-0.884691608140916,0.364579348578556,0.519559,-0.179341,0.049952,0.364876,-0.186933014073235,0.111813111430169,-0.547864782070664,0.807711617428191,0.472987,0.113285,0.032742,-0.033247,0.300029021376356,-0.00713453154518913,-0.85563811635728,0.421681276117571,0.518592,-0.000364,0.042299,-0.001785,0.123677178649275,0.12046612043938,0.780055794003468,0.60141901162938,0.463784
0.149909,0.021558,0.419362,0.29052774151864,0.00255679307101291,-0.884683815247194,0.364584203246574,0.5197,-0.179803,0.04986,0.366421,-0.177770167060986,0.108780229475837,-0.552905691798436,0.806758901627485,0.473692,0.113285,0.032749,-0.033254,0.300047880397253,-0.00711088442730498,-0.855629635309437,0.421685465687421,0.518429,-0.000593,0.042259,-0.001042,0.121124938041651,0.111709362784107,0.778646233273106,0.605441831277274,0.461008
0.149909,0.021587,0.419333,0.29056256365176,0.00260642320153882,-0.884668273148246,0.364593814603474,0.519497,-0.180589,0.049246,0.369513,-0.157654881803335,0.108506984958244,-0.561948864372475,0.804726441897701,0.476847,0.113285,0.032763,-0.033269,0.300085438783933,-0.00706390675001805,-0.855612840984348,0.421693605588198,0.518102,-0.000986,0.041971,0.000504,0.120070283945999,0.0919856971049308,0.775612471292034,0.612818939669386,0.461988
0.149901,0.021604,0.41934,0.290539462093955,0.00259585517580645,-0.884697583649473,0.364541174611108,0.5197,-0.181259,0.048335,0.372592,-0.13839640767481,0.108802230742566,-0.564185829886698,0.80666155126125,0.477817,0.113281,0.032772,-0.033265,0.300087910474306,-0.00706144063136494,-0.855608467004799,0.421700762665984,0.518102,-0.001327,0.041505,0.002076,0.122034659343992,0.0718040274546457,0.77606812317524,0.61454860812742,0.463294
0.149902,0.021605,0.419351,0.290534333549553,0.00258543384792343,-0.884696809124369,0.364547215715462,0.519328,-0.181626,0.047809,0.374144,-0.13014971894781,0.10705951796923,-0.564647533259747,0.807943360300513,0.476964,0.113281,0.032769,-0.033261,0.30005669719887,-0.00708326472270102,-0.855644623536383,0.421649242902505,0.518265,-0.001511,0.041245,0.002853,0.12096250733353,0.0623952027449021,0.776727429581844,0.614954803728851,0.463621
0.149903,0.021627,0.41934,0.290555351708425,0.00261170836981573,-0.88468403204097,0.364561284319547,0.519478,-0.182493,0.046758,0.377107,-0.114596021621028,0.104032390608572,-0.564143466847977,0.811040789569577,0.467372,0.113282,0.032784,-0.033265,0.300079207491238,-0.00705772839881238,-0.85563088416725,0.421661532227507,0.518102,-0.001952,0.040709,0.004362,0.118363758413009,0.0469224033308102,0.779436490816524,0.613406117954191,0.458559
0.149905,0.021658,0.419333,0.290580030400024,0.0026401295564377,-0.884666752718324,0.364583340655414,0.519394,-0.183398,0.045916,0.379766,-0.105921383220485,0.102585254297247,-0.561462017931879,0.8142587602214,0.452214,0.113283,0.032799,-0.033269,0.300105517344797,-0.00703100803690586,-0.855611637089214,0.421682309164983,0.517939,-0.002397,0.040291,0.005666,0.116684762284246,0.0380627528237866,0.782464233101173,0.6104798252322,0.441087
0.149905,0.021658,0.419333,0.290580030400024,0.0026401295564377,-0.884666752718324,0.364583340655414,0.519469,-0.184334,0.045354,0.382196,-0.102438620851783,0.101516259079683,-0.559631099924154,0.816096691635331,0.44483,0.113283,0.032801,-0.033268,0.300105295044193,-0.00703122271719779,-0.855611516459496,0.421682708556352,0.518102,-0.002865,0.040005,0.006884,0.117411724979321,0.0345161903308052,0.784016191535865,0.608557089229947,0.429166
0.149913,0.021649,0.419328,0.290581359653076,0.0026400394601879,-0.884665858748282,0.364584451093273,0.519585,-0.184852,0.04514,0.38331,-0.102946613066341,0.103231447304131,-0.559386811898336,0.815985084312134,0.440247,0.113287,0.032795,-0.033271,0.300106554050039,-0.00703118983350566,-0.855610688426984,0.421683493197492,0.518102,-0.003119,0.0399,0.007441,0.119115407711993,0.035316106247759,0.783911667270989,0.608314713122673,0.423941
0.149923,0.021656,0.419331,0.290590020092964,0.00264321269098116,-0.884655429909808,0.364602830460946,0.519636,-0.18603,0.044815,0.385354,-0.104993526416288,0.105432247034974,-0.560966058294633,0.814357097431594,0.427649,0.113288,0.032797,-0.03327,0.300110248954713,-0.00702947353497481,-0.855605372828275,0.421691677605273,0.518102,-0.003709,0.039737,0.008463,0.121015553145748,0.03750040387713,0.782241535467699,0.609956667145313,0.409082
0.149915,0.021679,0.419321,0.290606222244786,0.00266836901527132,-0.884648278749022,0.364607084826673,0.519621,-0.187268,0.04476,0.38712,-0.107164689482093,0.107053044582959,-0.563307243622451,0.812244005367969,0.414265,0.113288,0.03281,-0.033275,0.300132843662059,-0.00700415063885186,-0.855591575397171,0.421704012476217,0.518429,-0.004328,0.039705,0.009349,0.122273648506243,0.0397138073757285,0.78006045198091,0.612354194596585,0.391283
0.149915,0.021687,0.419313,0.290614783920678,0.00268053367422195,-0.884644577758,0.364609151214459,0.519512,-0.187916,0.044829,0.387924,-0.108248757669417,0.107222507102067,-0.564411209468343,0.811310992813642,0.407496,0.113288,0.032813,-0.033279,0.300142201586866,-0.00699254252584218,-0.855587281915672,0.42170625582242,0.518265,-0.004652,0.039735,0.009754,0.122271978390802,0.0407917953158998,0.779127805600905,0.613470011715995,0.381812
0.149915,0.021694,0.419306,0.290623601982512,0.00269299347705474,-0.884640585137975,0.364611717973495,0.519428,-0.189264,0.045174,0.389359,-0.110151445140103,0.107786266275207,-0.566643282564945,0.809422121182774,0.396386,0.113288,0.032817,-0.033282,0.300151618954105,-0.00698121873707704,-0.85558295954548,0.421708510181586,0.518102,-0.005338,0.03991,0.010484,0.12251333923654,0.0426950468164603,0.777201781625941,0.615731276876461,0.364993
0.149918,0.021718,0.419316,0.290609104466899,0.00268581845020683,-0.884659460738824,0.364577527153679,0.519033,-0.190643,0.04576,0.390592,-0.111765242426418,0.108643175948864,-0.56895530225458,0.807462107433846,0.374327,0.113289,0.032826,-0.033278,0.300137160620915,-0.00698750657953827,-0.855604198412176,0.421675604257199,0.517939,-0.006015,0.040197,0.011092,0.123038552975046,0.0442691687757307,0.775229608082485,0.617997419031818,0.342459
