PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y,Thread_1_X,Thread_1_Y,Thread_2_X,Thread_2_Y,Thread_3_X,Thread_3_Y,Thread_4_X,Thread_4_Y,Thread_5_X,Thread_5_Y
0.086478,0.040813999999999996,-0.025446,0.0,4.0000000000040004e-05,2.999999999999531e-05,-0.0916177248426975,-0.20724564829369396,0.21499615613336898,0.949964255435882,0.317418,0.026758999999999998,0.026723,-0.00349,-1.9999999999985307e-05,-7.000000000000062e-05,-0.00017000000000000088,-0.182965310116352,0.0943823713888048,-0.248730008631562,0.9464401967748391,0.316169,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086478,0.040820999999999996,-0.025446,0.0,7.000000000000062e-05,5.999999999999062e-05,-0.0915853371062583,-0.20733438650074298,0.215128433721571,0.9499180676279392,0.317255,0.026751999999999998,0.026713999999999998,-0.0035090000000000004,-7.999999999997591e-05,-0.00012999999999999123,-0.00033000000000000043,-0.182964995954737,0.0944633196845703,-0.24883002385357,0.946405891105125,0.316169,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086478,0.040820999999999996,-0.025446,0.0,7.000000000000062e-05,0.0,-0.091567606961126,-0.20741012672441103,0.215248508097728,0.949876040570178,0.317744,0.026749000000000002,0.026701999999999997,-0.0035409999999999994,-0.00011000000000000591,-0.00025000000000000716,-0.0005600000000000006,-0.183544514470554,0.0931477324760897,-0.24849994734477804,0.9465107961940921,0.316006,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086478,0.040820999999999996,-0.025446,0.0,7.000000000000062e-05,0.0,-0.0915495187719823,-0.207486192205965,0.21536859460432,0.9498339508117449,0.319704,0.026733999999999997,0.026699,-0.0035789999999999997,-0.00025000000000000716,-0.00023999999999999721,-0.0008900000000000009,-0.18349930018626298,0.0932017795490025,-0.24854972236419898,0.9465011730752,0.31502600000000003,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086478,0.040820999999999996,-0.025447,0.0,0.0,-1.0000000000010001e-05,-0.0915316990116596,-0.207561708517207,0.215488446523998,0.949791984935718,0.320194,0.026726999999999997,0.026695,-0.003592,-0.00025000000000000716,-0.00019000000000001652,-0.0008300000000000017,-0.18348983706755603,0.0932260216451415,-0.24857676329294898,0.946493518906465,0.314373,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086483,0.040817,-0.02545,5.000000000005e-05,-4.0000000000040004e-05,-4.000000000000531e-05,-0.0915134550648358,-0.20763836050947,0.21560984600554,0.949749437005626,0.32051999999999997,0.026719999999999997,0.026694,-0.003602,-0.00028999999999997783,-8.000000000001062e-05,-0.0006100000000000028,-0.183486522705058,0.0932882175093745,-0.248651917875395,0.946468292229813,0.31355700000000003,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086483,0.040817,-0.02545,5.000000000005e-05,-4.0000000000040004e-05,-4.000000000000531e-05,-0.0915046464175946,-0.20767620532563602,0.21567004442126003,0.9497283429301601,0.322153,0.026708,0.026695999999999998,-0.003607,-0.00026000000000001716,-2.999999999999531e-05,-0.0002799999999999981,-0.183476362559832,0.0933070097955367,-0.248672088882651,0.9464631099602181,0.31323,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086483,0.040817,-0.02545,5.000000000005e-05,-4.0000000000040004e-05,-2.999999999999531e-05,-0.0914955666986758,-0.207713919923163,0.215730003851663,0.94970735186309,0.32297,0.026701999999999997,0.026693,-0.00361,-0.00025000000000000716,-1.9999999999985307e-05,-0.00017999999999999787,-0.183485352690254,0.09336455862958999,-0.248746010474332,0.9464362666408859,0.31323,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086483,0.040817,-0.02545,0.0,0.0,0.0,-0.0914862941994915,-0.207751685962004,0.215790120486552,0.9496863265594531,0.324439,0.026688999999999997,0.026688,-0.003616,-0.0003099999999999978,-5.999999999999062e-05,-0.0001399999999999969,-0.183489792484043,0.0933916211463494,-0.24878059148089499,0.9464236463953308,0.313067,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086483,0.040817,-0.02545,0.0,0.0,0.0,-0.0914775910357862,-0.20778969515999499,0.215850110539314,0.949665216117644,0.325092,0.026688,0.026680000000000002,-0.003626,-0.00019999999999999185,-0.00016000000000002124,-0.0001899999999999992,-0.18349263168997798,0.0934107643428015,-0.248805233388427,0.94641472888946,0.313067,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086483,0.040817,-0.02545,0.0,0.0,0.0,-0.0914685489195256,-0.20782749511720103,0.21591026654730602,0.9496441405238791,0.326072,0.026681,0.026677,-0.003638,-0.00021000000000000182,-0.00016000000000002124,-0.00028000000000000247,-0.183483481430053,0.0934349714811342,-0.24883253020041,0.946406936819828,0.312904,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
0.086483,0.040820999999999996,-0.025447,0.0,4.0000000000040004e-05,2.999999999999531e-05,-0.0914671940416366,-0.20783320871209,0.21591882778023702,0.94964107408041,0.32721500000000003,0.026681,0.026675,-0.00364,-8.000000000001062e-05,-0.00012999999999999123,-0.00024000000000000152,-0.18348458559357003,0.0934413982781163,-0.24884057521237601,0.946403972976318,0.312577,232.727,204.72099999999998,562.8048275862068,348.97655172413795,473.28499999999997,387.155,477.32,432.72,471.10475953218713,445.36577454574143,462.04427659029227,456.7751289685355,452.98379364839747,468.18448339132954,444.46,480.0
