PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y,Thread_1_X,Thread_1_Y,Thread_2_X,Thread_2_Y,Thread_3_X,Thread_3_Y,Thread_4_X,Thread_4_Y,Thread_5_X,Thread_5_Y
0.086009,0.041424,-0.024909,-3.0000000000030006e-05,-0.00016999999999996185,-0.00012000000000001591,0.33118452806289,-0.0551040441802139,-0.898676694515153,0.282242008606203,-0.9154260000000001,0.019465,0.024225,0.0007570000000000001,-5.000000000001531e-05,4.000000000000531e-05,-3.0000000000000733e-05,0.35771213787972206,0.23353806547181502,0.890642785496091,0.15574795996405402,-0.94721,226.66916666666665,210.37166666666667,535.04375,367.350625,509.11,377.74,533.59,408.36,539.2532643152186,426.1420619428624,545.0365639116468,443.925264633699,550.154900287918,461.9196396726611,554.97,480.0
0.086014,0.041428,-0.024908,2.9999999999891225e-05,-5.999999999999062e-05,-8.000000000001062e-05,0.331194464136882,-0.0550988224004612,-0.8986677607755409,0.28225981371396097,-0.9152629999999999,0.019459999999999998,0.024228,0.0007599999999999999,-9.999999999999593e-05,2.999999999999531e-05,3.0000000000000733e-05,0.35836376226879,0.232698544698482,0.891025692127137,0.15329715312791298,-0.9467200000000001,226.66916666666665,210.37166666666667,535.04375,367.350625,509.11,377.74,533.59,408.36,539.2532643152186,426.1420619428624,545.0365639116468,443.925264633699,550.154900287918,461.9196396726611,554.97,480.0
0.086014,0.041428,-0.024907,0.0,3.9999999999970615e-05,-2.999999999999531e-05,0.33119440085274393,-0.0550990482789328,-0.898667794306281,0.282259737120318,-0.9154260000000001,0.019459999999999998,0.024233,0.000758,-9.999999999999593e-05,4.000000000000531e-05,3.999999999999989e-05,0.35842296670073204,0.23260061881281,0.891070718328051,0.15304543118850303,-0.945577,226.66916666666665,210.37166666666667,535.04375,367.350625,509.11,377.74,533.59,408.36,539.2532643152186,426.1420619428624,545.0365639116468,443.925264633699,550.154900287918,461.9196396726611,554.97,480.0
0.086018,0.041423,-0.024909,8.999999999995123e-05,-1.0000000000010001e-05,0.0,0.331196016249645,-0.0550989662282557,-0.898666882923679,0.28226075936477696,-0.9152629999999999,0.019465,0.024232,0.0007559999999999999,0.0,7.000000000000062e-05,-9.999999999999159e-06,0.3584145172496429,0.23260316807964102,0.891074561256704,0.153038969890652,-0.946067,226.66916666666665,210.37166666666667,535.04375,367.350625,509.11,377.74,533.59,408.36,539.2532643152186,426.1420619428624,545.0365639116468,443.925264633699,550.154900287918,461.9196396726611,554.97,480.0
0.086014,0.041428,-0.024913,0.0,0.0,-5.000000000001531e-05,0.331198656303401,-0.05508841856212,-0.898669041247152,0.28225284853668,-0.9137930000000001,0.019459999999999998,0.024225999999999998,0.000758,0.0,-1.9999999999985307e-05,-2.000000000000049e-05,0.358432117994608,0.23260958159620101,0.891061138524345,0.15306615155297698,-0.946067,226.66916666666665,210.37166666666667,535.04375,367.350625,509.11,377.74,533.59,408.36,539.2532643152186,426.1420619428624,545.0365639116468,443.925264633699,550.154900287918,461.9196396726611,554.97,480.0
0.086013,0.041424,-0.024914,-9.999999999871223e-06,-3.9999999999970615e-05,-7.000000000000062e-05,0.33119435935527103,-0.0550912158160171,-0.898673133785109,0.28224431417482304,-0.9144459999999999,0.019459999999999998,0.024222,0.000755,0.0,-0.00011000000000000591,-2.9999999999999645e-05,0.358438582806335,0.23260801958966698,0.8910576256312109,0.153073836375874,-0.946393,226.66916666666665,210.37166666666667,535.04375,367.350625,509.11,377.74,533.59,408.36,539.2532643152186,426.1420619428624,545.0365639116468,443.925264633699,550.154900287918,461.9196396726611,554.97,480.0
0.086017,0.041419,-0.024916,-1.0000000000010001e-05,-4.0000000000040004e-05,-7.000000000000062e-05,0.331195798601178,-0.0550913117485334,-0.8986724017753841,0.28224493732574896,-0.915099,0.019465,0.024222,0.000755,0.0,-9.999999999999593e-05,-1.0000000000000245e-05,0.358477959839238,0.232596716266346,0.8910373612714308,0.153116755157811,-0.9467200000000001,226.66916666666665,210.37166666666667,535.04375,367.350625,509.11,377.74,533.59,408.36,539.2532643152186,426.1420619428624,545.0365639116468,443.925264633699,550.154900287918,461.9196396726611,554.97,480.0
0.086017,0.041415,-0.024913,3.0000000000030006e-05,-0.00012999999999999123,0.0,0.331187590407211,-0.0551045046025863,-0.8986750331417379,0.282243615234187,-0.915099,0.019465,0.024225999999999998,0.000758,4.999999999998062e-05,0.0,0.0,0.358424259286327,0.232612720298097,0.8910647840797029,0.153058561614698,-0.9470459999999999,226.66916666666665,210.37166666666667,535.04375,367.350625,509.11,377.74,533.59,408.36,539.2532643152186,426.1420619428624,545.0365639116468,443.925264633699,550.154900287918,461.9196396726611,554.97,480.0
0.086017,0.041415,-0.024913,3.9999999999901226e-05,-9.000000000002062e-05,9.999999999975306e-06,0.331187590407211,-0.0551045046025863,-0.8986750331417379,0.282243615234187,-0.915099,0.019459999999999998,0.024222,0.000755,0.0,0.0,0.0,0.35843830927723297,0.23260839102116398,0.891057419623005,0.15307511164070903,-0.946883,226.66916666666665,210.37166666666667,535.04375,367.350625,509.11,377.74,533.59,408.36,539.2532643152186,426.1420619428624,545.0365639116468,443.925264633699,550.154900287918,461.9196396726611,554.97,480.0
0.086016,0.041408,-0.024915,-1.0000000000010001e-05,-0.00010999999999997125,1.0000000000010001e-05,0.331179091500724,-0.055109500984897995,-0.8986833737494471,0.282226054786341,-0.9154260000000001,0.019465,0.024222,0.000755,0.0,0.0,0.0,0.35843082238625296,0.23261091004416298,0.891061255947641,0.15306648307501097,-0.9462299999999999,226.66916666666665,210.37166666666667,535.04375,367.350625,509.11,377.74,533.59,408.36,539.2532643152186,426.1420619428624,545.0365639116468,443.925264633699,550.154900287918,461.9196396726611,554.97,480.0
