PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y,Thread_1_X,Thread_1_Y,Thread_2_X,Thread_2_Y,Thread_3_X,Thread_3_Y,Thread_4_X,Thread_4_Y,Thread_5_X,Thread_5_Y
0.08931,0.039633,-0.031112,0.0044700000000000295,0.002930000000000016,-0.012500000000000013,-0.18849191698786102,-0.368411591419959,0.251347705527385,0.8749674436593481,-0.066315,0.020736,0.026018,-0.016311000000000003,-0.010380000000000007,-0.004119999999999993,-0.03406999999999999,-0.21237463363897197,0.340861013581834,-0.524799301467426,0.750530797226855,0.004448,188.73708333333332,216.96333333333334,519.435652173913,379.1004347826088,466.63,404.98,479.53,438.14,483.23098343985095,448.3727626312279,486.8268275168355,458.63924574386397,489.7165493870704,469.1236255959147,490.05,480.0
0.089539,0.039727,-0.031661,0.005499999999999949,0.0033699999999999702,-0.014090000000000004,-0.19331740919767,-0.376523326706274,0.262165094455998,0.8672531504676241,-0.065499,0.020679,0.025944,-0.016590999999999998,-0.005260000000000022,-0.0027300000000000236,-0.02079000000000001,-0.21531965622069002,0.34466227026638396,-0.544389200236275,0.7338158922822091,0.06551799999999999,188.73708333333332,216.96333333333334,519.435652173913,379.1004347826088,466.63,404.98,479.53,438.14,483.23098343985095,448.3727626312279,486.8268275168355,458.63924574386397,489.7165493870704,469.1236255959147,490.05,480.0
0.089702,0.039761000000000005,-0.032011000000000005,0.006239999999999996,0.0029999999999999467,-0.01505999999999997,-0.199472877234935,-0.38153176370542996,0.27859408496458804,0.8585041760843009,-0.050638999999999997,0.02087,0.025843,-0.016268,-0.0013000000000000164,-0.002709999999999969,-0.009930000000000008,-0.216121056948693,0.34627723807747307,-0.5550680372200041,0.724764263184623,0.123976,188.03489395645644,217.40386636636637,518.0993144927536,379.69546521739136,466.63,404.98,479.5358333333333,438.1433333333333,483.23895035845567,448.37324437705604,486.8423599638345,458.63506734549634,489.6927384421632,469.1271934273399,490.05916666666667,480.0
0.089772,0.039760000000000004,-0.032119999999999996,0.004620000000000041,0.0012699999999999515,-0.01008000000000002,-0.20297006119269603,-0.383587090727624,0.287110227973359,0.8539507099825121,-0.034473000000000004,0.021055,0.025766000000000004,-0.015823,0.0031899999999999984,-0.0025199999999999875,0.004879999999999989,-0.216263671563275,0.34410653609187,-0.5621601297354211,0.7202754367022951,0.133937,187.33270457957957,217.8443993993994,516.7629768115942,380.290495652174,466.63,404.98,479.54166666666663,438.14666666666665,483.24691727706045,448.37372612288414,486.8578924108334,458.6308889471287,489.668927497256,469.13076125876506,490.0683333333333,480.0
0.08987,0.039697,-0.032234,0.0033100000000001184,-0.00029999999999995314,-0.005729999999999971,-0.20540175528076998,-0.387248457276648,0.29630615094313,0.8485584341562471,-0.012265999999999999,0.02157,0.025562,-0.014643000000000002,0.008909999999999994,-0.003819999999999969,0.019480000000000015,-0.215897605109708,0.338667788747041,-0.581083128207085,0.707838082534523,0.175739,186.6305152027027,218.28493243243244,515.4266391304348,380.8855260869566,466.63,404.98,479.5475,438.15,483.25488419566517,448.3742078687123,486.8734248578324,458.626710548761,489.6451165523488,469.13432909019025,490.0775,480.0
0.089902,0.039562,-0.032260000000000004,0.0019999999999999185,-0.0019899999999999783,-0.0024899999999999922,-0.205441751594245,-0.38933261046297796,0.302154403554873,0.845527362977905,0.013044,0.022040999999999998,0.025412999999999998,-0.013498,0.01171000000000002,-0.004299999999999997,0.027700000000000016,-0.22076484862182896,0.325180372905156,-0.6172647480438779,0.681545917391171,0.269305,185.92832582582582,218.72546546546548,514.0903014492753,381.4805565217392,466.63,404.98,479.55333333333334,438.1533333333333,483.2628511142699,448.37468961454044,486.8889573048313,458.6225321503934,489.62130560744157,469.1378969216154,490.0866666666667,480.0
0.0899,0.03951,-0.032281,0.0012799999999998926,-0.002499999999999933,-0.0016099999999999448,-0.20633706814458802,-0.3895944019773279,0.305620018562829,0.843941716299816,0.022188999999999997,0.022286,0.025352,-0.013075,0.012309999999999995,-0.004140000000000012,0.027480000000000004,-0.22241702745853398,0.320283264188219,-0.6334414528806739,0.668357106904587,0.288247,185.22613644894895,219.1659984984985,512.7539637681159,382.0755869565218,466.63,404.98,479.55916666666667,438.15666666666664,483.2708180328747,448.37517136036854,486.9044897518303,458.61835375202577,489.59749466253436,469.14146475304057,490.09583333333336,480.0
0.08985800000000001,0.039432999999999996,-0.03234,-0.00012000000000012,-0.0026400000000000035,-0.0010600000000000193,-0.20590485856653198,-0.39049059175133005,0.306669973092622,0.843251928296499,0.027087,0.022802,0.025299000000000002,-0.012645,0.012320000000000005,-0.002630000000000028,0.01998,-0.21923667750317,0.318687587219962,-0.648453778337102,0.65565326076336,0.304086,184.52394707207208,219.60653153153152,511.4176260869565,382.6706173913044,466.63,404.98,479.565,438.15999999999997,483.2787849514794,448.3756531061967,486.9200221988292,458.6141753536581,489.5736837176271,469.14503258446575,490.105,480.0
0.089768,0.03936,-0.03236,-0.0013399999999999526,-0.002020000000000008,-0.0010000000000000286,-0.20586006732790002,-0.39065249515429296,0.306904530577357,0.8431025262805051,0.026597000000000003,0.023247,0.025586,-0.012641,0.012059999999999987,0.0017299999999999954,0.008570000000000001,-0.21973344875955603,0.317462669862897,-0.6575392324740021,0.646975132827571,0.326783,183.82175769519517,220.04706456456455,510.08128840579707,383.265647826087,466.63,404.98,479.5708333333333,438.16333333333336,483.2867518700841,448.37613485202485,486.9355546458282,458.60999695529046,489.5498727727199,469.14860041589094,490.1141666666667,480.0
0.08969500000000001,0.039348,-0.032341,-0.0020499999999999685,-0.0016200000000000242,-0.0006000000000000449,-0.205969879400292,-0.390477468871115,0.30673458855107105,0.8432186236500241,0.024801,0.023818000000000002,0.026057999999999998,-0.012856,0.015319999999999988,0.0070600000000000185,0.002190000000000005,-0.221426962916795,0.31226429977877196,-0.666051041223962,0.64018522137081,0.328579,183.1195683183183,220.48759759759758,508.74495072463765,383.86067826086963,466.63,404.98,479.57666666666665,438.1666666666667,483.2947187886889,448.37661659785294,486.95108709282715,458.6058185569228,489.52606182781267,469.1521682473161,490.12333333333333,480.0
0.089661,0.039362,-0.032331,-0.0019699999999998885,-0.0007100000000000162,9.000000000002062e-05,-0.205981209796502,-0.39044644554858,0.306697448911176,0.843243730602621,0.022352,0.024152,0.026239,-0.013031000000000001,0.013500000000000005,0.0094,-0.0038599999999999923,-0.22186788454156697,0.311390587923753,-0.6676938084461639,0.638745271390878,0.328253,182.41737894144143,220.92813063063062,507.4086130434782,384.4557086956522,466.63,404.98,479.5825,438.17,483.3026857072936,448.3770983436811,486.96661953982607,458.6016401585552,489.50225088290546,469.15573607874126,490.13250000000005,480.0
0.08960800000000001,0.039376999999999995,-0.032313999999999996,-0.0016000000000000734,0.00017000000000003124,0.0004599999999999743,-0.20601460620736498,-0.390384667102797,0.30663430203539194,0.843287138841528,0.020229,0.024793,0.026475,-0.01344,0.015459999999999988,0.008889999999999973,-0.007990000000000011,-0.22380482162768597,0.31085202724125705,-0.665438551345031,0.640682412244965,0.328743,181.71518956456455,221.36866366366365,506.0722753623188,385.0507391304348,466.63,404.98,479.58833333333337,438.17333333333335,483.31065262589834,448.37758008950925,486.98215198682504,458.59746176018757,489.47843993799825,469.15930391016644,490.1416666666667,480.0
0.089564,0.039382,-0.032314999999999997,-0.0013099999999999226,0.00033999999999999314,0.00025999999999998247,-0.20602716909426,-0.390330674801865,0.30655963923168605,0.8433362066802679,0.019086000000000002,0.025365000000000002,0.026586000000000002,-0.013817,0.015469999999999998,0.005279999999999972,-0.009609999999999999,-0.227245269271654,0.30744371774157697,-0.669652524194557,0.6367130003814511,0.3276,181.01300018768768,221.8091966966967,504.7359376811594,385.64576956521745,466.63,404.98,479.5941666666667,438.1766666666667,483.3186195445031,448.37806183533735,486.99768443382396,458.5932833618199,489.45462899309103,469.16287174159163,490.15083333333337,480.0
0.089549,0.039377999999999996,-0.032317,-0.0011200000000000099,0.00016000000000002124,0.00014000000000000123,-0.20603836533222103,-0.390303817201129,0.306527832990364,0.8433574626999419,0.017616,0.025633,0.026628,-0.01399,0.014809999999999997,0.0038900000000000046,-0.009590000000000015,-0.22833487119920398,0.306243845947745,-0.670886881397524,0.6356010429367471,0.325804,180.3108108108108,222.24972972972972,503.39959999999996,386.24080000000004,466.63,404.98,479.6,438.18,483.32658646310784,448.3785435811655,487.01321688082294,458.58910496345226,489.4308180481838,469.1664395730168,490.16,480.0
0.089529,0.039363,-0.03232,-0.0007899999999999574,-0.00014000000000000123,-5.999999999999062e-05,-0.20607081932850196,-0.390249031603094,0.306472754601824,0.843394902427622,0.017943,0.026072,0.026795,-0.014303999999999999,0.012790000000000024,0.0032000000000000084,-0.008640000000000002,-0.228330276860403,0.306269260401311,-0.669688921870706,0.6368525517933791,0.323681,180.2844467733039,222.59197352454495,501.12640197044334,385.42431428571433,466.34035714285716,404.73678571428576,479.2628571428572,437.9707142857143,482.994387198516,448.1926376805152,486.6878048444194,458.4260566438106,489.1660986053152,469.01227518484257,489.8707142857143,479.8671428571429
0.089524,0.039351,-0.032316000000000004,-0.0003999999999999837,-0.00031000000000003247,-9.999999999940612e-06,-0.206102208364197,-0.3902183527291379,0.306456689799827,0.8434072647171659,0.020066,0.026287,0.027092,-0.014569,0.009220000000000029,0.00506000000000003,-0.007520000000000009,-0.22755832179861898,0.30643093484696804,-0.6689189656329201,0.6378594749359721,0.31845500000000004,180.25808273579702,222.93421731936016,498.85320394088666,384.6078285714286,466.05071428571426,404.49357142857144,478.9257142857143,437.76142857142855,482.6621879339242,448.0067317798649,486.3623928080159,458.26300832416894,488.9013791624466,468.85811079666837,489.5814285714286,479.7342857142857
0.089524,0.039356,-0.032313,-0.00024999999999997247,-0.00022000000000001183,3.9999999999970615e-05,-0.20609973533888,-0.39022435412529605,0.30646346859185697,0.8434026292106199,0.019902,0.026458,0.027339999999999996,-0.014747,0.008249999999999993,0.007120000000000007,-0.007569999999999991,-0.22696610701609102,0.30645515480108,-0.668222850725212,0.638787794287334,0.311107,180.2317186982901,223.2764611141754,496.58000591133,383.7913428571429,465.7610714285714,404.2503571428572,478.58857142857147,437.5521428571429,482.32998866933235,447.8208258792146,486.0369807716123,458.0999600045273,488.6366597195779,468.7039464084941,489.2921428571429,479.6014285714286
0.089514,0.039352,-0.032314999999999997,-0.00015000000000001124,-0.00011000000000004062,4.999999999998062e-05,-0.20610795570507298,-0.39020423423580297,0.306440014119374,0.843418451260135,0.020556,0.026539999999999998,0.027433,-0.014804,0.004679999999999997,0.006379999999999997,-0.004999999999999987,-0.226749264600308,0.306409838084895,-0.667921320501965,0.639201761376577,0.30686199999999997,180.20535466078323,223.61870490899062,494.30680788177335,382.97485714285716,465.4714285714286,404.00714285714287,478.25142857142856,437.34285714285716,481.99778940474056,447.6349199785643,485.7115687352088,457.9369116848857,488.37194027670927,468.54978202031987,489.0028571428572,479.4685714285714
0.08948400000000001,0.039330000000000004,-0.032320999999999996,-0.00040000000000012253,-0.00021000000000000182,-5.000000000005e-05,-0.205305063648083,-0.39123311821694,0.306888471249883,0.8429744624035871,0.026108,0.026802,0.027425,-0.014747,0.005149999999999981,0.00333,-0.0017799999999999934,-0.228446131753982,0.303520128421279,-0.671445241837068,0.6362775995932379,0.288083,180.17899062327632,223.96094870380585,492.0336098522167,382.15837142857146,465.18178571428575,403.7639285714286,477.9142857142857,437.13357142857143,481.6655901401487,447.449014077914,485.3861566988053,457.77386336524404,488.10722083384064,468.3956176321457,488.71357142857147,479.3357142857143
0.089429,0.039289,-0.032346,-0.0009500000000001174,-0.0006700000000000456,-0.0003299999999999831,-0.205330285002451,-0.39118625349362796,0.30685283937748997,0.8430030392023531,0.028067,0.027124000000000002,0.027344,-0.014495,0.006659999999999999,4.000000000000531e-05,0.002520000000000005,-0.228797223375433,0.302704344085234,-0.6711734158437229,0.636826629870555,0.266529,180.15262658576944,224.30319249862106,489.76041182266005,381.34188571428575,464.89214285714286,403.5207142857143,477.57714285714286,436.9242857142857,481.3333908755569,447.2631081772637,485.06074466240176,457.61081504560235,487.842501390972,468.2414532439714,488.42428571428576,479.2028571428571
0.089379,0.039266,-0.032365,-0.0013499999999999626,-0.000859999999999958,-0.0004999999999999449,-0.20459033355516698,-0.39209934920766704,0.30721279346269603,0.842627554320149,0.027904,0.027248,0.027339999999999996,-0.014351,0.007080000000000003,-0.0009299999999999931,0.004530000000000003,-0.228770798980833,0.303704912344011,-0.6713609003086789,0.6361617634599771,0.246608,180.12626254826253,224.6454362934363,487.48721379310336,380.52540000000005,464.6025,403.27750000000003,477.24,436.71500000000003,481.00119161096507,447.07720227661343,484.73533262599824,457.4477667259607,487.5777819481034,468.08728885579717,488.135,479.07
0.08925,0.039202,-0.032376999999999996,-0.002339999999999981,-0.0012799999999999615,-0.0005600000000000048,-0.204624068319397,-0.39203913261728496,0.307139867367782,0.842673964849043,0.026761,0.027339,0.027354000000000003,-0.014047,0.005369999999999993,-0.0007100000000000162,0.006999999999999992,-0.227357559117322,0.306849655194599,-0.672635363755277,0.6338087226008929,0.172147,180.09989851075562,224.98768008825152,485.21401576354674,379.70891428571434,464.3128571428572,403.0342857142858,476.90285714285716,436.5057142857143,480.6689923463732,446.8912963759631,484.40992058959466,457.2847184063191,487.3130625052347,467.933124467623,487.8457142857143,478.9371428571429
0.08909199999999999,0.039139,-0.032353,-0.0033699999999999013,-0.0014999999999999734,-7.000000000000062e-05,-0.203130480181522,-0.39400335672195,0.308034572755439,0.8417921744114959,0.025454,0.027424,0.027377,-0.013691,0.0030000000000000165,0.0003299999999999831,0.008039999999999992,-0.22461332645176801,0.307149987675813,-0.6743051379049699,0.6328667471482281,0.098013,180.07353447324874,225.32992388306673,482.9408177339901,378.89242857142864,464.0232142857143,402.79107142857146,476.5657142857143,436.2964285714286,480.3367930817814,446.7053904753128,484.08450855319114,457.1216700866774,487.0483430623661,467.7789600794487,487.55642857142857,478.8042857142857
0.088969,0.039074,-0.032336000000000004,-0.004099999999999937,-0.0019200000000000469,0.0002900000000000125,-0.20232619852013,-0.395187105894206,0.30878427785004803,0.841156067849468,0.026924,0.027431,0.027357,-0.013394999999999999,0.0018299999999999914,0.00016999999999999654,0.009559999999999985,-0.221856730446799,0.30649489571106203,-0.676139036580641,0.6321997099574821,0.043637,180.04717043574183,225.67216767788196,480.66761970443343,378.07594285714293,463.73357142857145,402.5478571428572,476.22857142857146,436.08714285714285,480.0045938171896,446.5194845746625,483.7590965167876,456.95862176703577,486.78362361949746,467.6247956912745,487.26714285714286,478.6714285714286
0.08891399999999999,0.039037999999999996,-0.032339,-0.003359999999999891,-0.0016399999999999748,0.0003800000000000331,-0.20230037865602601,-0.395307327668738,0.30898299588002803,0.841032806580119,0.026761,0.027457,0.027318000000000002,-0.013266,0.0011800000000000005,-0.00036000000000001314,0.007810000000000003,-0.221203698430975,0.306104044247769,-0.676541513652119,0.6321873284090072,0.021103,180.02080639823495,226.0144114726972,478.39442167487675,377.2594571428572,463.4439285714286,402.3046428571429,475.89142857142855,435.8778571428571,479.6723945525978,446.3335786740122,483.4336844803841,456.79557344739413,486.51890417662884,467.4706313031003,486.97785714285715,478.5385714285714
0.088809,0.038957,-0.032358,-0.002830000000000055,-0.001820000000000016,-4.999999999998062e-05,-0.202268519198047,-0.395461396637339,0.30923544722475604,0.840875239313645,0.026106999999999998,0.027476999999999998,0.027235000000000002,-0.013065,0.0005300000000000096,-0.0014199999999999974,0.006259999999999997,-0.22028507191548002,0.30549123045401,-0.677165059476904,0.632136913516786,-0.032456,179.99444236072804,226.35665526751242,476.12122364532013,376.44297142857147,463.1542857142858,402.0614285714286,475.5542857142857,435.66857142857145,479.34019528800593,446.14767277336193,483.1082724439805,456.6325251277525,486.25418473376016,467.316466914926,486.68857142857144,478.4057142857143
0.08870900000000001,0.038906,-0.032369,-0.0026000000000001022,-0.0016799999999999454,-0.0003300000000000525,-0.202356890731135,-0.39531720207143894,0.30910109656060997,0.840971171102236,0.026271,0.027408,0.027262,-0.012953000000000001,-0.00023000000000002183,-0.0009499999999999787,0.004420000000000014,-0.220403388445212,0.305247500906706,-0.677012690908386,0.632376569696463,-0.124715,179.96807832322116,226.69889906232763,473.8480256157635,375.62648571428576,462.8646428571429,401.8182142857143,475.21714285714285,435.4592857142857,479.00799602341414,445.9617668727116,482.782860407577,456.4694768081108,485.98946529089153,467.16230252675183,486.3992857142857,478.2728571428571
0.088665,0.038904,-0.032375,-0.002490000000000131,-0.0013400000000000215,-0.00036000000000001314,-0.20239541456745497,-0.395210410423791,0.30896461406869796,0.8410622419940791,0.025944,0.027427999999999998,0.027384,-0.013008,-0.00028999999999997783,0.0006600000000000009,0.0025799999999999955,-0.219314411842927,0.30643049678385,-0.6747556997857839,0.6345914315568649,-0.171416,179.94171428571426,227.04114285714286,471.5748275862068,374.81000000000006,462.57500000000005,401.57500000000005,474.88,435.25,478.6757967588223,445.7758609720613,482.4574483711735,456.3064284884692,485.7247458480229,467.0081381385776,486.11,478.14
0.088586,0.038908,-0.032375,-0.0022300000000000093,-0.0004900000000000043,-0.00017000000000003124,-0.202413854137826,-0.39514219460158007,0.308878626646932,0.8411214369514209,0.025781000000000002,0.027469999999999998,0.027792,-0.013347999999999999,-7.000000000000062e-05,0.0055700000000000185,-0.002830000000000003,-0.216140138367062,0.30568385699586403,-0.665558349688219,0.645656954829028,-0.263349,179.69610409745292,227.87200221483943,472.96630481055763,373.28876543209884,463.3881304931641,401.64703450520835,479.06,450.1666666666667,481.2295433585414,453.3333706319679,483.38460974506427,456.50431882901256,484.27965264748957,459.99044201073497,483.25333333333333,463.7633333333333
0.088516,0.038888,-0.032392000000000004,-0.0019299999999999875,-0.00018000000000004124,-0.0002299999999999525,-0.20246214486175101,-0.395011658627721,0.308715471280346,0.8412310189468231,0.028067,0.027393,0.028149,-0.013696000000000002,-0.00014999999999997654,0.008869999999999989,-0.007430000000000006,-0.216050758358952,0.29937351981536103,-0.65552693383598,0.6587731054479089,-0.434641,179.4504939091916,228.702861572536,474.35778203490844,371.76753086419757,464.2012609863281,401.71906901041666,483.24,465.0833333333333,483.7832899582604,460.89088029187457,484.3117711189551,456.702209169556,482.8345594469563,452.9727458828923,480.3966666666667,449.38666666666666
0.088463,0.038836,-0.032452999999999996,-0.0020199999999999385,-0.0006799999999999863,-0.0007800000000000168,-0.20244693737237698,-0.39494369754808395,0.30858343398099797,0.8413150287425559,0.018759,0.027067,0.028458999999999998,-0.013944,-0.0036100000000000025,0.01075000000000003,-0.009359999999999992,-0.21072105665907503,0.30363377000885106,-0.640195358061485,0.67346349084952,-0.704723,179.20488372093027,229.53372093023256,475.74925925925925,370.24629629629635,465.0143914794922,401.79110351562497,487.42,480.0,486.3370365579795,468.44838995178117,485.2389324928459,456.9000995100994,481.38946624642296,445.9550497550497,477.54,435.01
0.08847000000000001,0.038782,-0.032511,-0.00116000000000005,-0.0012600000000000113,-0.0013599999999999726,-0.20152766370801,-0.39613404831479204,0.30918535245152,0.8407549193168921,-0.002468,0.026945,0.028620999999999997,-0.014052,-0.005250000000000012,0.008289999999999999,-0.0070399999999999985,-0.208515841027032,0.303942953275762,-0.6319627125156739,0.681735253001214,-0.840908,179.61012758397936,230.09288953488374,478.307475308642,367.9665098765433,466.00743204752604,399.25936328125,484.92400000000004,480.0,484.6390000539442,467.43320099778083,484.33986885964947,454.86950029499627,481.30846443715956,442.8165498892764,478.1546666666667,430.7246666666667
0.088473,0.038654,-0.032723,-0.00043000000000001365,-0.002339999999999981,-0.003310000000000049,-0.19827557424958603,-0.399057725135913,0.30780149237847,0.8406532994968459,-0.052599,0.026744,0.029017,-0.014302,-0.006490000000000003,0.008680000000000005,-0.006060000000000006,-0.207491995801314,0.289723751907111,-0.6126521106600059,0.705453478666803,-0.8221290000000001,180.01537144702846,230.6520581395349,480.86569135802466,365.68672345679016,467.0004726155599,396.72762304687495,482.428,480.0,482.9409635499089,466.41801204378055,483.44080522645305,452.8389010798932,481.22746262789616,439.6780500235031,478.76933333333335,426.4393333333333
0.088405,0.038557,-0.033010000000000005,-0.0005800000000000249,-0.0027900000000000147,-0.00556999999999995,-0.196559425173193,-0.3998121047126211,0.30523776290854,0.8416320938482791,-0.07007100000000001,0.026491000000000004,0.029608999999999996,-0.014563,-0.00576,0.01149999999999998,-0.006189999999999998,-0.20786227173597102,0.26910292574670697,-0.5951950153266601,0.7280932530065239,-0.8498889999999999,180.42061531007755,231.21122674418606,483.4239074074074,363.4069370370371,467.99351318359373,394.1958828125,479.932,480.0,481.24292704587356,465.4028230897802,482.54174159325663,450.8083018647901,481.14646081863276,436.5395501577298,479.384,422.154
0.08835900000000001,0.038514,-0.033167,-0.00111,-0.0026799999999999736,-0.006560000000000038,-0.196299924434722,-0.399947449962617,0.305172916676334,0.8416518685671541,-0.070397,0.026372000000000003,0.030052,-0.014712000000000001,-0.005730000000000006,0.01430999999999998,-0.00659999999999999,-0.20710943398346598,0.260988995214814,-0.5776868673807571,0.7451632774014151,-0.8676870000000001,180.82585917312664,231.7703953488372,485.98212345679013,361.127150617284,468.9865537516276,391.664142578125,477.43600000000004,480.0,479.54489054183824,464.38763413577993,481.6426779600602,448.777702649687,481.0654590093693,433.4010502919565,479.9986666666667,417.8686666666667
