MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.080001,0.038225,0.364254,0.385650189541165,-0.20838124142715,-0.762315273908944,0.476158180328003,-0.058646,-0.136647,0.040075,0.304583,-0.207023021809742,0.0597385215037374,-0.887793619428158,0.406688168984496,-0.091248,0.076651,0.042273,-0.057722,0.414442105560275,-0.170123530924088,-0.695017522840705,0.562357864983729,-0.241526,0.025712,0.042471,-0.028301,0.0613568718711129,0.153981923094394,0.367566719239278,0.915106337286557,-0.265962
0.079042,0.038485,0.363787,0.385280720281528,-0.208190628678722,-0.763309701142831,0.474946027303047,-0.059663,-0.136617,0.040592,0.305443,-0.205004376077529,0.0501563734228245,-0.895363236756445,0.392150759605482,-0.083617,0.076161,0.042409,-0.057964,0.41421797266053,-0.169968594557246,-0.696140552588187,0.561179542598844,-0.247241,0.025726,0.042738,-0.027863,0.0509783900988573,0.151396737820029,0.353294439123068,0.921771810593652,-0.262532
0.078309,0.038678,0.363604,0.384947581254369,-0.208148587418951,-0.763958406339178,0.474190972737366,-0.040658,-0.136677,0.04048,0.306558,-0.208022813708197,0.0455159848513667,-0.898968868922939,0.382765955653512,-0.074078,0.075806,0.042511,-0.058051,0.413981774607125,-0.1699416981673,-0.69684874779058,0.560482588685723,-0.241852,0.025695,0.042695,-0.027308,0.0456548501148888,0.154115964760352,0.344083460505204,0.925078632481443,-0.252408
0.077846,0.038616,0.36356,0.384510210377485,-0.208257195592901,-0.764429151570983,0.473739285712837,-0.031298,-0.136612,0.040159,0.307551,-0.210534978004744,0.0423068199465352,-0.89826377705736,0.383415365953425,-0.075732,0.075574,0.042492,-0.058065,0.413592854574246,-0.17004044913846,-0.697389873497311,0.56006656804823,-0.231075,0.025723,0.042535,-0.02681,0.042369884334468,0.15670644494193,0.34507241787324,0.924431127471518,-0.249469
0.07773,0.038476,0.363488,0.384398858959434,-0.208293616346723,-0.764526434746456,0.47365664483227,-0.03139,-0.136516,0.039968,0.308051,-0.214298573935163,0.0402944052670907,-0.896797942128739,0.384975237005167,-0.080215,0.075514,0.04243,-0.058096,0.413489668043694,-0.170073303855397,-0.697503096083245,0.559991782699634,-0.229279,0.025775,0.042446,-0.026568,0.0404048188206679,0.160213311694119,0.346671703073876,0.923318945792801,-0.249959
0.077724,0.038037,0.363181,0.385482845616776,-0.207736456719504,-0.764060251219503,0.473772596074539,-0.034023,-0.136547,0.039212,0.308821,-0.222834971560601,0.052771882206358,-0.86566317856379,0.445181946148785,-0.114044,0.075512,0.042213,-0.058247,0.414589811403607,-0.169600990206809,-0.696905352762701,0.560065819071194,-0.228789,0.025758,0.042075,-0.026163,0.0549430032235348,0.170364361974543,0.404833770823126,0.896697757645749,-0.265961
0.077937,0.037303,0.362664,0.388661320525679,-0.205389630735639,-0.764095904043381,0.472138673418777,-0.04602,-0.136528,0.038195,0.309256,-0.230703051797294,0.087005764853743,-0.800464364623325,0.546317581395479,-0.200871,0.075613,0.041859,-0.058497,0.41798294745283,-0.16765896869238,-0.696726387712548,0.558348517075739,-0.234341,0.025767,0.041574,-0.025945,0.0944408028847393,0.181369625937397,0.50633722470748,0.837740179538585,-0.325889
0.078045,0.036829,0.362354,0.39074682043546,-0.203604744408033,-0.764573393979103,0.470414238297899,-0.045828,-0.136455,0.037771,0.309324,-0.229577629400582,0.110160164349855,-0.754610131768109,0.604749865069963,-0.23265,0.075672,0.041609,-0.05866,0.420259693925168,-0.166204329711066,-0.697073545872079,0.556638466235084,-0.23679,0.025805,0.04135,-0.025908,0.122304545568076,0.18411134393781,0.565533547711257,0.79455422570138,-0.364589
0.078371,0.035497,0.36153,0.39264975741909,-0.200536192055016,-0.764768748453095,0.469829932065092,-0.034927,-0.136376,0.037052,0.309255,-0.222479017431983,0.15629698247271,-0.654769120792714,0.705231691381465,-0.302016,0.075831,0.04096,-0.059061,0.422414757353175,-0.163273280047809,-0.697096390049047,0.555845510707134,-0.233361,0.025846,0.04098,-0.025947,0.176793906860566,0.183061004944934,0.669842353677812,0.697526920043161,-0.432028
0.078669,0.033809,0.360449,0.395333389070492,-0.197536789413432,-0.766504155871358,0.466006552900504,0.005233,-0.136356,0.036471,0.308956,-0.215553697416168,0.184971776200066,-0.582209587670374,0.761809714800425,-0.428984,0.07598,0.040116,-0.059601,0.425580533923048,-0.160806675856793,-0.698828482973537,0.551961206544959,-0.216706,0.025856,0.040691,-0.026095,0.20994816234541,0.179310093252842,0.727403167070272,0.628215163874274,-0.52788
