PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.08616555,-0.049258775,0.0781575499999999,0.0014357201137697,-0.0004496657578798,-0.0032637504478854,0.736600065,-0.022168775,-0.0416807,0.074571725,4.824277353899264e-05,-7.827989529246708e-05,-0.0001509914986175,1.03445797,Grasp
0.0861938,-0.0491809666666666,0.0777939999999999,0.0009655126349129,0.001265950098398,-0.009615727945502,0.4053110766666667,-0.0221682,-0.0416775666666666,0.0745721,5.2842228061887565e-05,8.408680652136618e-05,-7.335328013478467e-05,1.03445797,Grasp
0.0863223666666666,-0.0492743999999999,0.0777006,0.003943982735912,-0.0019943315881939,-0.00324185170601,0.4819194466666667,-0.022168,-0.0416768999999999,0.0745719333333333,5.679529312993783e-06,2.8996593092577578e-05,7.667629307239983e-07,1.03445797,Grasp
0.0864714249999999,-0.0491881,0.0777236,0.0043847695394156,0.0017281421920513,0.0008915454308009,0.3500054975,-0.022168425,-0.04168035,0.074571125,-1.4831826135992897e-05,-9.322074790619207e-05,-1.4644331220042078e-05,1.03445797,Grasp
0.0866495666666666,-0.0493504666666666,0.0777445333333333,0.0047272749802397,-0.0044750526293293,0.0002749409487317,0.3731867433333333,-0.0221686333333333,-0.0416784666666666,0.0745726,-2.3825084852940054e-06,6.176743126187755e-05,3.802443261640016e-05,1.03445797,Grasp
0.0868655333333333,-0.0494908666666666,0.0775106666666666,0.0071296801644594,-0.0046668359712492,-0.0074134761196164,0.2618405399999999,-0.0221679666666666,-0.0416768999999999,0.0745719333333333,1.273776932008424e-06,-8.846673295685064e-06,-1.1674147352289587e-05,1.03445797,Grasp
0.0871276333333333,-0.0496167666666666,0.0773425,0.0102996250860396,-0.0050141765839907,-0.0067831939777261,0.1328531733333333,-0.0221688333333333,-0.0416817333333333,0.0745712666666666,-3.2202765375781695e-05,-0.0001841584022856,-3.053588077321888e-05,1.03445797,Grasp
0.08742245,-0.049781275,0.07723335,0.0083241953335106,-0.0045993660865456,-0.0032821735998246,0.0005717049999999,-0.0221693,-0.0416795499999999,0.07457355,-1.1607454673391984e-05,7.584797638485619e-05,6.935602414687953e-05,1.03445797,Grasp
0.0877383,-0.0498722666666666,0.0770561666666666,0.0084375162942734,-0.0022462322211035,-0.004773211906974,0.0045736299999999,-0.0221684333333333,-0.0416777666666666,0.0745724666666666,2.420712860296661e-05,2.5329811480806864e-05,-4.467705587296977e-05,1.03445797,Grasp
0.0880023666666666,-0.0500046333333333,0.0770352666666666,0.00855356498432,-0.0043883361534208,-0.0005824109981921,0.1237603533333333,-0.0221679333333333,-0.0416808,0.0745696666666666,1.529300878176068e-05,-0.0001016716928828,-9.083364203779366e-05,1.03445797,Grasp
0.0882086666666666,-0.0500081333333333,0.0770077333333333,0.0063913615466965,-2.205492610383332e-05,-0.0007432523406853,0.2699532933333333,-0.0221693,-0.0416804333333333,0.0745730333333333,-4.554002651048731e-05,-1.120577698220183e-06,0.0001044596876633,1.03445797,Grasp
0.0884298499999999,-0.049957025,0.0768617249999999,0.0055459555623298,0.0018763444068675,-0.0043317033698282,0.3466569425,-0.022168775,-0.0416767,0.074574,1.7374913007439437e-05,8.862935877098835e-05,1.239780974090909e-05,1.03445797,Grasp
0.0887629666666666,-0.049869,0.0766886666666666,0.4287009249202127,0.0832088456999083,-0.1008889810794925,0.3989951033333334,-0.0221686,-0.0416802,0.0745716,0.0,-5.9354758367001976e-05,-3.412898606094377e-05,1.03445797,Grasp
0.0888831666666666,-0.0498242,0.0766374333333333,0.2148993140767584,0.0423601754974571,-0.0509348063024463,0.4008463366666666,-0.0221679333333333,-0.0416790666666666,0.0745706666666666,2.197455657865035e-05,3.449417297520146e-05,-3.204961616104421e-05,1.03445797,Grasp
0.0894843,-0.0496781333333333,0.0765584999999999,0.0194795693039047,0.0048201505707399,-0.0028694494856714,0.4204476266666666,-0.0221694999999999,-0.0416784666666666,0.0745747333333333,-5.6530665202665496e-05,1.9407982258623355e-05,0.0001464999150505,1.03445797,Grasp
0.0902693333333333,-0.0493823666666666,0.0764977,0.0259074688423348,0.0097445065842765,-0.0019603224050792,0.4619914666666666,-0.0221686,-0.0416806333333333,0.0745713666666666,2.9264952515460146e-05,-7.093818740248546e-05,-0.0001096832222126,1.03445797,Grasp
0.0906824333333333,-0.0491168666666666,0.0764939333333333,0.0125495039974785,0.0076780309871432,0.0003747582202525,0.4926457033333333,-0.0221683666666666,-0.0416799666666666,0.0745712333333333,8.11275646971776e-06,1.5780944497823727e-05,-9.211206807910891e-06,1.03445797,Grasp
0.0912914,-0.0484089,0.0761959666666666,0.0175699819772163,0.0208930541059396,-0.0086000619387498,0.5456780800000001,-0.0221684333333333,-0.0416782333333333,0.0745722333333333,-2.557499688818343e-06,3.923420069641549e-05,2.3061283599317355e-05,1.03445797,Grasp
