PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.100009,-0.0473847,0.0737478,0.0,1.486638941395768e-05,8.259105230001958e-06,0.98300459,-0.03860795,-0.03272635,0.0814835,1.1547932263069772e-05,-9.718330510109148e-06,-2.799206742841295e-05,0.97026375,Touch
0.100009,-0.0473856,0.0737473,0.0,-3.043246668433932e-05,-1.6906925935796207e-05,0.98300459,-0.038608,-0.0327257,0.0814838,-1.073732129807087e-07,1.3958517687045057e-06,6.44239277854448e-07,0.97026375,Touch
0.100009175,-0.0473857,0.07374745,5.50421212876017e-06,-1.0753380744615303e-05,4.911646264012182e-07,0.98300459,-0.038608375,-0.0327245,0.0814852,-1.4422739967463307e-05,2.384592953109251e-05,3.8281148279836565e-05,0.97026375,Touch
0.1000094333333333,-0.0473852666666666,0.0737480666666666,5.809955436290491e-06,1.620030594526139e-05,1.8296236530938247e-05,0.9830045899999998,-0.0386084,-0.0327261666666666,0.0814845666666666,1.3315958560599796e-06,-4.170889249813741e-05,-2.038288721083034e-05,0.97026375,Touch
0.1000096333333333,-0.0473853666666666,0.0737483,4.313606550115405e-06,4.549813613662834e-07,7.192485893964089e-06,0.9830045899999998,-0.0386078666666666,-0.0327274,0.0814829666666666,1.7923019076395643e-05,-4.389846787510314e-05,-5.477464988045324e-05,0.97026375,Touch
0.1000100666666666,-0.0473853333333333,0.0737488999999999,1.0910741742202704e-05,1.860641800920635e-05,2.6639985351486934e-05,0.9830045899999998,-0.0386082333333333,-0.0327251,0.0814846333333333,-9.761891461275963e-06,7.315067371244067e-05,5.380847687576714e-05,0.97026375,Touch
0.1000092,-0.0473845333333333,0.0737482,-2.7120066416434023e-05,3.001145351379252e-05,-1.8887553451959582e-05,0.9830045899999998,-0.0386082666666666,-0.0327243,0.0814850666666666,8.937607564267351e-07,2.630397706872943e-05,1.268096468669676e-05,0.97026375,Touch
0.100009,-0.0473847,0.0737478,-9.788569161529085e-06,-8.15714096790317e-06,-1.957713832283176e-05,0.98300459,-0.0386079,-0.032727,0.0814832,1.5414999617687482e-05,-6.887792088810018e-05,-5.846074218847956e-05,0.97026375,Touch
0.100010125,-0.047386,0.073748575,3.228698132410955e-05,-3.983966513267839e-05,1.9769384209643785e-05,0.98300459,-0.038608125,-0.0327247249999999,0.08148455,-6.790845647177618e-06,6.212549973332062e-05,3.735311505408418e-05,0.97026375,Touch
0.1000100999999999,-0.0473843,0.0737496333333333,-6.4430117436294e-06,6.926365444567324e-05,3.630985463940688e-05,0.9829501433333332,-0.0386087333333333,-0.0327226,0.0814866333333333,-1.68068207355437e-05,3.606809314410185e-05,4.905370953692582e-05,0.97026375,Touch
0.0999232999999999,-0.04704245,0.07380165,-0.0023434695231976,0.0095086312528079,0.0025557793437874,0.917993655,-0.0386086,-0.03272355,0.0814859,3.78703447482544e-06,-1.1128624381669586e-05,-1.4077849899645743e-05,0.97026375,Touch
0.0998384666666666,-0.0467625,0.0737328333333333,-0.0032573828376264,0.0114513980568325,-0.0002512404067547,0.8596798199999999,-0.0386081666666666,-0.0327243,0.0814848,2.5947033270489703e-05,-1.9786163904309413e-05,-5.785517017106223e-05,0.97026375,Touch
0.0997014666666666,-0.0463243666666666,0.0735856,-0.0047806705003121,0.0150162875052273,-0.0057065815274527,0.8382272966666667,-0.0386082,-0.0327238666666666,0.0814850333333333,-2.113390071997804e-06,2.607102240938528e-05,1.339068197744404e-05,0.97026375,Touch
0.0995417666666666,-0.0455950666666666,0.0735763333333333,-0.0055285838795776,0.0249007360267221,-0.0006318040829809,0.8152502366666666,-0.0386085,-0.0327227999999999,0.0814860666666666,-1.0718548798891967e-05,3.304663658881254e-05,3.4643311753266045e-05,0.97026375,Touch
0.0990216,-0.0444371,0.073587875,-0.0141679765397494,0.0309021923156684,0.0008687457539398,0.79160618,-0.038608375,-0.032723725,0.08148545,4.099506780234485e-06,-2.0925320194613933e-05,-1.675111524257332e-05,0.97026375,Touch
0.0981050333333333,-0.0428678333333333,0.0734971,-0.0285193776483834,0.0482564949337269,-0.0035133686879635,0.7973368333333334,-0.0386086666666666,-0.0327238666666666,0.0814859666666666,-1.3330171389049684e-05,-2.350499638823039e-06,2.5834145326091063e-05,0.97026375,Touch
0.0970548333333333,-0.0411714333333333,0.0732021333333333,-0.0298253303412076,0.0478131603830834,-0.0082324922412129,0.7934165766666667,-0.0386085333333333,-0.0327224,0.0814862666666666,6.571821575961785e-06,4.771119371650988e-05,4.789006474319875e-06,0.97026375,Touch
0.096073,-0.0397636,0.0730616333333333,-0.0324143662550634,0.0463325349503545,-0.0046526954138602,0.7900408033333334,-0.0386087,-0.0327230333333333,0.0814864,-1.6540758045616052e-05,-1.104113026063067e-05,3.151702301217436e-05,0.97026375,Touch
0.0949441333333333,-0.0383978,0.0731334666666666,-0.0356395273821333,0.0429822535264542,0.0024833772823098,0.8184626700000001,-0.0386083666666666,-0.0327249,0.0814849333333333,3.561127899815068e-06,-6.712581954720035e-05,-3.5710588250043174e-05,0.97026375,Touch
0.0939052333333333,-0.0375289666666666,0.0733791999999999,-0.0341765551024144,0.0283658928256912,0.0082414780105677,0.8351237633333333,-0.0386097,-0.0327231,0.0814844666666666,-5.07652272133407e-05,5.5259106665370574e-05,-9.699318901430724e-06,0.97026375,Touch
0.092706,-0.0370112,0.0739073,-0.0395480861606207,0.0169751859586881,0.0169024124691552,0.8639267633333333,-0.0386114666666666,-0.0327221,0.0814863666666666,-6.22218479277226e-05,4.877056374133751e-05,7.297132335173728e-05,0.97026375,Touch
0.091537725,-0.036884475,0.07466695,-0.2742317043408188,-0.0002775818893374,0.2200953420796333,0.8916544225,-0.0386113,-0.03272385,0.08148535,5.366140123219185e-05,-0.0005390202906519,-0.000330022520481,0.97026375,Touch
0.09040255,-0.037015,0.0754760499999999,-0.0466919438306806,-0.0051581557121373,0.0319654975172615,0.90525281,-0.0386097,-0.032724,0.0814821,7.68281719976724e-05,2.7123256032777988e-05,-0.0001400947159787,0.97026375,Touch
0.088775675,-0.0373302749999999,0.076281925,-0.030039675910296,-0.0054351954342852,0.0147823140572893,0.9043544225,-0.0386115499999999,-0.032722725,0.0814863,-2.0169505906022247e-05,5.854112887207576e-06,4.232867471561588e-05,0.97026375,Touch
0.0877259,-0.0375179,0.0766272,-0.0347646934657617,-0.0061466977022956,0.0112783060009785,0.89822902,-0.0386119,-0.0327227499999999,0.081487,-1.199528035167392e-05,1.2590503506207192e-05,3.019701112428725e-05,0.97026375,Touch
0.085930375,-0.037788325,0.0770826,-0.4408025935608387,-0.0657333063801425,0.2430607893374924,0.8905110125,-0.038610925,-0.03272385,0.0814846499999999,0.0001762379554177,-0.0017598811153994,-0.0009406679308499,0.97026375,Touch
0.0837451333333333,-0.0381893,0.0781891333333333,-1.1114085882758256,-0.1678029804063336,0.6526889642447382,0.8867949333333334,-0.0386109,-0.0327233333333333,0.0814847666666666,0.0003758743892333,-0.0045348446299903,-0.0022614458841836,0.97026375,Touch
0.0822940333333333,-0.0385491666666666,0.0791626333333333,-0.0549549710353569,-0.0135500062499102,0.036740443761486,0.8892995433333333,-0.038611,-0.0327221,0.0814854666666666,1.0650255256032945e-06,6.0853965492147184e-05,2.3045698362694304e-05,0.97026375,Touch
0.08119015,-0.038811025,0.0797105999999999,-0.0371432158216316,-0.0112430458072442,0.0184955360194079,0.90978561,-0.038610525,-0.032724,0.0814838,4.610502515576214e-05,-1.006466665387184e-05,-8.668653188411484e-05,0.97026375,Touch
0.080148,-0.0392898666666666,0.0803948666666666,-0.0440988316228084,-0.0244991457232291,0.0286644494076773,0.93536257,-0.0386102333333333,-0.0327249333333333,0.0814828333333333,9.540238935696168e-05,5.446358114659285e-05,-0.0001477903971185,0.97026375,Touch
0.0792681,-0.0398853333333333,0.0812658,-0.0269906914507751,-0.0178763987110362,0.0262047029986348,0.9825145566666666,-0.0386115999999999,-0.0327256666666666,0.0814852333333333,-4.417936185961483e-05,-1.9379936801928767e-05,7.852065818122026e-05,0.97026375,Touch
0.0792616333333333,-0.0407376666666666,0.0819778333333333,0.0010218887562455,-0.0271029282472295,0.0219778046208487,0.9943297766666668,-0.0386092333333333,-0.0327217,0.0814821666666666,7.712354664479174e-05,0.0001372450581144,-9.737739195829362e-05,0.97026375,Touch
0.0786442,-0.0417722,0.0829307,-0.01524016551074,-0.0282173285851827,0.0250487004398444,0.9844202366666668,-0.0386097,-0.0327256666666666,0.0814815,-8.476526984763978e-06,-0.0001059591342308,-2.5419015833816773e-05,0.97026375,Touch
