Frame,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
18,397.4825,-1.1720500000000005,-110.0585,-0.0016749999878125784,0.0022319931885197886,-0.0005600013671908122,0.0,413.779,-131.9365,-115.6395,-0.001119998669450425,0.001669999975605921,-0.003349995947315391,0.2444769227416129,S1
19,397.4265,-1.22785,-109.947,-0.0016800000000200895,0.0016739918262117875,0.0016700040771582651,0.0,413.779,-131.9365,-115.751,4.064931482707322e-09,0.002230001342796875,-0.003344995935108449,0.2426240622546836,S1
20,397.5385,-1.3394499999999994,-110.003,-8.203104971841435e-09,-0.0011159945508078485,0.0011100068115200816,0.0,413.835,-131.936,-116.08599999999998,0.0011149986206219103,0.0016750040527443461,-0.005024987732023283,0.23411782270619685,S1
21,397.5385,-1.3394499999999994,-110.0585,0.0005599931640856979,-0.001673995913115858,4.101552485956858e-09,0.0,413.835,-131.99200000000002,-115.8065,0.0005599972656381837,-0.0005550013916050152,-0.0016699795410854972,0.23296255183951525,S1
22,397.5385,-1.3953000000000009,-109.947,0.0011199945312769359,-0.0016744959143365828,4.101552485956858e-09,0.0,413.668,-132.3825,-115.695,-0.0011100068115199393,-0.004460010925319442,0.000560025903263864,0.2380504755289144,S1
23,397.5385,-1.339500000000001,-109.8355,1.1564823173178711e-18,-5.040881248056147e-07,0.001674995922881381,0.0,413.5005,-132.49450000000002,-115.695,-0.003344995898487301,-0.005585005432182315,0.003910009545921654,0.2441498761221721,S1
24,397.5385,-1.5627000000000004,-109.7235,1.1564823173178711e-18,-0.0022325095373568536,0.003350000012246873,0.0,413.277,-132.494,-115.4165,-0.005580001355043606,-0.0050200040527841345,0.0039000095215076273,0.26485518573800226,S1
25,397.5385,-1.84175,-109.556,1.1564823173178711e-18,-0.004464514986588887,0.0039100013794378255,0.0,413.277,-132.55,-115.3045,-0.003909997277885483,-0.00167499588626066,0.0039050095337145705,0.2683662696017797,S1
26,397.4825,-1.9533500000000004,-109.556,-0.0005599972656381818,-0.006138506812800676,0.0027950068237471144,0.0,413.333,-132.55,-115.305,-0.001675008190917552,-0.0005550013549837254,0.00390000955812849,0.2586710529613299,S1
27,397.4825,-1.9533500000000004,-109.5,-0.0005599972656381818,-0.003906501363568628,0.0022350054565563027,0.0,413.3885,-132.7175,-115.137,0.0011149986206224786,-0.0022350054565563027,0.00279500686036812,0.250837553563413,S1
28,397.4825,-2.00915,-109.5,-0.0005599972656381818,-0.0016739959131158687,0.0005600013671908104,0.0,413.333,-132.829,-115.193,0.0005599972656387519,-0.002790006811540029,0.001115002758795685,0.2468750123293445,S1
29,397.4265,-1.9533500000000004,-109.4445,-0.0005599972656387504,-4.08690408266211e-09,0.001114998657243055,0.0,413.1095,-133.555,-115.416,-0.0022349890869673623,-0.010049971362494359,-0.0011099863769995161,0.23792026860314305,S1
30,397.371,-1.73015,-109.389,-0.0011149986206224769,0.002232001362327974,0.0011099986450361123,0.0,412.9425,-134.5035,-115.0815,-0.004459994519109781,-0.017859990429923787,0.0005550176879516647,0.2493816192440793,S1
31,397.2595,-1.6185500000000008,-109.221,-0.0022300013427968735,0.003906005449252003,0.0027900027466085477,0.0,413.1095,-134.5595,-115.081,-0.0022349890869673627,-0.017304989074940057,0.0011200190673495614,0.2489240889004142,S1
32,397.03650000000016,-1.3394499999999994,-109.277,-0.0038999931885384093,0.0061389945459849465,0.0016750081909179776,0.0,413.277,-134.4475,-115.137,0.0016749918213286106,-0.008925029992708793,0.0027900109130925177,0.24730401483063555,S1
33,396.9245,-1.2277999999999991,-109.1655,-0.004464994567937158,0.0050234918225896255,0.0022350095581087893,0.0,413.277,-134.22449999999998,-115.193,0.003344995898487302,0.002789998608435341,-0.0011149986206220517,0.2425992550433063,S1
34,396.925,-1.1719999999999997,-109.11,-0.0033449918335558193,0.004465490460281615,0.0011100068115200814,0.0,413.333,-133.8895,-115.416,0.002234993188519848,0.006700008154356995,-0.0033500040771783555,0.2314921488129422,S1
35,396.925,-1.1162,-109.11,-0.0011150027221755318,0.00223250136354867,0.0016700040771584065,0.0,413.4445,-133.666,-115.6395,0.0016749959228816653,0.007815002710047423,-0.005024995898507393,0.2273629506689322,S1
36,396.925,-1.0604000000000005,-109.1655,5.000012206944309e-06,0.001674000000019944,-1.1564823173178711e-18,0.0,413.4445,-133.722,-115.807,0.0016749959228816653,0.005024995898507108,-0.006139998620682072,0.22888079266844985,S1
