Frame,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
18,368.5725,25.78445,-65.2983,1.4456028966473392e-19,-0.0011166527262029306,0.0011170027270574292,0.5987360353202059,384.981,-137.406,-76.40459999999999,-0.0011199945312769346,-0.002235001355003818,0.0,0.0402778451567529,S1
19,368.5725,25.72864,-65.2983,1.4456028966473392e-19,-0.0016747540887550956,0.0005585013635287856,0.6005484321678871,384.981,-137.4615,-76.40459999999999,-0.0011199945312769346,-0.002235001355003818,0.0,0.04056088645397056,S1
20,368.517,25.72864,-65.2425,-0.0005550013549837266,-0.000558101362552165,0.0005580013623079208,0.600046564594607,384.981,-137.406,-76.3488,-0.0011199945312769346,-0.0005599972656384678,0.0005580013623079209,0.03981798060200319,S1
21,368.517,25.67283,-65.2425,-0.0005550013549837266,-0.001116198637467825,0.0005580013623079208,0.6018614100485749,384.925,-137.406,-76.3488,-0.000559997265638183,-6.505213034913027e-19,0.0005580013623079209,0.03752231798218726,S1
22,368.517,25.67283,-65.1867,-0.0005550013549837266,-0.0005580972749156599,0.0011160027246159838,0.5986814613315256,384.925,-137.406,-76.34885,-0.000559997265638183,0.0005550013549837262,0.0005575013610871982,0.036614426457954534,S1
23,368.517,25.67283,-65.2425,1.4456028966473392e-19,-0.0005580972749156599,-1.4456028966473392e-19,0.6000753843486288,384.925,-137.406,-76.29305,-0.000559997265638183,0.0,0.0005575013610873403,0.03616773874286516,S1
24,368.517,25.78449,-65.1867,1.4456028966473392e-19,0.0011165945478781897,0.0005579972754039781,0.598682764511639,384.925,-137.406,-76.29305,7.228014483236696e-20,0.0,0.0005575013610873403,0.03616773874286516,S1
25,368.4615,25.8403,-65.1867,-0.0005550013549837266,0.0016746959104303545,-4.086904084902795e-09,0.5977581985946612,384.925,-137.406,-76.2372,7.228014483236696e-20,0.0,0.0011165027258367066,0.03661482882583062,S1
26,368.4615,25.8961,-65.1867,-0.0005550013549837266,0.002232697272738382,0.0005579972754039781,0.5995744327334065,384.925,-137.35,-76.2372,7.228014483236696e-20,0.0005600013671909532,0.0005585013635286437,0.03690135580397765,S1
27,368.4615,25.8961,-65.1867,-0.0005550013549837266,0.0011161027248601924,0.0,0.5995744327334065,384.925,-137.238,-76.34885,7.228014483236696e-20,0.0016799958984676036,-0.0005579931848377932,0.03690095353690345,S1
28,368.4615,25.951915000000003,-65.2425,1.4456028966473392e-19,0.0011161527249822787,-0.0005580013623080631,0.5991521651083499,385.037,-137.1825,-76.34885,0.001120002734381339,0.0022349972534513305,-0.0011164945483664367,0.03718969849381355,S1
29,368.4055,25.951915000000003,-65.2425,-0.0005600013671906693,0.0005581513626742514,-0.0005580013623080631,0.5982519921183783,385.037,-137.12650000000002,-76.34885,0.001120002734381339,0.002234997253451046,-0.0011164945483664367,0.037485860277580885,S1
30,368.461,26.007725,-65.2425,-5.004077138424775e-06,0.0011162486375898759,-0.0005580013623080631,0.5955481482908208,385.037,-137.12650000000002,-76.46045000000002,0.001120002734381339,0.0011150027221743957,-0.0011159945508080985,0.03748586027758073,S1
31,368.461,26.007725,-65.35415,-5.004077138424775e-06,0.0005580972749156247,-0.0011165027258367068,0.5955468957373908,385.1485,-137.0145,-76.40465,0.001115002722174965,0.0016800041015725767,-0.0005579931884998933,0.03795739625211824,S1
32,368.461,26.007725,-65.35415,0.0005549972900522448,0.0005580972749156247,-0.0011165027258367068,0.5955468957373908,385.1485,-137.0145,-76.40465,0.001115002722174965,0.0011200027343819072,-0.0005579931884998933,0.03795739625211824,S1
33,368.517,26.007725,-65.35415,0.0005599972656381832,1.4456028966473392e-19,-0.0011165027258367068,0.596444650465959,385.204,-137.0145,-76.46045,0.0016700000122272095,0.0011200027343819072,4.086904369036045e-09,0.04068657338842133,S1
34,368.517,25.951915000000003,-65.41,0.0005599972656381832,-0.0005581013625521292,-0.0005585013635286437,0.5996576089739499,385.1485,-137.0705,-76.46045,-4.06493148198452e-09,-0.0005600013671909545,-0.0005579972754038361,0.0381172086916076,S1
35,368.517,25.896115,-65.41,0.0005599972656381832,-0.0011161027248601924,-0.0005585013635286437,0.5978448687675602,385.204,-137.0705,-76.46045,0.0005549972900522448,-0.0005600013671909545,-0.0005579972754038361,0.040391237328664384,S1
36,368.517,25.896115,-65.41,1.4456028966473392e-19,-0.0011161027248601924,-0.0005585013635286437,0.5978448687675602,385.1485,-137.0705,-76.46045,-0.0005549972900522445,-0.0005600013671909545,7.228014483236696e-20,0.0381172086916076,S1
37,368.517,25.896115,-65.41,1.4456028966473392e-19,-0.0005580013623080629,0.0,0.5978448687675602,385.1485,-137.12650000000002,-76.51625,4.064931482273641e-09,-0.0005600013671909545,-0.0005580013623080629,0.03737015187087392,S1
38,368.517,25.78445,-65.41,1.4456028966473392e-19,-0.0011166527262029306,0.0,0.5978437323946211,385.093,-137.1825,-76.51625,-0.0011099986450359713,-0.001120002734381624,-0.0005580013623080629,0.03993628841035008,S1
39,368.517,25.78445,-65.41,1.4456028966473392e-19,-0.0011166527262029306,0.0,0.5978437323946211,385.093,-137.238,-76.40465,-0.0005550013549837266,-0.0016750000244338686,0.0005579931884997514,0.03964823483811173,S1
40,368.517,25.78445,-65.41,1.4456028966473392e-19,-0.0011166527262029306,0.0,0.5978437323946211,385.093,-137.29399999999998,-76.40465,-0.0005550013549837266,-0.001675000024433584,0.0011159945508078144,0.039938905037487864,S1
41,368.517,25.67284,-65.35415,1.4456028966473392e-19,-0.0011161027248601568,0.0005585013635286437,0.5964441631666589,385.037,-137.35,-76.40465,-0.0005600013671912379,-0.0016750000244338686,0.0011159945508078144,0.03735223183701202,S1
42,368.517,25.67284,-65.35415,1.4456028966473392e-19,-0.0011161027248601568,0.0005585013635286437,0.5964441631666589,384.981,-137.406,-76.34885,-0.0011199986328294213,-0.0016800000000200914,0.0005579972754039781,0.03891190735589956,S1
43,368.517,25.61703,-65.29835,1.4456028966473392e-19,-0.0016742040874123216,0.0011165027258367066,0.5968633096375452,384.925,-137.406,-76.34885,-0.0016800000000200908,-0.0011199986328294218,0.0005579972754039781,0.036614426457954534,S1
44,368.517,25.67284,-65.2425,1.4456028966473392e-19,-1.4456028966473392e-19,0.0011165027258367066,0.596445415254024,384.925,-137.406,-76.29305,-0.0011199986328288526,-0.0005599972656384678,0.0011159986377120411,0.03616773874286516,S1
45,368.517,25.67284,-65.2425,1.4456028966473392e-19,-1.4456028966473392e-19,0.0011165027258367066,0.596445415254024,384.925,-137.406,-76.1814,-0.0005600013671906695,0.0,0.0016744959106744998,0.03616813689356594,S1
46,368.517,25.67284,-65.2425,1.4456028966473392e-19,0.0005581013625521648,0.0005585013635286437,0.596445415254024,384.925,-137.40550000000002,-76.1814,7.228014483236696e-20,5.00001220694224e-06,0.0016744959106744998,0.0356118525706204,S1
47,368.517,25.78445,-65.1867,1.4456028966473392e-19,0.0011161027248601568,0.0005580013623080629,0.5978437323946214,384.925,-137.35000000000002,-76.1814,7.228014483236696e-20,0.000560001367190669,0.0011164945483664367,0.035886344201708366,S1
48,368.517,25.840265,-65.1867,1.4456028966473392e-19,0.0016742499995316578,0.0005580013623080629,0.5960325803946679,385.037,-137.29399999999998,-76.1814,0.0011199945312763665,0.0011199986328294202,0.0,0.036168136893564885,S1
49,368.4055,25.896115,-65.2425,-0.0011150027221743964,0.002232751363060373,-7.228014483236696e-20,0.5992381101157607,385.037,-137.238,-76.1814,0.0011199945312763665,0.0016749999878131474,0.0,0.03588634420170731,S1
50,368.4615,25.951925,-65.2425,-0.0005550013549837266,0.0016747500007523804,-0.000558001362308063,0.5983286421709199,385.093,-137.18200000000002,-76.1814,0.0016799958984676045,0.0016800000000200903,0.0,0.03846651284302005,S1
51,368.4055,26.007725,-65.29835,-0.0011149986206219098,0.001674600001484822,-0.0011164986352705216,0.6006429281723614,385.093,-137.12650000000002,-76.2372,0.0005600013671912383,0.0016750000244335837,-0.0005579972754039782,0.03919568715616765,S1
52,368.4055,26.007725,-65.35415,4.1015524865350975e-09,0.0011160986379561077,-0.0011164986352705216,0.5992390424135334,385.093,-137.1825,-76.2372,0.0005600013671912383,0.0005549972900522445,-0.0005579972754039782,0.03948642823291219,S1
53,368.4055,26.063535,-65.40995,-0.000559997265638183,0.0011160986379561077,-0.0016744999975784422,0.5988340308530727,385.1485,-137.1825,-76.293,0.0005550013549837269,-5.004077138425137e-06,-0.0011159986377120411,0.04221192969713289,S1
