Frame,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
18,373.76300000000003,24.389215,-70.09805,-0.0005600094970541995,-0.005023121387947111,-0.003348475472511938,0.5105754992236249,398.208,-121.1085,-76.40465,0.027899908704168964,0.08371997544051113,-0.02734746048870377,0.0,S1
19,374.489,23.049765,-70.26545,0.00614500687261528,-0.01953365681405898,-0.008928989096812723,0.5087410927600653,399.827,-118.709,-77.6325,0.042419944153474234,0.0792499645273985,-0.035160979564677966,0.0,S1
20,374.991,22.045175,-71.54910000000002,0.013390024560646523,-0.029021329977323557,-0.01897551362446076,0.4831245432943236,401.61300000000006,-116.253,-80.70205,0.05581497685619124,0.07981496590679654,-0.057484534065543574,0.0,S1
21,374.8795,21.04055,-72.88855000000002,0.011165035424851607,-0.03348665817396323,-0.027904970023599433,0.4719386760136186,402.506,-114.077,-82.59960000000002,0.0429800395267825,0.07031501229328863,-0.061949512263892365,0.0,S1
22,374.8795,19.254645,-74.45125,0.0039050177001984,-0.03795121907377011,-0.04185800408862378,0.4675558613361963,402.2825,-112.012,-84.8878,0.024554994543763357,0.06697000412676486,-0.07255303815140657,0.0,S1
23,375.2145,17.30125,-76.293,0.0022350136230402753,-0.047439292238011216,-0.04743901771414514,0.4552423987887351,401.501,-110.9515,-86.67375,-0.0011200681394962382,0.05301497005685735,-0.05971700681343936,0.012603763530380478,S1
24,375.828,15.347900000000005,-77.96735,0.009484978222822729,-0.05692649591377447,-0.05078800136168583,0.4657580779607039,400.4405,-109.7796,-88.962,-0.020654972754218855,0.04297401908493847,-0.06362398773638388,0.04898134602291467,S1
25,376.3305,13.6736,-79.9207,0.014509990490918497,-0.05581044318903641,-0.05469451089906285,0.4646523444040394,399.715,-109.22145,-91.02705,-0.025674985010108814,0.02790548229651843,-0.06139248228837279,0.06924747482868003,S1
26,376.1075,12.892200000000004,-82.26474999999998,0.008929976867839003,-0.04409046457580732,-0.05971752316227616,0.4681239873516725,399.101,-109.05405,-93.092,-0.02399998092074261,0.018974460492265942,-0.06418248909991296,0.07898155528323984,S1
27,375.326,12.38995,-84.99945,-0.0050199550172601685,-0.029579535429953632,-0.07032097138762691,0.4727658669649281,398.8225,-109.3888,-94.65445,-0.0161800191041501,0.003908034058801325,-0.056924524539192826,0.07899604455314879,S1
28,374.9355,11.94345,-88.34835000000002,-0.01394997681907036,-0.01730150545429447,-0.0842765054587553,0.4957875724013669,398.59900000000016,-110.78399999999999,-95.77105,-0.011160006848259569,-0.015625513630524092,-0.04744000138361879,0.09572559519670222,S1
29,374.2655,12.724799999999998,-92.25485,-0.018419987732183542,-0.00167396730112521,-0.09990104360460036,0.5105668387918134,398.599,-112.5143,-97.27799999999999,-0.005019991857989976,-0.034602559961203615,-0.04185998776053858,0.07682030837532051,S1
30,373.484,13.450350000000002,-96.05005,-0.01841998773218241,0.010603972747995715,-0.1105059918226264,0.5599454337541145,397.762,-114.18845,-98.00315,-0.010604964587615695,-0.047996494561132315,-0.03348702864412817,0.08705181720041273,S1
31,372.926,14.3433,-99.39875,-0.02009499182154861,0.023998505449491545,-0.11050399181774337,0.6045299324586754,397.092,-115.0815,-98.89625,-0.01506997548852193,-0.04297498230158089,-0.031252023187571726,0.08029311210289958,S1
32,372.703,15.12465,-102.7472,-0.015624980908435431,0.023998505449491583,-0.1049234781934427,0.6380456380246783,396.4225,-116.142,-100.40295,-0.02176499183377525,-0.03627696594900195,-0.03124952318146825,0.06982544946243689,S1
33,373.0375,15.73855,-105.14685,-0.00446503540035757,0.022882010901125068,-0.09096804633519982,0.6849377140155529,395.7525,-116.588,-102.8587,-0.02009499998803201,-0.02399552591697072,-0.04855543867992768,0.0703173094665263,S1
34,373.54,16.464100000000002,-107.1564,0.0061399904908193935,0.021208006814201076,-0.07757651364102816,0.7312577581423859,395.36199999999997,-117.0905,-105.147,-0.01729999316428503,-0.02009001638203543,-0.06250747274251102,0.06994379596958973,S1
35,373.54,17.245449999999998,-109.44465,0.008369995935168188,0.021208006814201024,-0.06697448775717582,0.7464209668578197,394.35699999999997,-117.64849999999998,-107.9377,-0.02065500135522324,-0.01506500411393881,-0.07534750409024371,0.08184538263484023,S1
36,373.707,18.69655,-111.5653,0.006695004113839008,0.029579965935494387,-0.0641845013801562,0.765691700138351,394.3015,-118.5975,-110.56065,-0.014510031359959904,-0.02009497955351214,-0.07701949592622102,0.07271836392098972,S1
37,374.4885,21.37545,-113.965,0.009485010925379038,0.04911351362481981,-0.06808601090532601,0.8274587892973192,393.855,-120.3835,-112.1794,-0.015070032727150571,-0.03293001088903776,-0.07032397957974555,0.05072864890367658,S1
38,374.991,24.16595,-117.14645,0.014510023193475372,0.06920506267645325,-0.07701803271201996,0.9211952905943334,393.3525,-120.495,-114.7465,-0.010045020459054236,-0.028464999988132518,-0.0680879741207478,0.04556985414897867,S1
39,375.326,25.56125,-119.49,0.016190014990390487,0.06864706540104935,-0.07924702182828397,0.9737929732276059,393.0735,-120.9975,-116.0305,-0.012280009546021034,-0.02400002178978373,-0.054698539498846704,0.06739550994308967,S1
40,375.7165,26.62162,-121.611,0.01228000544446912,0.05246172588606026,-0.07646001502406814,1.0042006985419212,392.7945,-121.667,-117.872,-0.010605005456655969,-0.012834994531416384,-0.05692604493709245,0.07296116229679493,S1
41,375.884,27.514605,-124.346,0.008929997265738421,0.033486529559897366,-0.07199550412438334,1.0020345150863776,392.7945,-123.62,-119.4345,-0.005579993188559634,-0.031250039490022204,-0.04688002041066528,0.07699545045118733,S1
42,375.3255,28.072700000000005,-128.085,-4.959106545092175e-06,0.025114520438848185,-0.08594993598750912,1.028728116114706,392.348,-124.346,-122.225,-0.007254985009888812,-0.03348502857698957,-0.061944946851454026,0.10316515911081073,S1
43,374.4325,29.412135,-132.49450000000002,-0.01283999044207085,0.027905177251975128,-0.10883499185922756,1.0541159321613738,391.567,-126.2435,-124.96,-0.012274997265778777,-0.04576505855753146,-0.07087996866547201,0.10433332990834787,S1
44,373.3725,30.081859999999995,-137.35000000000002,-0.025115020410405937,0.02567257180127819,-0.13004004362937355,1.0610406636102103,391.176,-128.197,-127.3595,-0.016185006811700143,-0.045770058569738536,-0.07924998910009239,0.12911605444240046,S1
45,373.0375,30.863229999999998,-140.866,-0.022880031323438004,0.027905310899231827,-0.12781005451799213,1.071233926067669,391.12,-129.87099999999998,-130.15,-0.01228002587898954,-0.05525001228090185,-0.07924998910009252,0.14416576837021622,S1
46,373.54,31.477155000000003,-142.6515,-0.008924997253530907,0.020650193186542168,-0.10156999045533548,1.1390966994944765,391.6230000000001,-130.20600000000002,-130.3175,0.0005600054687442957,-0.03962497413383649,-0.053574926416833916,0.1635895260029038,S1
47,373.317,32.760785,-143.8795,-0.0005549768189113818,0.026789258174493798,-0.06529490189310756,1.1840619377435084,391.79,-129.5365,-131.3225,0.006140019091823789,-0.013394910095593878,-0.039629892371340576,0.17992441451101204,S1
48,373.707,34.993215,-145.442,0.006694987780871073,0.041299787322300635,-0.04575999727838409,1.2304372506160852,392.292,-129.5365,-131.15449999999998,0.011719991845862436,0.0033450081665237635,-0.01004503682864288,0.19060386125569184,S1
49,375.27,36.276875,-145.27499999999995,0.01730001367204747,0.047997153673292665,-0.026234949609810248,1.2463435673478895,392.906,-129.648,-130.6525,0.012829994555829888,0.005580013623080352,-0.0033500204833884204,0.21160343298495374,S1
50,376.5535,36.834975,-145.721,0.032365050451923165,0.040741835960114735,-0.018414930517967224,1.2547145661213222,393.241,-130.15,-130.764,0.014509998657402469,-0.006135014978064066,0.005585001330629569,0.2126204724324318,S1
51,378.172,36.667535,-148.344,0.04464999046686389,0.016743253140694903,-0.029019878735993408,1.2524484180314253,393.4085,-130.6525,-131.769,0.011165014990331184,-0.011159990442051036,-0.006144941394259486,0.19958717725159192,S1
52,380.293,36.38847,-150.74450000000004,0.05023000408994452,0.0011159649881359358,-0.054694941419253,1.2458012253719168,393.799,-132.8295,-133.7775,0.00893000953377488,-0.0318150408694201,-0.031250002685912825,0.2054177120032153,S1
53,381.8,35.216455,-152.4185,0.05246500954650082,-0.016185227251102982,-0.06697497139979389,1.260922157268157,395.139,-134.1685,-134.7265,0.01898003406996755,-0.0401850613040402,-0.03962502313273986,0.20693775535579065,S1
54,382.079,33.70955,-153.535,0.03907007495145503,-0.02957981184785785,-0.051910044959005135,1.2509260018806936,396.199,-135.564,-135.9545,0.027904990491078613,-0.049115017700737486,-0.04185501224412128,0.1942392631156007,S1
55,382.3025,31.588755,-153.0325,0.020095028625657967,-0.04799715681207894,-0.022879974084808186,1.2134975443467442,396.6455,-137.7405,-137.7405,0.02846499185826928,-0.04911001768853055,-0.039630006811979146,0.20005857168893432,S1
56,383.139,30.416735,-151.86,0.013390012255989056,-0.04799720681220099,0.005585095409989735,1.1780109438972532,396.6455,-139.247,-138.4105,0.015064959143345913,-0.0507850217778962,-0.0368400000004394,0.22388435057388453,S1
57,384.702,28.463404999999995,-150.688,0.0262299495609826,-0.0524614350142118,0.02846998366737156,1.1591188627159943,396.6455,-139.4145,-138.07549999999998,0.004465010900905671,-0.038505081738540836,-0.021210076318425683,0.2340008124322059,S1
58,386.6,27.51462,-149.68349999999995,0.0429749904424303,-0.04074130640061648,0.03348999592326124,1.1332139718388268,396.7575,-138.35399999999998,-138.466,0.0011200027343813439,-0.006135002710027353,-0.00725504224851858,0.2638865045142144,S1
59,388.218,26.9007,-148.791,0.050790009522066665,-0.03516029277509493,0.030689989087306763,1.118284932408761,396.0315,-138.80100000000002,-137.6845,-0.006140014990271296,0.0044600231567348755,0.007259993188579754,0.3047939935331588,S1
60,389.223,26.4542,-148.34449999999995,0.04521003676802745,-0.020092066350419227,0.023435024511938646,1.1022367303176148,396.31050000000016,-138.8005,-137.071,-0.003350028613250551,0.006140014953649994,0.01004497959001314,0.34120713312542944,S1
61,389.8925,26.398380000000003,-148.56799999999996,0.03292500677527791,-0.011162394549462716,0.011154994531396048,1.0831701723545888,396.1435,-138.8565,-136.959,-0.00614003542479115,-0.00502501230471764,0.01506999185810976,0.3544728457306154,S1
62,390.5065,26.844890000000003,-149.1255,0.02288498226349969,-0.0005580686599952096,-0.003345040869080605,1.069075210777831,395.92,-138.85649999999998,-137.4055,-0.0011150231566948142,-0.000555001391604463,0.0027899618775680127,0.3615583268964889,S1
63,391.3995,26.78906,-149.90750000000003,0.021764987732222758,0.0033486122644143038,-0.015629980884022756,1.0673157106685636,396.1435,-138.466,-137.51749999999998,-0.001670020446748196,0.003344979565519349,-0.00446500269780038,0.3559982557870898,S1
64,392.5715,26.342575,-150.577,0.026790000000319662,-0.0005580472733287281,-0.020089991772720632,1.0663794600623449,396.0315,-139.024,-136.9595,-0.0011200191039708435,-0.0016750326903697587,-4.991809101942181e-06,0.3456629709205588,S1
65,392.68300000000005,26.45421,-151.526,0.02176498773222333,-0.0039068054490079065,-0.024005001330849512,1.0553111617730326,396.032,-139.303,-136.792,0.0011199863647924032,-0.004465039501910074,0.006135023181168789,0.3515760578365793,S1
66,392.90650000000005,26.73323,-151.46949999999995,0.015070020422493691,-0.0005583217990256629,-0.015620042273031452,1.0605168329717,396.14300000000003,-139.2475,-137.07100000000003,-5.008142070469894e-06,-0.007815023144567864,0.004465031335425549,0.35377887471441544,S1
67,393.52,26.95647,-151.749,0.009485006787205548,0.006138944551722261,-0.011720032751524535,1.0615435089778416,396.3665,-139.07999999999998,-137.35,0.003350000048867742,-0.0005600054321221678,-0.00390498909919426,0.3568992415647203,S1
68,393.799,27.17973000000001,-152.195,0.011160010876571182,0.007255197276948748,-0.006690020471220978,1.0555986005593394,396.422,-138.8005,-137.6845,0.0039000013916445256,0.005025008203164837,-0.008925001355083652,0.3554484311522754,S1
69,393.855,27.17972,-152.195,0.009485019055242,0.0044649109013938475,-0.007255017712445952,1.0537168500532688,396.534,-138.3545,-138.2985,0.003910001342816972,0.008929989135875156,-0.012274984997741158,0.3558714480077404,S1
70,394.525,27.737820000000006,-152.08350000000004,0.010050020434640185,0.0078135190767068,-0.003345008166524296,1.0542279355197255,396.8130000000001,-138.1865,-138.187,0.004465002697801267,0.008934989148082098,-0.008369975464027016,0.35203299535193416,S1
71,395.083,28.240160000000003,-152.586,0.012840027246180214,0.01060432589019993,-0.003910009545921907,1.0954846440645876,396.98,-138.0195,-138.2985,0.005580005419975664,0.007809986401493532,-0.006139970019677371,0.34796799951695384,S1
72,395.585,28.79823,-152.642,0.01730000546894249,0.016185098640333028,-0.00447000681156009,1.1289776349753704,397.092,-138.6335,-138.2985,0.005580005419975095,-0.0027899618409467143,2.7755575615628914e-17,0.350407377419274,S1
73,396.199,29.91447,-153.256,0.01674000410175239,0.021766512266831125,-0.01172502452400522,1.1594741479063848,397.929,-139.2475,-138.5775,0.011160019043055157,-0.010609980932790308,-0.0039050095337144,0.3455938315471012,S1
74,397.092,30.08189500000001,-152.586,0.020090012280482523,0.01841735409017546,4.101552516025397e-09,1.2037093376932029,398.264,-138.91250000000002,-139.2475,0.012840023144627734,-0.008929976831218015,-0.009490023169001972,0.3451264297486529,S1
75,397.65,29.858635,-152.53050000000005,0.02065000954612128,0.010604092240868015,0.0011149986572426597,1.2036510885906004,398.7665,-139.07999999999998,-139.7495,0.016745004077338338,-0.0044649986328689426,-0.014509998657403003,0.3324316289014673,S1
76,398.1525,29.467985,-152.7535,0.01953500682394631,-0.004464844548528429,0.005025008203164882,1.1909176550733849,399.213,-139.024,-139.638,0.012839994543623343,0.0022350177245927423,-0.010604989123688293,0.3235905616846386,S1
77,399.213,28.519190000000002,-153.75799999999995,0.021210010913312517,-0.015627071800059858,-0.011720032678281958,1.1368520037873049,399.0455,-139.63799999999998,-139.303,0.007814982275527009,-0.0072550054444086905,-0.0005549645874953364,0.307359176900894,S1
78,400.329,26.34255,-154.372,0.026789983667351733,-0.03516077642064265,-0.01841499998801217,1.1228234281032452,399.2685,-140.196,-139.41500000000002,0.005019995922921463,-0.011159986377119579,0.00334501636962876,0.2989137740287678,S1
79,400.8875,23.60785,-155.32100000000003,0.0273499850345424,-0.0586013336485656,-0.025675017712665383,1.1051116482305154,399.994,-139.9725,-139.69400000000002,0.007810002734461495,-0.009484982287753949,-0.0005599931640859517,0.30983191598262466,S1
80,400.9985,22.88235,-158.11149999999995,0.01785496185333289,-0.0563683781970142,-0.0435350613162872,1.0979916732766897,400.4965,-140.81,-140.81,0.014510019091923463,-0.011719987744310536,-0.015070028588977059,0.2924030852120464,S1
81,400.7755,24.3334,-162.855,0.0044650272338736035,-0.02009165532945006,-0.08482985968152934,1.1460186425628534,401.0545,-141.424,-142.4845,0.017860002734581253,-0.012279985009948716,-0.030694952295403994,0.28856841123850435,S1
82,400.7195,24.61245,-166.985,-0.001679987768604638,0.010045918248610416,-0.11663993734285187,1.1706954153049476,401.9475,-141.424,-143.9355,0.019535006823946318,-0.014514990466505019,-0.04241498090875507,0.2995427052808733,S1
83,401.278,24.3334,-170.1105,0.002795023156715482,0.014510429148295253,-0.11998994552158344,1.1972014679808298,402.506,-141.9265,-146.55849999999995,0.020095008191136986,-0.011164982287774036,-0.05748501770083684,0.3028491701828249,S1
84,401.7245,23.9427,-173.4035,0.009489990466444557,-0.003906980922944682,-0.1054850163464326,1.2402556543983898,403.064,-142.875,-149.1815,0.02009500819113755,-0.014509965954845888,-0.06696997138758695,0.2618681492451473,S1
85,401.72400000000016,23.9427,-177.1985,0.010044991821429988,-0.006697487735705435,-0.10213500816770132,1.2752488928426415,403.287,-143.04250000000005,-151.8045,0.013394991833675582,-0.016184970044211804,-0.07869000000093804,0.26699908917213505,S1
86,401.1665,23.49625,-180.938,-0.0011150354247318414,-0.008371491822629482,-0.10827502315797233,1.329735877775581,403.064,-143.3215,-154.1485,0.005579972754039785,-0.013949964587654934,-0.07589999318939858,0.2750338654123956,S1
87,400.8315,23.10555,-186.6865,-0.008929997265737849,-0.008371491822629445,-0.1328299032610968,1.3417583648348097,402.952,-143.768,-157.0505,-0.0011199945312769313,-0.008929989099254186,-0.0786899795664176,0.2842095300493735,S1
88,400.329,22.7707,-192.37900000000002,-0.01395000952162838,-0.011719999997698226,-0.1518049495868936,1.3598129753912722,401.8915,-144.661,-160.45499999999996,-0.01395502586680212,-0.016185006811699314,-0.08650499864605367,0.3090442518048153,S1
