PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.077761,-0.0450279,0.0864709,-2.333613747298567e-05,1.333493569865068e-05,-2.666987139730136e-05,0.108293,-0.3101388,-0.4539902,0.8282387,0.42502126,-0.0346536,-0.0451117,0.0780211,2.3124948213236263e-05,2.4060592178675284e-05,-3.579341202207157e-05,-0.3363307,0.7644044,0.2112849,0.5078645,0.58820198
0.0777606,-0.0450271,0.0864708,-1.7731151158189247e-05,1.8793632692823345e-05,-1.4850706304127373e-05,0.10829169999999999,-0.31014035,-0.4539916,0.82823755,0.42502126,-0.03465395,-0.045111399999999996,0.07802205,1.7819751094225606e-05,6.73150283950892e-05,1.1855646298240653e-06,-0.33633205,0.7644031499999999,0.21128355,0.50786595,0.58820198
0.0777607,-0.04502696666666667,0.08647103333333334,8.701834795661014e-06,-6.213039797010966e-06,9.169602320201898e-06,0.10829096666666667,-0.31013986666666665,-0.4539916666666666,0.8282378333333332,0.42502126,-0.03465476666666666,-0.045112000000000006,0.07802346666666667,-2.191609620345507e-05,-2.332723635543772e-05,3.357118580876238e-05,-0.3363317666666667,0.7644017333333334,0.21128099999999997,0.5078694,0.58820198
0.0777617,-0.0450283,0.0864717,3.357188938251246e-05,-4.476251917668328e-05,2.238125958834164e-05,0.1082921,-0.3101358,-0.453989,0.8282406999999999,0.42502126,-0.0346543,-0.0451132,0.07802173333333333,1.566688171180809e-05,-3.336176592304461e-05,-5.415198248380346e-05,-0.33632750000000006,0.7644043333333332,0.21128313333333335,0.5078674,0.58820198
0.07776023333333333,-0.045026333333333335,0.08647070000000001,-4.614060980773991e-05,6.0473814057928755e-05,-3.2242880173466725e-05,0.1082904,-0.31014193333333334,-0.45399303333333335,0.8282364000000001,0.42502126,-0.03465406666666667,-0.04511216666666667,0.07802183333333333,8.41302982370858e-06,3.468554322835485e-05,2.105157382200336e-06,-0.33633016666666665,0.7644037333333333,0.21128349999999999,0.5078664333333333,0.58820198
0.07776005,-0.045026225,0.0864705,1.100785451241919e-06,-6.575074771949251e-07,1.182074597451473e-06,0.108290625,-0.31014267500000003,-0.45399335,0.828235925,0.42502126,-0.034654475,-0.045111575,0.078023075,-9.874877688558897e-06,1.0799482532220292e-05,2.7720939026848404e-05,-0.336332325,0.764402,0.21128180000000002,0.50786815,0.58820198
0.077761,-0.04502735,0.0864712,4.019784326738097e-05,-5.232131046630004e-05,2.6861457849762137e-05,0.10829125,-0.3101389,-0.45399100000000003,0.8282385,0.42502126,-0.034655,-0.0451143,0.0780226,-2.3633115194812293e-05,-9.531130283291636e-05,-6.652285992160638e-06,-0.3363256,0.7644037,0.2112812,0.5078703,0.58820198
0.07776123333333333,-0.0450273,0.08647156666666667,5.559754241892144e-06,-2.362261914624992e-05,-4.7981497280732605e-06,0.10829036666666665,-0.31013793333333334,-0.4539908666666667,0.8282390999999999,0.42502126,-0.0346543,-0.0451128,0.07802196666666666,1.6225188721979706e-05,2.4120698729602758e-05,-2.042487863210458e-05,-0.3363287,0.7644038666666666,0.21128296666666668,0.5078674,0.58820198
0.077760025,-0.0450262,0.0864705,-2.9522523545920416e-05,2.384821543696609e-05,-2.846328139049268e-05,0.108290625,-0.31014265,-0.453993325,0.828235925,0.42502126,-0.034653775,-0.045111275,0.078021775,2.2406838024277395e-05,5.760044131730819e-05,-1.2319705832708277e-05,-0.33633225,0.76440345,0.21128407500000002,0.507865225,0.58820198
0.077761,-0.045027533333333335,0.08647110000000001,2.3850589697474418e-05,-6.747861381174767e-05,-4.080813510284018e-06,0.10829183333333332,-0.3101388666666667,-0.45399073333333334,0.8282385666666666,0.42502126,-0.0346536,-0.04511213333333333,0.07802086666666667,0.0,-4.0965467100633846e-05,-2.5502591608680384e-05,-0.3363295,0.7644048666666666,0.21128506666666666,0.5078644666666667,0.58820198
