MTML_position_x	MTML_position_y	MTML_position_z	MTML_orientation_x	MTML_orientation_y	MTML_orientation_z	MTML_orientation_w	MTML_gripper_angle	MTMR_position_x	MTMR_position_y	MTMR_position_z	MTMR_orientation_x	MTMR_orientation_y	MTMR_orientation_z	MTMR_orientation_w	MTMR_gripper_angle	PSML_position_x	PSML_position_y	PSML_position_z	PSML_orientation_x	PSML_orientation_y	PSML_orientation_z	PSML_orientation_w	PSML_gripper_angle	PSMR_position_x	PSMR_position_y	PSMR_position_z	PSMR_orientation_x	PSMR_orientation_y	PSMR_orientation_z	PSMR_orientation_w	PSMR_gripper_angle
0.107321	0.028164299999999996	0.333561	0.12465799999999999	-0.376163	-0.16305999999999998	0.9035340000000001	NaN	-0.206788	0.0215125	0.31059699999999996	0.20631599999999997	0.210407	0.615071	0.731334	NaN	-0.08061489999999999	0.00970523	0.022443099999999997	0.20607899999999998	0.20974	0.615063	0.7316	NaN	0.0712954	-0.000283849	0.026619900000000002	0.0748899	-0.372327	-0.12341500000000001	0.9168059999999999	NaN
0.105998	0.025976	0.334945	0.128573	-0.37951599999999996	-0.160224	0.9020889999999999	NaN	-0.20684699999999998	0.021596	0.310832	0.206227	0.210488	0.615028	0.731372	NaN	-0.08064450000000001	0.00973253	0.0224583	0.206227	0.209865	0.614733	0.731799	NaN	0.0707207	-0.00126972	0.027176099999999998	0.0796888	-0.37588	-0.11985	0.915423	NaN
0.105998	0.025976	0.334945	0.128573	-0.37951599999999996	-0.160224	0.9020889999999999	NaN	-0.20684699999999998	0.021596	0.310832	0.206227	0.210488	0.615028	0.731372	NaN	-0.08064450000000001	0.00973253	0.0224583	0.206227	0.209865	0.614733	0.731799	NaN	0.0707207	-0.00126972	0.027176099999999998	0.0796888	-0.37588	-0.11985	0.915423	NaN
0.105387	0.0249544	0.335602	0.13103399999999998	-0.379456	-0.157781	0.902191	NaN	-0.20686300000000002	0.021600099999999997	0.31095300000000003	0.206127	0.21054099999999998	0.615035	0.73138	NaN	-0.080651	0.0097586	0.022476	0.206087	0.20983000000000002	0.614877	0.7317279999999999	NaN	0.0704551	-0.00181204	0.027476099999999996	0.0811554	-0.376774	-0.118218	0.9151389999999999	NaN
0.10483699999999999	0.024035499999999998	0.336198	0.132138	-0.380161	-0.15650899999999998	0.901955	NaN	-0.206871	0.0215639	0.311075	0.206021	0.210633	0.6150100000000001	0.7314039999999999	NaN	-0.0806617	0.00977558	0.0225	0.20592	0.209938	0.614695	0.731897	NaN	0.0702295	-0.00230767	0.027764499999999998	0.0828166	-0.377096	-0.11651199999999999	0.915076	NaN
0.104369	0.0231508	0.336764	0.133743	-0.380523	-0.151367	0.902443	NaN	-0.206891	0.0215105	0.311178	0.205938	0.21073699999999998	0.614955	0.731444	NaN	-0.0806684	0.00978746	0.022530599999999998	0.20566900000000002	0.20996700000000001	0.614686	0.731967	NaN	0.07002219999999999	-0.00279628	0.028053700000000004	0.0852507	-0.37750500000000003	-0.114515	0.9149360000000001	NaN
0.104024	0.0224107	0.33720300000000003	0.136737	-0.38049	-0.14896900000000002	0.902407	NaN	-0.20688	0.0214646	0.311275	0.205842	0.210823	0.614935	0.731462	NaN	-0.08067200000000001	0.00979836	0.0225446	0.20569400000000002	0.20988400000000001	0.6147630000000001	0.731919	NaN	0.0698696	-0.00317007	0.0282683	0.08800089999999999	-0.37846399999999997	-0.112727	0.914502	NaN
0.103672	0.0214902	0.33767600000000003	0.142225	-0.379233	-0.148042	0.902241	NaN	-0.206867	0.0214459	0.31138699999999997	0.20573200000000003	0.210887	0.614946	0.731466	NaN	-0.080675	0.00980087	0.0225664	0.205434	0.21000700000000003	0.614677	0.732029	NaN	0.06969910000000001	-0.00362996	0.028559300000000003	0.0902903	-0.378254	-0.11076400000000002	0.9146049999999999	NaN
0.10346500000000002	0.0208872	0.337941	0.144093	-0.37793699999999997	-0.14940599999999998	0.9022629999999999	NaN	-0.20686500000000002	0.0214378	0.31146599999999997	0.205659	0.210929	0.614952	0.7314689999999999	NaN	-0.08067569999999999	0.00979595	0.022578099999999997	0.205375	0.210133	0.614532	0.7321300000000001	NaN	0.069578	-0.00389387	0.0287282	0.09149310000000001	-0.377875	-0.109642	0.9147780000000001	NaN
0.103198	0.0200341	0.33824	0.148756	-0.374961	-0.148541	0.902891	NaN	-0.20686100000000002	0.0214503	0.311582	0.205551	0.210966	0.614985	0.7314609999999999	NaN	-0.08067569999999999	0.00979278	0.0225864	0.205281	0.210159	0.614495	0.7321810000000001	NaN	0.069451	-0.00424297	0.028951099999999997	0.09297280000000001	-0.376835	-0.10811199999999999	0.9152389999999999	NaN
