PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Frame,Timestamp,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
380.014,12.94805,-125.9085,409.426,-132.1035,-121.89,0.5948596073860379,0.3325613352223237,1674857278.0268,311,18,1674857278025.6667,0.001674979553292724,0.00558148910165564,-0.026230006836233544,0.005575017712425604,0.003909993176332997,0.0016750081542969743
380.405,12.89225,-126.6345,409.426,-131.99200000000002,-122.1695,0.6147451621682837,0.335266348792486,1674857278.0599,312,19,1674857278059.0,0.006704991833595433,0.004464986375818916,-0.02344500003690046,0.0005600054687431548,0.0050249958985073935,-0.00055999730225933
380.349,12.83645,-127.248,409.538,-131.8805,-122.3365,0.6154804038492061,0.3311767866135923,1674857278.093,313,20,1674857278092.3333,0.00669999182138849,0.0022324809253661004,-0.02120499456813721,0.000560005468743155,0.0044649945313164395,-0.005020008190957768
380.5165,13.171300000000002,-127.806,409.482,-131.8245,-122.56,0.622612650065827,0.32701960051427004,1674857278.126,314,21,1674857278125.6667,0.005025000000059878,0.0022324809253661715,-0.018975005456755786,0.0005600054687437233,0.0027900027099875446,-0.006699999987872887
380.62800000000004,13.450349999999998,-127.75,409.482,-131.93599999999998,-122.5045,0.6438984608555417,0.3273418054439438,1674857278.1591,315,22,1674857278159.0,0.0022299931763134734,0.005580989100434918,-0.011154986364912333,0.0005600054687437233,0.0005599972656387519,-0.0033499918091419016
380.7395,13.282899999999998,-127.527,409.482,-131.99200000000002,-122.3925,0.6417036044642137,0.3292164896819416,1674857278.1922,316,23,1674857278192.3333,0.003904997265678539,0.004464486374598193,-0.0027899659424991826,-0.0005599972656381843,-0.001115006823727167,-0.0005599849976018709
380.7955,13.05965,-127.3595,409.3705,-132.10399999999998,-122.337,0.6398207282255609,0.3253403154445573,1674857278.2253,317,24,1674857278225.6667,0.002790002709987543,-0.001116486374558319,0.004464998632869069,-0.0011149945556909976,-0.002794998620642001,0.002230001379417736
380.7395,13.00385,-127.304,409.0355,-132.327,-122.1135,0.6435365579609872,0.30930486286237796,1674857278.2583,318,25,1674857278259.0,0.0011149986206219088,-0.004464994549627065,0.004459998620661984,-0.004465002734421697,-0.0039100013428169655,0.0039100054809901716
380.851,13.05965,-127.0245,408.81199999999995,-132.5505,-121.667,0.6393510606038747,0.3060991630124223,1674857278.2914,319,26,1674857278292.3333,0.0011149986206219088,-0.0022324890991743036,0.005025000000059882,-0.00670000819097857,-0.005585005432182031,0.007255013647514071
380.907,13.05965,-126.69,408.7565,-132.6055,-121.38799999999999,0.6356638773665945,0.32062367925381524,1674857278.3245,320,27,1674857278325.6667,0.0011149986206219088,8.673617379884035e-19,0.0066949918458028375,-0.00614001092533925,-0.005015008215371971,0.009490002734481575
380.907,13.00385,-126.6345,408.86800000000005,-132.606,-121.38799999999999,0.6336874328907596,0.3220641065216445,1674857278.3576,321,28,1674857278359.0,0.0016749999878125782,8.673617379884035e-19,0.0066949918458028375,-0.0016750000244335848,-0.0027900027832295526,0.007254997277925272
380.907,13.059649999999998,-126.634,408.86800000000005,-132.606,-121.33200000000001,0.6314596954078576,0.32176860635351395,1674857278.3906,322,29,1674857278392.3333,0.0005599972656381817,-1.691355389077387e-17,0.0039049850342628063,0.0005600054321232877,-0.0005549973266732487,0.003349987744210419
380.907,13.11545,-126.634,408.7005,-132.7735,-121.109,0.6326712023628936,0.3202019809032109,1674857278.4274,323,30,1674857278425.6667,0.0,0.0005579972754039259,0.0005600013671908129,-0.0005599890991547838,-0.0016799918335361219,0.002789990478572094
380.851,13.2271,-126.57799999999999,408.031,-132.662,-121.165,0.638125124842686,0.2974549456582805,1674857278.4605,324,31,1674857278459.0,-0.000560001367190671,0.0022325013635486777,0.00056500137939804,-0.008370008166584208,-0.0005599890991544985,0.00222998911138114
380.795,13.28295,-126.4665,407.80800000000005,-132.6615,-121.27600000000001,0.6392048061195298,0.2690030097773893,1674857278.4935,325,32,1674857278492.3333,-0.0011200027343813406,0.0022330013647694,0.0016750040893654934,-0.010600013610932999,-0.0005549890869472714,0.0005599850342228745
380.7955,13.506150000000002,-126.57799999999999,407.64,-133.2195,-121.3325,0.6432682993913496,0.2845758034940941,1674857278.5266,326,33,1674857278525.6667,-0.001115002758795402,0.003906993190981193,0.0005600095336749236,-0.01060501358651894,-0.004459970019657591,-0.002235001318382813
380.7395,13.6736,-126.7455,407.8635,-132.9965,-121.2205,0.6401915681828786,0.28629153574573146,1674857278.5597,327,34,1674857278559.0,-0.0011150027587954023,0.004464994553289185,-0.0016749959228816648,-0.0016749917847081765,-0.0033449672974829106,-0.000554997216810236
380.6835,13.6736,-126.8015,408.1425,-132.829,-121.2765,0.6386878120750527,0.2918253653938525,1674857278.5928,328,35,1674857278592.3333,-0.0011150027587959706,0.003906493189760471,-0.003350000012247015,0.003345020471180647,-0.0016749632203247875,-4.995874033451922e-06
380.6835,13.729399999999998,-126.969,408.143,-133.108,-121.2765,0.6406704623157589,0.28581359269526024,1674857278.6258,329,36,1674857278625.6667,-0.0011200027343819092,0.0022325013635486426,-0.003909997277885341,0.005030012243682272,0.0011150231566951045,0.0005600013671908118
380.7955,14.0643,-127.4715,408.031,-133.108,-121.4995,0.6496045312133707,0.2874234497331684,1674857278.6589,330,37,1674857278659.0,0.0005600013671906681,0.0039070054516934126,-0.007260005456616183,0.0016750040527446287,-0.0011149822876542568,-0.0027900068115400307
380.851,14.3433,-127.97399999999999,407.69599999999997,-133.499,-121.8905,0.6603368375696181,0.2816201281600356,1674857278.692,331,38,1674857278692.3333,0.001675004089365633,0.006697012263233479,-0.011725016357521564,-0.004465010937526672,-0.006699995922941261,-0.0061400149902710146
380.7955,14.39915,-128.42,407.58450000000005,-133.499,-122.00200000000001,0.6734558569455263,0.2849415670609899,1674857278.7251,332,39,1674857278725.6667,0.0011200067993133885,0.00669751226079212,-0.014510002758955233,-0.00558500546880247,-0.003910009545921653,-0.007255009545961727
380.7395,14.90145,-129.313,407.91900000000004,-133.499,-122.225,0.690240463441047,0.2775428839008847,1674857278.7581,333,40,1674857278759.0,-0.0005599973022591889,0.008371516347716148,-0.018415012292669803,-0.0011199945678973726,-0.003910009545921653,-0.007255009545961586
381.186,14.9572,-130.31799999999998,408.645,-133.108,-122.281,0.6945662328128893,0.30358388957090504,1674857278.7912,334,41,1674857278792.3333,0.0033500122436621806,0.006139010897263385,-0.02344002456076628,0.009490031335485967,0.003910009545921655,-0.0039050013672307427
381.186,15.12465,-131.434,409.20300000000003,-132.829,-122.1695,0.7091102761616078,0.3228183515399279,1674857278.8243,335,42,1674857278825.6667,0.0039050095337144256,0.007255005448071235,-0.03013999184608243,0.016184998645215606,0.006699995922941262,-0.0016750122558493185
381.4655,15.2363,-132.38299999999998,409.2585,-133.499,-122.1135,0.7240303318920805,0.30663629844267426,1674857278.8574,336,43,1674857278859.0,0.007260017724652638,0.0033484959106944265,-0.030699993213273102,0.013394991833675577,-2.0434520422996094e-08,0.0011149945556905702
381.744,15.18045,-133.0525,409.5375,-134.05700000000002,-122.0575,0.7165869759770019,0.2866726815164129,1674857278.8941,337,44,1674857278892.3333,0.0055800136230806305,0.002232493186078407,-0.02734498502233546,0.00892498092056354,-0.009490043603522423,0.002234997290072336
381.8,14.95725,-133.6105,409.5935,-134.28,-122.337,0.7211945260598533,0.27056927931333496,1674857278.9272,338,45,1674857278925.6667,0.006140010888718814,-0.001673987739307708,-0.02176501226829596,0.00390500543216194,-0.01451001909192317,-0.0016749836182240636
381.8,14.9014,-134.05700000000002,409.482,-134.4475,-122.281,0.7294315436303171,0.275886479535906,1674857278.9602,339,46,1674857278959.0,0.003345004064971272,-0.003348991828673147,-0.01674000000019991,0.002235001355003817,-0.009485006823826834,-0.0016749836182240636
381.9675,14.56655,-134.336,409.538,-134.28,-122.1695,0.7269804159465795,0.2829002119467408,1674857278.9933,340,47,1674857278992.3333,0.0022350013550032494,-0.006138998640213232,-0.012834990466484916,4.995910654455894e-06,-0.0022299891113811373,-0.0011199822632401947
382.30199999999996,14.51075,-134.224,409.482,-134.3915,-121.723,0.7279368629678209,0.2874417393013497,1674857279.0264,341,48,1674857279025.6667,0.005019987756436918,-0.004465006814001439,-0.006135023181168767,-0.0011149986206219103,-0.0011149945556907098,0.006139982287714137
382.5815,14.5107,-133.9455,409.5375,-134.392,-121.2205,0.7287257261334178,0.2720925349269395,1674857279.0595,342,49,1674857279059.0,0.00781499458018446,-0.00390700545169343,0.0011149945190697015,0.0005550054565362129,0.0005550095214676974,0.01060499318861966
382.749,14.622349999999996,-133.83350000000002,409.594,-134.3915,-120.8855,0.7378242947769988,0.28790845843853663,1674857279.0925,343,50,1674857279092.3333,0.007814994580185029,0.0005580054492120579,0.005025004064991356,0.0005600054687431559,-0.0011149945556907098,0.012839998645175965
382.8045,14.73395,-134.00099999999998,409.761,-134.336,-120.8855,0.7434522682219542,0.2903101469861434,1674857279.1256,344,51,1674857279125.6667,0.005025008203165422,0.002231997275423886,0.0022300177123858096,0.0027899945801245795,0.0005549972900522469,0.00837502044682732
