PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Frame,Timestamp,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
374.3775,28.07273,-207.7265,420.9235,-159.50650000000005,-158.558,0.8592541344713946,0.0,1674859765.0368,299,18,1674859765037.6667,-0.0005549972900528135,0.0011164986352705556,-0.0016700041137791275,0.0016799958984676045,0.00557999315193835,-0.0005599972656381831
374.3775,28.24015,-207.671,420.9235,-159.39499999999995,-158.6135,0.8569577235599904,0.0,1674859765.0699,300,19,1674859765071.0,-0.0005549972900528135,0.002790702722682878,-3.66210042614575e-11,0.0016799958984676045,0.004464990429764522,-0.0011149986206219098
374.3215,28.29596,-207.7825,420.97900000000004,-159.45049999999995,-158.725,0.8574393232481453,0.0,1674859765.103,301,20,1674859765104.3333,-0.0011149986572434832,0.0027908027229270153,-0.000555001391604731,0.0016749958862606615,0.0033549877197970677,-0.0022300013427965907
374.2655,28.46337,-207.95,420.979,-159.5625,-158.83700000000002,0.8561330608625972,0.0,1674859765.1361,302,21,1674859765137.6667,-0.0011199986328294215,0.003906397275687996,-0.002234993188519849,0.0005550013549837268,-0.0005599931640854124,-0.002789998608435342
374.3215,28.574995,-208.062,420.979,-159.45049999999995,-159.1155,0.849583658756866,0.0,1674859765.1728,303,22,1674859765171.0,-0.0005599972656381836,0.003348445913502054,-0.003909997277885483,0.0005550013549837268,-0.0005549931518787538,-0.00502000405278442
374.37699999999995,28.630795000000003,-208.173,420.979,-159.45049999999995,-159.2275,0.8491141645564226,0.0,1674859765.2059,304,23,1674859765204.3333,0.0005550054565356444,0.0033483459132579167,-0.003904997265678256,-5.683387788169014e-16,8.203104972997916e-09,-0.005025004064991363
374.37699999999995,28.686605,-208.229,421.035,-159.39499999999995,-159.2835,0.8468239041051644,0.0,1674859765.239,305,24,1674859765237.6667,0.001115002722174396,0.002232351362450032,-0.0027900027099878287,0.0005599972656387516,0.0016750000244344365,-0.004465006799352894
374.37699999999995,28.63083,-208.229,421.0905,-159.3945,-159.39499999999995,0.8512551634116728,0.0,1674859765.272,306,25,1674859765271.0,0.0005550013549831578,0.0005583472755259847,-0.0016699999756059208,0.0011149986206224784,0.0005599973022589031,-0.0027950027221942033
374.3775,28.51921,-208.173,421.0345,-159.5625,-159.339,0.8589352291913988,0.0,1674859765.3051,307,26,1674859765304.3333,5.000012207510695e-06,-0.0011158568118863372,4.101552486679659e-09,0.0005549972534312403,-0.0011200067993136743,-0.0011149986206221943
374.43300000000005,28.46336,-208.229,420.9785,-159.67399999999995,-159.451,0.8585817956151076,0.0,1674859765.3382,308,27,1674859765337.6667,0.0005599973022603238,-0.002232451359764491,4.101552486679659e-09,-0.0005649972778456944,-0.0027899986450560625,-0.0016749958862603772
