Frame,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
1386,-25872.4375,-13490.6875,77574.25,0.30565593458651197,-0.0368787447733889,0.092509409539461,1.48000001907,77841.5,15258.875,-24792.0625,0.5334536600794,5.37249388324116,-1.23515011738756,1.57000005245,S1
1387,-25874.2765957447,-13492.680851063798,77585.914893617,0.26866136438868304,-0.0554140655016392,0.20396923045779702,1.48000001907,77856.2765957447,15314.5744680851,-24825.3404255319,0.48001439884841907,4.1427684737202,-1.3823437470846298,1.57000005245,S1
1388,-25944.5869565217,-13495.8695652174,77625.69565217389,-0.582705813855669,-0.0677347585338609,0.550561588551826,1.48000001907,77880.4347826087,15444.1956521739,-24852.043478260897,0.5079475870244721,2.81417632225241,-1.03537655927356,1.57000005245,S1
1389,-26000.0,-13498.0,77650.5,-1.2757547356487,-0.0731323754064563,0.7625773843833772,1.48000001907,77890.5,15547.0,-24883.0,0.49004962599301205,2.88154089521388,-0.909465771012037,1.57000005245,S1
1390,-26065.2,-13499.8444444444,77678.44444444441,-1.9094256601281,-0.0716431637817346,0.925388792209062,1.4520000457726698,77903.8222222222,15654.666666666699,-24910.8444444444,0.475504470343077,3.40126363520329,-0.8551256534852192,1.57000005245,S1
1391,-26234.5,-13505.071428571398,77751.21428571429,-2.8994259830554903,-0.0920280035260758,1.25531425506837,1.4500000476800001,77929.5476190476,15866.428571428602,-24966.1904761905,0.49117821539420004,4.22275708270143,-1.1415855163467101,1.57000005245,S1
1392,-26381.0,-13511.5925925926,77832.96296296299,-3.8103845090664397,-0.13593958415189097,1.82481316442217,1.4500000476800001,77943.55555555559,16050.666666666699,-25046.851851851898,0.5306092572480601,5.03717408973239,-1.6386826002062198,1.57000005245,S1
1393,-26453.625,-13513.9375,77892.9375,-3.8846470810430698,-0.14094487434358,2.14514976634691,1.4500000476800001,77941.125,16117.875,-25129.25,0.373065916340409,4.632556165932151,-2.18427895379143,1.57000005245,S1
1394,-26542.8846153846,-13503.7692307692,78027.6923076923,-3.08414612160307,0.0130223331565236,2.76504476618212,1.42555772570077,77944.1538461539,16151.9230769231,-25223.5576923077,0.146076136412552,2.8552263146611296,-2.57392264853434,1.57000005245,S1
1395,-26620.3333333333,-13478.916666666699,78196.375,-2.39357153527486,0.32679207641753005,3.6344821787561,1.41900002956,77953.5,16155.041666666699,-25274.2083333333,0.0994544414995499,1.043854596383,-2.27378970247221,1.57000005245,S1
1396,-26693.6666666667,-13481.424242424198,78333.8787878788,-2.4006556122980203,0.325165222127877,4.4098560862898495,1.40990912913879,77965.8787878788,16157.333333333301,-25266.151515151498,0.247563424393464,0.394619772740238,-1.3691450691549598,1.57000005245,S1
1397,-26808.52,-13512.52,78580.4,-2.6566159131990696,-0.08751232393838901,5.52762110056303,1.38900005817,77982.22,16162.34,-25236.08,0.380699110484149,0.104179434110374,-0.125240630148215,1.57000005245,S1
1398,-26885.0,-13544.0,78770.5,-2.6469277166405,-0.65089710936289,5.741816663836841,1.38900005817,77985.0,16163.0,-25233.5,0.315030678119765,0.0795909553644681,0.407121667751751,1.57000005245,S1
1399,-26949.2777777778,-13609.9074074074,79101.2407407407,-2.55636265352207,-1.2849619902895801,7.674389074814039,1.38900005817,77986.2407407407,16163.2592592593,-25229.6666666667,0.20363851273763,0.0592647474355261,0.36488238496724107,1.57000005245,S1
1400,-27046.421052631602,-13711.210526315801,79861.5789473684,-2.37925318574971,-1.9871064501378302,12.813078902441301,1.3740000128749998,77988.2368421053,16164.3684210526,-25214.3947368421,0.0601745919964238,0.020286258941919,0.21687428048374602,1.57000005245,S1
1401,-27172.0,-13760.916666666699,80316.1666666667,-2.8702850096098,-2.16938334821875,15.458200483276501,1.35899996758,77988.5833333333,16164.583333333301,-25209.1666666667,0.0358369239168476,0.0158348987008937,0.243357379493571,1.57000005245,S1
1402,-27207.2978723404,-13857.4042553191,80886.8510638298,-2.58045552880158,-2.4752172672577,17.857888967922,1.35899996758,77978.2340425532,16159.893617021298,-25234.2765957447,-0.0800755598387408,-0.0336600530155408,-0.0461056325825188,1.57000005245,S1
1403,-27293.2444444444,-13835.911111111101,81757.6888888889,-2.46847756595573,-1.2471347061558502,18.962993072558998,1.32966666222089,77965.3777777778,16154.222222222199,-25246.9333333333,-0.22861372691849602,-0.101472241223773,-0.325419583467625,1.57000005245,S1
1404,-27405.0,-13746.0,82196.0,-2.33023014710262,0.14917416675233403,18.8002110940099,1.32899999619,77969.0,16156.0,-25221.0,-0.195853217708211,-0.0858420598681601,-0.11834672993035499,1.57000005245,S1
1405,-27588.8163265306,-13678.714285714299,82657.0,-3.81555715490521,1.7870742150149301,17.7032181916036,1.35622452716061,77976.08163265309,16156.755102040801,-25224.5918367347,-0.0215262011693364,-0.0313882150599857,0.0968570487960672,1.57000005245,S1
1406,-27961.829787234,-13704.4468085106,83640.5957446809,-6.68653373289608,1.3147695365631398,18.830979569035698,1.39374468681255,78002.0212765957,16060.2340425532,-25373.744680851098,0.366472676602741,-0.939980661832604,-1.26824825297333,1.57000005245,S1
1407,-28148.0,-13797.75,84185.25,-7.43075298266119,-0.517552427133349,19.894514871985603,1.4179999828299998,78066.0,15911.75,-25446.5,0.970096636075353,-2.44274561953267,-2.2552311628457797,1.57000005245,S1
1408,-28339.093023255802,-13884.2093023256,84685.4186046512,-7.503527056756361,-2.05515274952775,20.286239172823397,1.44106976375651,78234.4418604651,15776.860465116299,-25384.8604651163,2.5838565079333597,-3.79932446718113,-1.60285373792873,1.57000005245,S1
1409,-28646.8636363636,-14029.25,85712.3863636364,-6.851007535000499,-3.248349136489,20.7199296201823,1.45172727107636,78632.0909090909,15487.75,-25384.1818181818,6.30131168742119,-5.7253995465813805,-0.104381566819899,1.57000005245,S1
1410,-28945.837837837797,-14171.8648648649,86774.72972972969,-7.97917949494949,-3.74152447841983,25.897404157193304,1.49197293294108,79084.1891891892,15048.0,-25563.1081081081,10.1829194337614,-8.63837580302056,-1.1662080749172,1.5667567994121598,S1
