Frame,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
97,-25665.0,-13508.0,77646.0,5.7824115865893595e-18,0.0,0.0,1.57000005245,77269.9375,13846.375,-25411.78125,-3.3003474928006296,0.43561003472684207,-4.590089535252889,1.57000005245,S1
98,-25665.0,-13508.0,77646.0,5.7824115865893595e-18,0.0,0.0,1.57000005245,77214.76470588241,13870.7647058824,-25481.5882352941,-2.9982747828486698,0.773349367765673,-3.8406375285530197,1.57000005245,S1
99,-25665.0,-13508.0,77646.0,5.7824115865893595e-18,0.0,0.0,1.57000005245,77173.69767441861,13886.697674418601,-25582.8139534884,-2.1955946519310303,0.7095968469039069,-3.1935545580147404,1.57000005245,S1
100,-25665.0,-13508.0,77646.0,5.7824115865893595e-18,0.0,0.0,1.57000005245,77132.2765957447,13883.319148936202,-25759.3404255319,-1.37674753195474,0.36947935787317604,-3.47593631557807,1.57000005245,S1
101,-25665.0,-13508.0,77646.0,5.7824115865893595e-18,0.0,0.0,1.57000005245,77105.92857142861,13872.785714285701,-25879.7142857143,-1.08846957038373,0.0202112862192484,-3.98165815537633,1.57000005245,S1
102,-25665.0,-13508.0,77646.0,5.7824115865893595e-18,0.0,0.0,1.5690000494299998,77083.8666666667,13865.4666666667,-25979.0,-0.898399741858612,-0.212331584598464,-3.96225622157093,1.57000005245,S1
103,-25665.0,-13508.0,77646.0,5.7824115865893595e-18,0.0,0.0,1.52526313379877,77029.01754385969,13854.508771929799,-26227.192982456098,-1.03269329779475,-0.28813267959321304,-4.67899131935879,1.57000005245,S1
104,-25665.0,-13508.0,77646.0,5.7824115865893595e-18,0.0,0.0,1.48000001907,76999.0,13847.0,-26409.3333333333,-1.06939234591348,-0.25788287674844296,-5.29672107586634,1.57000005245,S1
105,-25665.4651162791,-13510.7906976744,77645.69767441861,-0.00465161705016507,-0.0279097023010814,-0.00302355108255636,1.48000001907,76989.5581395349,13841.976744186,-26532.395348837203,-0.9431795774799959,-0.23492271649438698,-5.534507309359849,1.57000005245,S1
106,-25675.8444444444,-13567.1777777778,77640.0666666667,-0.108455035756516,-0.591835574220547,-0.0593391281699329,1.46333336829778,77002.7555555556,13841.2666666667,-26624.6666666667,-0.262647731014639,-0.13243453570834898,-3.97513838097118,1.57000005245,S1
107,-25693.952380952403,-13659.619047618999,77631.1428571429,-0.289553412628396,-1.5163453281006003,-0.14858659264884,1.4500000476800001,77037.8095238095,13847.285714285701,-26618.9047619048,0.3881357096720371,0.00285786283980515,-2.0959185432008,1.57000005245,S1
108,-25727.619047619,-13797.8571428571,77620.9761904762,-0.621601343060093,-2.8709515895050495,-0.247239637588225,1.4500000476800001,77111.9047619048,13856.714285714299,-26643.8095238095,1.2235882824408602,0.147390249755999,-1.11425014115474,1.57000005245,S1
109,-25837.114285714302,-14118.0,77611.8571428571,-1.6128572446928,-5.508766959057269,-0.282123442880775,1.4500000476800001,77310.6285714286,13858.714285714299,-26618.4,3.0790334132856696,0.174493671768349,0.0626732091560969,1.57000005245,S1
110,-25951.0,-14422.4444444444,77612.2777777778,-2.57073558098736,-7.62902129038255,-0.18866918756477802,1.42072225278889,77517.7777777778,13812.8888888889,-26600.6666666667,4.800166479594121,-0.34400520493124,0.182400063851678,1.57000005245,S1
111,-26143.711864406803,-14882.2372881356,77635.4745762712,-4.161342891133629,-10.844882823891,0.14499804872714403,1.41900002956,77849.8305084746,13686.881355932199,-26820.355932203398,7.379993341826769,-1.6984985235219698,-1.76563521028762,1.57000005245,S1
112,-26313.25,-15256.25,77667.75,-4.761830507482291,-11.383633983524401,0.5589831904421989,1.41900002956,78159.0,13537.0,-27073.75,8.48455802948825,-3.2174604189666005,-4.553943422072809,1.57000005245,S1
113,-26428.4761904762,-15544.3095238095,77713.76190476191,-4.77523667677294,-11.2197675744028,1.01494375580895,1.41900002956,78412.4047619048,13382.119047618999,-27331.5,8.94716214944134,-4.30813047357573,-7.3090659894647,1.57000005245,S1
114,-26591.1904761905,-16134.928571428602,77827.9761904762,-4.47523159247647,-12.5281573861243,1.9252075209633601,1.41900002956,78909.0,13095.0476190476,-27977.7619047619,10.5927479251616,-5.91892673404549,-11.5752089972447,1.57000005245,S1
