Frame,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
102,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
103,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
104,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
105,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
106,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
107,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
108,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
109,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
110,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
111,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
112,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
113,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
114,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
115,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
116,-25778.0,-13444.0,77572.0,7.63278329429795e-17,0.0,0.0,1.4659999609,77862.0,14004.0,-24488.0,0.0,0.0,0.0,1.62999999523,S1
