PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,L_Gripper_X,L_Gripper_Y,R_Gripper_X,R_Gripper_Y,Needle_X,Needle_Y,R_4_X,R_4_Y,R_5_X,R_5_Y,R_6_X,R_6_Y,R_7_X,R_7_Y,Thread_1_X,Thread_1_Y,Thread_2_X,Thread_2_Y,Thread_3_X,Thread_3_Y,Thread_4_X,Thread_4_Y,Thread_5_X,Thread_5_Y
0.111053,0.035593,-0.0525,0.0004200000000000037,-0.0006099999999999857,-0.0007000000000000063,0.22175692316057197,-0.19702279217749,-0.9008218238176251,0.317058240906667,-0.46278400000000003,-0.008582,0.035595999999999996,0.015255000000000001,-0.002760000000000002,-0.0036999999999999533,0.005710000000000003,0.24807714642898102,0.0886277815289855,0.85719679429465,0.442511583590623,0.167248,25.768749999999997,127.916875,296.17833333333334,116.27944444444445,279.815,96.595,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,315.60299999999995,141.82000000000002,301.78,94.52,303.05720508246475,86.1059277294595,306.40744234714646,78.41050754478451,311.34225329459656,71.63100864694451,317.96,66.28
0.111052,0.035586,-0.052511,6.999999999993123e-05,-0.00036000000000001314,-0.0005600000000000048,0.22066869647221,-0.197486544496845,-0.9010316387026741,0.316932764473356,-0.46294799999999997,-0.008693000000000001,0.035505,0.015331000000000001,-0.002699999999999994,-0.0029399999999999565,0.003599999999999992,0.24818268112676,0.0889149347659344,0.856977750427015,0.4428189544693811,0.151572,25.80608333333333,127.95420833333334,296.17833333333334,116.27944444444445,279.815,96.595,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,311.52816111111105,138.99961111111114,301.78,94.52,303.05720508246475,86.1059277294595,306.40744234714646,78.41050754478451,311.34225329459656,71.63100864694451,317.96,66.28
0.11104800000000001,0.035595,-0.052504999999999996,-7.000000000006999e-05,-8.000000000001062e-05,-0.00016000000000002124,0.22081329541529604,-0.19746924113388697,-0.9009428238781702,0.317095278230807,-0.463111,-0.00881,0.035477999999999996,0.015368999999999999,-0.002769999999999995,-0.0018199999999999469,0.001819999999999999,0.249039079942608,0.0866338826993087,0.859216590032698,0.4384301066787779,0.124793,25.843416666666663,127.99154166666668,296.17833333333334,116.27944444444445,279.815,96.595,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,307.4533222222222,136.17922222222225,301.78,94.52,303.05720508246475,86.1059277294595,306.40744234714646,78.41050754478451,311.34225329459656,71.63100864694451,317.96,66.28
0.11104800000000001,0.035595,-0.052504999999999996,-5.000000000005e-05,2.0000000000020002e-05,-5.000000000005e-05,0.220949275483932,-0.197453761700868,-0.9008581536401931,0.31725071579633,-0.463111,-0.00885,0.035468,0.015372,-0.002680000000000009,-0.0012800000000000313,0.0011700000000000078,0.25108636673546897,0.0857272097941735,0.859856316292914,0.43618069337336207,0.108301,25.88075,128.028875,296.17833333333334,116.27944444444445,279.815,96.595,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,303.3784833333333,133.35883333333334,301.78,94.52,303.05720508246475,86.1059277294595,306.40744234714646,78.41050754478451,311.34225329459656,71.63100864694451,317.96,66.28
0.111042,0.035584,-0.052511,-9.999999999996124e-05,-2.0000000000020002e-05,0.0,0.22128470529629302,-0.197415493850663,-0.9006491512021991,0.317633922036658,-0.463438,-0.008936,0.035427999999999994,0.015365,-0.0024300000000000016,-0.0007700000000000068,0.00034000000000001043,0.25260801139101396,0.0852676465167844,0.859160900930695,0.436762140472962,0.070744,25.918083333333332,128.06620833333335,296.17833333333334,116.27944444444445,279.815,96.595,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,299.3036444444444,130.53844444444445,301.78,94.52,303.05720508246475,86.1059277294595,306.40744234714646,78.41050754478451,311.34225329459656,71.63100864694451,317.96,66.28
0.111051,0.035583,-0.052512,3.0000000000030006e-05,-0.00012000000000005061,-7.000000000000062e-05,0.22161646593022802,-0.197376914333386,-0.9004418389310358,0.318014135565264,-0.46392799999999995,-0.008992,0.035357,0.015352000000000001,-0.001819999999999999,-0.0012100000000000305,-0.00017000000000001392,0.259643280413567,0.0805028360706131,0.860427322155915,0.43100984166057105,0.022736000000000003,25.955416666666665,128.10354166666667,296.17833333333334,116.27944444444445,279.815,96.595,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,295.22880555555554,127.71805555555557,301.78,94.52,303.05720508246475,86.1059277294595,306.40744234714646,78.41050754478451,311.34225329459656,71.63100864694451,317.96,66.28
0.11106099999999999,0.035591000000000005,-0.052519,0.00013000000000013,-4.0000000000040004e-05,-0.00014000000000000123,0.22192290425169098,-0.19731981272960603,-0.900261318463072,0.31834678347986894,-0.465071,-0.008990999999999999,0.035307,0.015338999999999998,-0.001410000000000005,-0.0016100000000000142,-0.00033000000000000043,0.265236022604095,0.0764076769907544,0.861781410083177,0.42561076166503004,-0.027556999999999998,25.992749999999997,128.140875,296.17833333333334,116.27944444444445,279.815,96.595,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,291.15396666666663,124.89766666666668,301.78,94.52,303.05720508246475,86.1059277294595,306.40744234714646,78.41050754478451,311.34225329459656,71.63100864694451,317.96,66.28
0.11105999999999999,0.035583,-0.052524,0.00018000000000004124,-1.0000000000010001e-05,-0.00012999999999999123,0.222090949848687,-0.197300467444917,-0.900156051613808,0.318539194267149,-0.465397,-0.008986,0.035279000000000005,0.015350999999999998,-0.000499999999999997,-0.001490000000000033,-0.00014000000000000123,0.266104733628149,0.07415895265421901,0.862179505161937,0.424658947110076,-0.047314999999999996,26.03008333333333,128.17820833333334,296.17833333333334,116.27944444444445,279.815,96.595,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,287.0791277777777,122.0772777777778,301.78,94.52,303.05720508246475,86.1059277294595,306.40744234714646,78.41050754478451,311.34225329459656,71.63100864694451,317.96,66.28
0.111053,0.035568,-0.052538,2.0000000000020002e-05,-0.00014999999999994185,-0.00025999999999998247,0.222423552848949,-0.19725168442503002,-0.899953619198418,0.318909108401136,-0.46735699999999997,-0.008981999999999999,0.035192,0.015374,9.999999999999593e-05,-0.0016499999999999848,0.00022000000000001183,0.270153462004655,0.0690248893936281,0.8631820721789522,0.4209149342562561,-0.078831,26.067416666666666,128.21554166666667,296.17833333333334,116.27944444444445,279.815,96.595,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,283.0042888888889,119.2568888888889,301.78,94.52,303.05720508246475,86.1059277294595,306.40744234714646,78.41050754478451,311.34225329459656,71.63100864694451,317.96,66.28
0.11105599999999999,0.03556,-0.05254299999999999,-5.000000000005e-05,-0.00030999999999996314,-0.0002399999999999625,0.22273441297587301,-0.197215627979482,-0.899758402463635,0.31926508508297397,-0.469153,-0.009009,0.035144999999999996,0.015390000000000001,-0.0001799999999999892,-0.0016199999999999546,0.0005099999999999896,0.274913964840729,0.0635409292673285,0.864198868860182,0.416587538584841,-0.11753,26.10475,128.25287500000002,296.17833333333334,116.27944444444445,279.815,96.595,92.98,89.10428571428572,159.62235294117647,92.64294117647059,222.97636363636363,87.19227272727272,278.92945,116.43650000000001,301.78,94.52,303.05720508246475,86.1059277294595,306.40744234714646,78.41050754478451,311.34225329459656,71.63100864694451,317.96,66.28
