PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.118147,0.032691000000000005,-0.033596,-3.0000000000030006e-05,-0.00019999999999999185,-9.000000000002062e-05,0.30677704511892306,-0.18033335316269503,-0.8712356454070359,0.33810675310822497,-0.22307399999999997,-0.003993,0.041551,-0.001324,-0.00441,9.999999999996124e-05,0.00021999999999999882,0.16105163060300598,-0.0177126258537357,0.895322364007861,0.41490541051287005,0.406142
0.118147,0.032682,-0.033601,-4.0000000000040004e-05,-0.0002199999999999425,-9.999999999996124e-05,0.306766283709615,-0.18033728036412197,-0.8712446506439521,0.338091217298176,-0.22503299999999998,-0.004253,0.041594,-0.001324,-0.0055999999999999965,0.000899999999999998,0.00028999999999999946,0.158799909818247,-0.0165544900509211,0.895284717909254,0.415901203868201,0.419696
0.118147,0.03269,-0.033597,-4.0000000000040004e-05,-0.00012000000000005061,-5.999999999999062e-05,0.306777126900302,-0.18033345142924695,-0.8712356651012639,0.33810657574493996,-0.22503299999999998,-0.004404,0.041643,-0.001271,-0.00614,0.0012099999999999609,0.0006499999999999995,0.15753539255191698,-0.0159410424621437,0.895375693510569,0.4162101040690879,0.420349
0.11813299999999999,0.032694,-0.033595,-0.00014000000000000123,3.0000000000030006e-05,1.0000000000010001e-05,0.306761992062905,-0.180337258339101,-0.871247035747481,0.3380889767229339,-0.22487,-0.004752,0.041866,-0.001047,-0.007590000000000001,0.003150000000000028,0.002770000000000001,0.15777893510037,-0.0157710804613745,0.8950530234839259,0.4168179048600929,0.420839
0.11813699999999999,0.032694,-0.033595,-9.999999999996124e-05,0.00011999999999998125,5.999999999999062e-05,0.306768938740542,-0.180335324214084,-0.8712417952025721,0.338097209921646,-0.22666599999999998,-0.005196,0.042123,-0.000685,-0.009430000000000004,0.005290000000000017,0.006390000000000001,0.15832663872874803,-0.0152289990778301,0.894332114330308,0.41817558792141996,0.420839
0.11813299999999999,0.032698000000000005,-0.033593,-0.00014000000000000123,8.000000000001062e-05,4.0000000000040004e-05,0.306767447130298,-0.180335142399286,-0.871242534566973,0.33809675502481,-0.228136,-0.005424,0.042246,-0.000478,-0.0102,0.006029999999999994,0.00793,0.15860063449320902,-0.0148894539885826,0.8939538711209629,0.41889213313945,0.42018500000000003
0.118129,0.03269,-0.033591,-4.0000000000040004e-05,-4.0000000000040004e-05,3.9999999999970615e-05,0.306746830347456,-0.18035209909053698,-0.8712536042699119,0.33807788965283503,-0.232055,-0.005879,0.042492,6.8e-05,-0.011269999999999995,0.0062600000000000156,0.01115,0.15752082344874,-0.0134093678748785,0.8936094458832221,0.420082774297529,0.42018500000000003
0.118124,0.032685000000000006,-0.033593,-0.00012999999999999123,-9.000000000002062e-05,2.0000000000020002e-05,0.306734306045062,-0.180355948955736,-0.871263672014322,0.338061253324674,-0.23058499999999998,-0.006299,0.042631,0.000778,-0.011029999999999998,0.005080000000000015,0.01463,0.15775443471620001,-0.0123024053865782,0.8942006178004681,0.41876896288327903,0.41577700000000006
0.118129,0.032685000000000006,-0.033599000000000004,-4.0000000000040004e-05,-0.00012999999999999123,-5.999999999999062e-05,0.306743769592914,-0.18034267984515498,-0.871261817040974,0.338064526102129,-0.227973,-0.0066430000000000005,0.042633,0.001546,-0.012189999999999994,0.003869999999999985,0.02024,0.15661687703570498,-0.0139555951625916,0.895841440356479,0.41562544307497495,0.41594
0.118129,0.032685000000000006,-0.033599000000000004,0.0,-4.999999999998062e-05,-7.999999999994123e-05,0.30678181285193395,-0.1803293816692,-0.8712299764457371,0.338119152892062,-0.227483,-0.006779,0.042578,0.001946,-0.009000000000000006,0.000859999999999958,0.01878,0.156143506113009,-0.013968085524679999,0.895526428926023,0.41648110783145703,0.419696
