PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.075523,0.01445,-0.06178,9.000000000009001e-05,0.00033000000000000043,0.0002399999999999625,-0.542307,0.042106,0.024315,-0.02016,0.00016999999999996185,-5.999999999999062e-05,-9.999999999999593e-05,-0.994401,Grasp
0.07552400000000001,0.014462,-0.061781,7.999999999994123e-05,0.0002999999999999878,0.00012999999999999123,-0.541817,0.042094,0.024311000000000003,-0.020172,-0.00024000000000003183,-8.000000000001062e-05,-0.00016999999999999654,-0.994074,Grasp
0.075518,0.014465,-0.061777,-5.000000000005e-05,0.0001899999999999992,7.000000000000062e-05,-0.5410010000000001,0.042094,0.024299,-0.020187,-0.00024000000000003183,-0.00017999999999997185,-0.00028000000000000247,-0.994401,Grasp
0.075518,0.014467,-0.061775,-5.000000000005e-05,0.00017000000000001392,5.000000000005e-05,-0.540511,0.042094,0.024289,-0.0202,-0.00011999999999998125,-0.00025999999999998247,-0.0003999999999999837,-0.994564,Grasp
0.075513,0.014469,-0.061773,-0.00010999999999997125,7.000000000000062e-05,8.000000000001062e-05,-0.540511,0.0421,0.02429,-0.0202,5.999999999999062e-05,-0.00021000000000000182,-0.00028000000000000247,-0.994237,Grasp
0.075514,0.014476,-0.061763,-4.0000000000040004e-05,0.00010999999999998858,0.00014000000000000123,-0.539694,0.0421,0.024294,-0.020186000000000003,5.999999999999062e-05,-5.000000000001531e-05,1.0000000000010001e-05,-0.994891,Grasp
0.075515,0.014485,-0.061752,-3.000000000003001e-05,0.0001799999999999892,0.0002299999999999525,-0.5395310000000001,0.0421,0.024303,-0.020174,5.999999999999062e-05,0.00014000000000000123,0.00025999999999998247,-0.994074,Grasp
0.075515,0.014488999999999997,-0.061746,2.0000000000020002e-05,0.0002000000000000092,0.00026999999999999247,-0.539204,0.0421,0.024303,-0.020175,0.0,0.00013000000000002593,0.00025000000000000716,-0.993584,Grasp
0.075516,0.014496,-0.061737,2.0000000000020002e-05,0.0002000000000000092,0.00025999999999998247,-0.5387149999999999,0.042094,0.024299,-0.020178,-5.999999999999062e-05,5.000000000001531e-05,7.999999999997591e-05,-0.993421,Grasp
0.075517,0.014503,-0.061729,2.0000000000020002e-05,0.00018000000000000654,0.00023000000000002183,-0.538388,0.042088,0.024305,-0.020178,-0.00011999999999998125,1.9999999999985307e-05,-4.000000000000531e-05,-0.993258,Grasp
0.075517,0.014504,-0.061727,2.0000000000020002e-05,0.0001499999999999939,0.00019000000000005124,-0.538225,0.042088,0.024306,-0.020178,-0.00011999999999998125,2.999999999999531e-05,-3.000000000003001e-05,-0.990645,Grasp
0.075517,0.014504,-0.061728,1.0000000000010001e-05,7.999999999999327e-05,9.000000000002062e-05,-0.537898,0.042088,0.024306,-0.020178,-5.999999999999062e-05,7.000000000000062e-05,0.0,-0.988849,Grasp
0.075517,0.014506,-0.061724,0.0,2.999999999999531e-05,4.999999999998062e-05,-0.537572,0.042088,0.024306,-0.020178,0.0,1.0000000000010001e-05,0.0,-0.987542,Grasp
0.075511,0.014507,-0.061724,-6.000000000006001e-05,3.0000000000012652e-05,2.9999999999960607e-05,-0.537572,0.042088,0.024306,-0.020178,0.0,0.0,0.0,-0.988686,Grasp
0.075512,0.01451,-0.061719,-5.000000000005e-05,6.000000000000797e-05,8.999999999995123e-05,-0.537408,0.042088,0.024306,-0.020178,0.0,0.0,0.0,-0.989502,Grasp
0.075513,0.014516,-0.061712,-4.0000000000040004e-05,9.999999999999593e-05,0.00011999999999998125,-0.537082,0.042088,0.024303,-0.020181,0.0,-2.999999999999531e-05,-2.999999999999531e-05,-0.990155,Grasp
0.075514,0.014524,-0.061701,3.000000000003001e-05,0.00016999999999999654,0.00023000000000002183,-0.5369189999999999,0.042088,0.024306,-0.020178,0.0,0.0,0.0,-0.990645,Grasp
0.075514,0.014529,-0.061696,2.0000000000020002e-05,0.0001899999999999992,0.00023000000000002183,-0.536592,0.042088,0.024306,-0.020178,0.0,0.0,0.0,-0.990972,Grasp
0.075515,0.014534,-0.061689,2.0000000000020002e-05,0.00018000000000000654,0.00023000000000002183,-0.536429,0.042088,0.024309,-0.020174,0.0,5.999999999999062e-05,7.000000000000062e-05,-0.991788,Grasp
0.075521,0.014536000000000004,-0.06168600000000001,7.000000000006999e-05,0.00011999999999999858,0.00015000000000001124,-0.536592,0.042088,0.024306,-0.020177,0.0,0.0,1.0000000000010001e-05,-0.992604,Grasp
0.075521,0.014536000000000004,-0.06168600000000001,7.000000000006999e-05,7.000000000000062e-05,0.00010000000000003062,-0.536592,0.042088,0.024306,-0.020178,0.0,0.0,0.0,-0.992441,Grasp
0.075521,0.014544,-0.061693,6.000000000006001e-05,9.999999999999593e-05,-3.9999999999970615e-05,-0.536429,0.042081,0.024318,-0.020187,-7.000000000000062e-05,8.999999999998592e-05,-0.00012999999999999123,-0.993258,Grasp
0.075521,0.014571,-0.061717,0.0,0.0003500000000000032,-0.00031000000000003247,-0.536428,0.042038,0.024495,-0.020302,-0.0005000000000000143,0.001889999999999982,-0.0012500000000000011,-0.993095,Grasp
0.075532,0.014712,-0.061849,0.00010999999999997125,0.0017599999999999905,-0.0016300000000000342,-0.536429,0.041861,0.025145,-0.020692,-0.0022699999999999804,0.008389999999999995,-0.005139999999999971,-0.984603,Grasp
