PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.068063,0.017879,-0.061002,-0.0055199999999999685,0.004289999999999988,-0.011340000000000029,0.394328,0.023062,0.031313,-0.014301,0.010019999999999994,-0.010509999999999964,0.011510000000000013,0.522405,Grasp
0.067939,0.018024,-0.061242999999999985,-0.005720000000000032,0.005049999999999985,-0.011699999999999973,0.390735,0.023301,0.031103,-0.014157,0.010879999999999987,-0.010970000000000008,0.010360000000000005,0.518976,Grasp
0.06767999999999999,0.01836,-0.061755,-0.006139999999999896,0.006960000000000022,-0.01238999999999997,0.385673,0.023828,0.030717,-0.013908000000000002,0.012129999999999988,-0.010550000000000006,0.007919999999999993,0.510975,Grasp
0.06743400000000001,0.018723,-0.062285,-0.006290000000000046,0.00844000000000001,-0.012829999999999994,0.383387,0.024318,0.030402,-0.0137,0.012560000000000002,-0.00911000000000002,0.006009999999999991,0.506893,Grasp
0.067232,0.019053,-0.062774,-0.007069999999999994,0.01029000000000002,-0.015309999999999975,0.383551,0.024833,0.030213,-0.013494,0.01532000000000002,-0.008899999999999984,0.006629999999999987,0.497422,Grasp
0.06715700000000001,0.019186,-0.062998,-0.005230000000000096,0.008260000000000003,-0.012430000000000007,0.382897,0.025079,0.030172000000000008,-0.013352,0.012510000000000021,-0.005450000000000004,0.005560000000000009,0.4921970000000001,Grasp
0.06705900000000001,0.019369,-0.06340900000000001,-0.0037500000000000033,0.006460000000000007,-0.011239999999999929,0.376039,0.02551,0.030122000000000006,-0.012986,0.01192000000000002,-0.00279999999999999,0.007140000000000011,0.488768,Grasp
0.067013,0.019443,-0.063676,-0.0021899999999999693,0.00389999999999998,-0.00902,0.35971,0.025764,0.03009,-0.012549,0.009309999999999978,-0.0012300000000000158,0.009450000000000014,0.486645,Grasp
0.066996,0.01945,-0.06374400000000001,-0.0016099999999999448,0.002639999999999969,-0.007459999999999966,0.353342,0.025846,0.030075,-0.012304,0.007670000000000003,-0.0009699999999999986,0.010479999999999984,0.485665,Grasp
0.066977,0.019406,-0.063796,-0.0008199999999999874,0.0003699999999999884,-0.0038700000000001225,0.348933,0.025914,0.029993,-0.011736,0.004039999999999981,-0.0012900000000000064,0.012499999999999992,0.486318,Grasp
0.066962,0.019371,-0.063786,-0.0005100000000000936,-0.0007199999999999915,-0.00109999999999999,0.34828000000000003,0.025921,0.029935000000000007,-0.011113,0.0015700000000000089,-0.0015499999999999887,0.014359999999999996,0.4864810000000001,Grasp
0.066916,0.019402000000000003,-0.06376,-0.0007999999999999674,-0.0004799999999999943,-0.00016000000000002124,0.34779,0.025955,0.029941,-0.010386,0.00108999999999998,-0.0013400000000000215,0.019180000000000013,0.485175,Grasp
0.066892,0.019413,-0.063751,-0.0008500000000000174,7.000000000000062e-05,0.0004500000000000337,0.347627,0.025988,0.02992,-0.009961,0.0007400000000000115,-0.0007300000000000015,0.017750000000000002,0.485175,Grasp
0.066838,0.019397,-0.063766,-0.0012399999999999911,0.00026000000000001716,0.00019999999999992252,0.34877,0.026099,0.029855,-0.009122,0.001780000000000011,-0.0008000000000000021,0.01991,0.486645,Grasp
0.06679,0.019361,-0.063805,-0.0012600000000000113,-0.0004099999999999937,-0.0004500000000000337,0.351056,0.026224,0.029691,-0.008164,0.002690000000000019,-0.0025000000000000022,0.02222,0.486808,Grasp
0.066764,0.019346,-0.063825,-0.0012799999999998926,-0.0006700000000000109,-0.0007400000000000463,0.351219,0.026251,0.029573,-0.007681,0.002629999999999993,-0.0034700000000000013,0.02279999999999999,0.487951,Grasp
0.066707,0.01932,-0.063856,-0.0013099999999999226,-0.0007700000000000068,-0.0008999999999999287,0.350729,0.026313,0.029295,-0.006786,0.002139999999999989,-0.00559999999999998,0.023359999999999995,0.4864810000000001,Grasp
0.06667200000000001,0.019318,-0.063872,-0.0011800000000000699,-0.00043000000000001365,-0.0006699999999999763,0.350892,0.026363,0.028986,-0.005989,0.0013900000000000026,-0.007049999999999974,0.02174999999999999,0.4864810000000001,Grasp
0.06655900000000001,0.019291,-0.06391799999999999,-0.0020500000000001073,-0.0005499999999999949,-0.0009299999999999586,0.353342,0.026353,0.028732,-0.00534,0.0010200000000000142,-0.00840999999999998,0.02341,0.486155,Grasp
0.06653200000000001,0.019269,-0.063938,-0.0017500000000000848,-0.0005099999999999896,-0.0008199999999999874,0.352852,0.026347,0.028664,-0.005062,0.00033999999999999314,-0.006310000000000031,0.017240000000000002,0.482399,Grasp
0.066468,0.019215,-0.063993,-0.0020399999999999585,-0.0010299999999999893,-0.0012099999999999607,0.350239,0.026363,0.028538,-0.004536999999999999,0.0,-0.004480000000000005,0.014519999999999996,0.475214,Grasp
0.06640399999999999,0.01917,-0.064053,-0.0015499999999998848,-0.0012099999999999958,-0.0013499999999999626,0.348933,0.026342,0.028487,-0.004109000000000001,-0.00011000000000000591,-0.0024500000000000216,0.012310000000000005,0.471459,Grasp
0.06636,0.019154,-0.064082,-0.001719999999999916,-0.0011500000000000052,-0.0014400000000000526,0.34828000000000003,0.02634,0.02849,-0.003921,-7.000000000000062e-05,-0.0017399999999999707,0.011409999999999995,0.467376,Grasp
