PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.110477,0.040098,-0.051933000000000014,0.0003700000000000925,0.002899999999999986,-0.009899999999999978,-0.247568,-0.007968000000000001,0.041395,0.009176,-0.0015799999999999929,0.017419999999999998,-0.02567,-0.708969,Grasp
0.11051500000000003,0.040264,-0.052346,0.0006599999999999662,0.0044800000000000395,-0.013199999999999948,-0.269612,-0.008031,0.041859,0.008339,-0.002100000000000001,0.019520000000000023,-0.030920000000000013,-0.708806,Grasp
0.110634,0.040729,-0.053412,0.0017599999999999558,0.008420000000000025,-0.020700000000000024,-0.30390300000000003,-0.008172,0.04298,0.006308,-0.0029500000000000012,0.024369999999999947,-0.04263,-0.709622,Grasp
0.110751,0.041363,-0.054953,0.0027399999999999647,0.012649999999999951,-0.03020000000000002,-0.33852,-0.008348999999999999,0.044205,0.003909,-0.003810000000000011,0.0281,-0.05267,-0.7094590000000001,Grasp
0.110845,0.042032,-0.056829,0.0032999999999999696,0.017679999999999987,-0.044830000000000016,-0.358768,-0.008528,0.045365,0.001402,-0.004970000000000009,0.03506000000000002,-0.06936999999999999,-0.7071729999999999,Grasp
0.110854,0.042372,-0.057896,0.00219999999999998,0.016429999999999986,-0.04484000000000002,-0.362034,-0.008591,0.045937,0.000148,-0.004189999999999992,0.029570000000000013,-0.0616,-0.706846,Grasp
0.110718,0.042979,-0.060139,-0.0003300000000000525,0.016160000000000063,-0.05185999999999996,-0.346032,-0.008587000000000001,0.046969,-0.002232,-0.0023799999999999863,0.02763999999999996,-0.06141,-0.705213,Grasp
0.110366,0.043458,-0.062388,-0.004789999999999933,0.014259999999999969,-0.05559000000000002,-0.292962,-0.008388,0.047603,-0.004278,0.0014000000000000126,0.02237999999999997,-0.0568,-0.70505,Grasp
0.110085,0.043657,-0.063503,-0.007689999999999919,0.012850000000000014,-0.056070000000000016,-0.258018,-0.008201,0.047758,-0.005165,0.003899999999999997,0.01821000000000003,-0.05313,-0.70505,Grasp
0.109211,0.043891,-0.065723,-0.015069999999999945,0.00911999999999996,-0.055840000000000056,-0.201356,-0.00759,0.04762,-0.006840000000000001,0.009969999999999988,0.006510000000000057,-0.04607999999999999,-0.733952,Grasp
