PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520225,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520388,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520551,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520388,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520388,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520388,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520225,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520225,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520388,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520551,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520551,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.07595199999999999,0.01319,-0.058614,0.0,0.0,0.0,0.520551,0.04583,0.019176,-0.018211,0.0,0.0,0.0,0.520119,Touch
0.076054,0.013183000000000002,-0.05868200000000001,0.0010199999999999099,-7.000000000000062e-05,-0.0006799999999999863,0.520225,0.045804,0.019166,-0.01827,-0.00026000000000005186,-9.999999999999593e-05,-0.0005900000000000002,0.520119,Touch
0.076044,0.013149,-0.058716,0.0009199999999999486,-0.00041000000000001116,-0.0010199999999999793,0.520388,0.045876,0.019144,-0.018328,0.0004599999999999743,-0.00031999999999997314,-0.0011699999999999905,0.520119,Touch
0.076036,0.013142,-0.058737,0.0008400000000000074,-0.0004800000000000117,-0.0012299999999999813,0.520878,0.045914,0.019132,-0.018353,0.0008400000000000074,-0.00043999999999998896,-0.0014199999999999974,0.5199560000000001,Touch
0.076034,0.013141,-0.058766,-0.00019999999999992252,-0.0004200000000000037,-0.0008400000000000074,0.521041,0.046021,0.019122,-0.018375,0.002170000000000019,-0.00043999999999998896,-0.0010499999999999746,0.5197930000000001,Touch
0.076054,0.013138,-0.05876,9.999999999996124e-05,-0.00010999999999998858,-0.0004400000000000237,0.520878,0.046121,0.01914,-0.018369,0.0024500000000000216,-4.000000000000531e-05,-0.0004099999999999937,0.5199560000000001,Touch
0.076067,0.013138,-0.058751,0.0003099999999998937,-3.9999999999987955e-05,-0.00014000000000000123,0.520878,0.046184,0.01914,-0.018378,0.002699999999999994,8.000000000001062e-05,-0.00024999999999997247,0.5197930000000001,Touch
0.076067,0.013142,-0.058755,0.0003299999999999137,9.999999999992654e-06,0.00010999999999997125,0.521204,0.046215,0.019139,-0.018384,0.0019399999999999973,0.00016999999999999654,-9.000000000002062e-05,0.5199560000000001,Touch
0.07606,0.013143,-0.058762,6.000000000006001e-05,4.999999999999796e-05,-2.0000000000020002e-05,0.520878,0.046253,0.019151,-0.01839,0.0013200000000000015,0.00011000000000000591,-0.00021000000000000182,0.520119,Touch
0.076061,0.013142,-0.058754,-5.999999999992123e-05,3.9999999999987955e-05,-3.000000000003001e-05,0.520388,0.046246,0.019162,-0.01839,0.0006199999999999956,0.00021999999999997719,-0.00012000000000001591,0.520119,Touch
0.076067,0.013154,-0.058755,0.0,0.00012000000000001591,0.0,0.520061,0.046132,0.019226,-0.018447,-0.0008299999999999974,0.0008700000000000027,-0.0006300000000000058,0.50673,Touch
0.076074,0.013221,-0.058812,0.00014000000000000123,0.0007799999999999994,-0.0005000000000000143,0.517122,0.045954,0.019372,-0.018580000000000003,-0.0029900000000000065,0.002209999999999989,-0.0018999999999999922,0.464601,Touch
0.076074,0.013374,-0.058953,0.00012999999999999123,0.002320000000000013,-0.0019899999999999783,0.495405,0.045715,0.019616,-0.018813,-0.005310000000000037,0.004540000000000029,-0.004229999999999998,0.373811,Touch
0.076099,0.013489,-0.059059,0.00032000000000004247,0.0033499999999999854,-0.003039999999999987,0.475483,0.045567,0.019775,-0.018969,-0.005649999999999961,0.0054900000000000105,-0.005219999999999982,0.31274,Touch
0.076274,0.013747,-0.059329,0.0019999999999999185,0.005260000000000004,-0.0051699999999999646,0.402492,0.04518,0.020176,-0.019391,-0.007740000000000038,0.008039999999999992,-0.008109999999999992,0.129528,Touch
0.076545,0.014062,-0.059707,0.004709999999999992,0.006879999999999994,-0.007540000000000047,0.27137,0.044729000000000005,0.020671,-0.019879,-0.009860000000000008,0.010549999999999969,-0.01066000000000001,-0.038171,Touch
0.076698,0.014234,-0.059941,0.005990000000000023,0.0074500000000000096,-0.008820000000000008,0.171273,0.044502,0.02093,-0.020141,-0.010650000000000034,0.011549999999999998,-0.011719999999999994,-0.111815,Touch
0.076943,0.014561,-0.060456,0.006690000000000029,0.008139999999999988,-0.01127000000000003,-0.050966,0.044068,0.021342,-0.020643,-0.01111999999999995,0.011660000000000005,-0.012520000000000031,-0.241305,Touch
0.07708,0.014796,-0.061006,0.005349999999999938,0.007340000000000003,-0.012989999999999946,-0.208215,0.043747,0.021577,-0.021067,-0.009819999999999971,0.009060000000000006,-0.011879999999999979,-0.361486,Touch
0.07694400000000001,0.014939,-0.061517,0.002459999999999963,0.00704999999999999,-0.01576000000000001,-0.28120500000000004,0.043589,0.021762,-0.021301,-0.009129999999999971,0.008319999999999994,-0.011600000000000013,-0.479056,Touch
0.076803,0.014988,-0.061705,-0.0014000000000000126,0.004270000000000003,-0.012490000000000001,-0.305699,0.043586,0.021823,-0.021318,-0.004820000000000033,0.004809999999999988,-0.006749999999999985,-0.518572,Touch
0.076439,0.015015,-0.061914,-0.0064100000000000285,0.002190000000000005,-0.00907999999999999,-0.349624,0.043697,0.021839,-0.021212,-0.0005000000000000143,0.002620000000000018,-0.0014500000000000274,-0.562334,Touch
0.076071,0.015031,-0.061869000000000014,-0.008729999999999988,0.0009200000000000008,-0.003519999999999981,-0.382282,0.043996,0.021773,-0.020946,0.0040699999999999755,0.00011000000000000591,0.003550000000000012,-0.5807859999999999,Touch
0.07581399999999999,0.015054,-0.061665,-0.0098899999999999,0.0006600000000000009,0.0004000000000000532,-0.43029,0.044356,0.021633000000000003,-0.020642,0.0076999999999999985,-0.0018999999999999922,0.006759999999999995,-0.5866640000000001,Touch
0.075691,0.015056,-0.06152000000000001,-0.0074799999999999875,0.0004099999999999937,0.003939999999999985,-0.445639,0.044542,0.021577,-0.020496,0.008449999999999984,-0.002620000000000018,0.0071600000000000144,-0.587317,Touch
0.075515,0.015037,-0.061188,-0.005560000000000009,6.000000000000797e-05,0.0068100000000000105,-0.4647439999999999,0.044931,0.021473,-0.020208,0.009349999999999985,-0.0030000000000000165,0.007379999999999991,-0.587807,Touch
0.075431,0.015036,-0.060815,-0.003830000000000083,-0.0001799999999999892,0.008499999999999966,-0.476338,0.045268,0.021369,-0.019974,0.009120000000000027,-0.0026400000000000035,0.006680000000000018,-0.586991,Touch
0.075424,0.015036,-0.06063200000000001,-0.002669999999999895,-0.00019999999999999185,0.008879999999999999,-0.4814,0.045426,0.021316,-0.019871,0.008840000000000028,-0.002609999999999973,0.006250000000000006,-0.586501,Touch
0.075445,0.015008,-0.06027200000000001,-0.0007000000000000063,-0.0002899999999999951,0.00916,-0.486951,0.045682,0.021228,-0.019732,0.007510000000000018,-0.002449999999999987,0.004760000000000007,-0.583398,Touch
0.075521,0.01494,-0.060003,0.0009000000000000674,-0.0009600000000000061,0.008120000000000002,-0.489401,0.045834,0.021156,-0.019661,0.0056599999999999715,-0.0021299999999999787,0.003129999999999973,-0.5816020000000001,Touch
0.075555,0.014901,-0.059919000000000014,0.0013099999999999226,-0.0013500000000000144,0.0071299999999999844,-0.490217,0.045855,0.021136,-0.019647,0.004289999999999988,-0.001800000000000031,0.002239999999999985,-0.581112,Touch
0.075588,0.014831,-0.059828,0.0014300000000000426,-0.0017700000000000007,0.0044399999999999995,-0.49332,0.045831,0.02111,-0.019638,0.0014899999999999636,-0.0011800000000000005,0.0009400000000000033,-0.580133,Touch
0.075573,0.014798,-0.059832,0.0005199999999999648,-0.0014199999999999974,0.0017099999999999756,-0.494463,0.045718,0.021104,-0.019643,-0.0011599999999999805,-0.0005199999999999996,0.00018000000000000654,-0.576867,Touch
0.075535,0.014802,-0.059836,-0.00019999999999992252,-0.000990000000000001,0.0008299999999999974,-0.494626,0.045586,0.021107,-0.019639,-0.002689999999999984,-0.00028999999999997783,8.000000000001062e-05,-0.575234,Touch
0.07550499999999999,0.014807,-0.05983,-0.0008299999999999974,-0.00023999999999999721,-2.0000000000020002e-05,-0.494789,0.045523,0.021107,-0.019632,-0.003079999999999957,-2.999999999999531e-05,5.999999999999062e-05,-0.573764,Touch
0.07544400000000001,0.014812,-0.059803,-0.0012900000000000411,0.00014000000000000123,0.0002900000000000125,-0.494626,0.045423000000000005,0.02111,-0.019603,-0.002950000000000036,5.999999999999062e-05,0.0004000000000000184,-0.570335,Touch
0.07539,0.014834,-0.05977100000000001,-0.0014500000000000626,0.0003200000000000079,0.0006500000000000256,-0.49332,0.045367000000000005,0.021127,-0.019567,-0.002190000000000039,0.00019999999999999185,0.0007199999999999915,-0.5682119999999999,Touch
0.075379,0.014833,-0.059753,-0.0012600000000000113,0.0002599999999999998,0.0007700000000000068,-0.490544,0.045362,0.021131,-0.019538,-0.0016100000000000142,0.00023999999999999721,0.0009400000000000033,-0.5677220000000001,Touch
0.075349,0.014835,-0.059732000000000014,-0.0009499999999999787,0.0002299999999999872,0.0007100000000000162,-0.482216,0.045403,0.021127,-0.01947,-0.00019999999999999185,0.00016999999999999654,0.001329999999999977,-0.56609,Touch
0.075307,0.014847999999999997,-0.059713,-0.0008299999999999974,0.00014000000000000123,0.0005799999999999558,-0.465887,0.045479,0.021069,-0.019376,0.0011200000000000099,-0.0005799999999999902,0.001910000000000002,-0.561354,Touch
0.075284,0.014862,-0.059691,-0.0009499999999999787,0.0002899999999999951,0.0006199999999999956,-0.448578,0.045538,0.020985,-0.019283,0.0017600000000000254,-0.001460000000000003,0.002549999999999983,-0.558088,Touch
0.075285,0.014871,-0.059678,-0.0006399999999999463,0.0003600000000000132,0.0005399999999999847,-0.44074,0.045542,0.02094,-0.019239,0.0013900000000000026,-0.0018699999999999969,0.0023100000000000204,-0.556945,Touch
0.075287,0.014856,-0.059644,-0.00019999999999992252,7.999999999999327e-05,0.0006899999999999963,-0.428983,0.045537,0.020848,-0.019171,0.0005800000000000249,-0.0022100000000000244,0.002050000000000003,-0.555639,Touch
0.075302,0.014787,-0.059626,0.00017999999999990246,-0.0007500000000000041,0.0006500000000000256,-0.424901,0.045521,0.020733,-0.0191,-0.00017000000000003124,-0.0025199999999999875,0.0018300000000000265,-0.551067,Touch
0.0753,0.014759,-0.059632,0.00015000000000001124,-0.0011200000000000099,0.00046000000000004365,-0.424084,0.045508,0.020666,-0.01905,-0.00033999999999999314,-0.00274,0.001889999999999982,-0.548617,Touch
0.075306,0.014713999999999996,-0.059703,0.0001899999999999125,-0.0014199999999999974,-0.0005899999999999658,-0.4224520000000001,0.045479,0.020491,-0.018917,-0.0005800000000000249,-0.003569999999999997,0.0025400000000000075,-0.546331,Touch
