PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.085338,0.038605,-0.034752,-0.00057,-0.00202,0.0017999999999999,0.518429,0.023184,0.016497,-0.006218,-0.0002399999999999,4.000000000000531e-05,-1.9999999999993978e-05,0.51767,Touch
0.0852899999999999,0.038426,-0.034593,-0.0009599999999999,-0.00334,0.0029699999999999,0.518755,0.0231889999999999,0.016498,-0.006225,-7.000000000000062e-05,4.999999999998062e-05,-9.999999999999593e-05,0.514894,Touch
0.085229,0.038193,-0.034385,-0.00128,-0.00481,0.00424,0.518755,0.02319,0.016505,-0.006225,0.0,7.000000000000062e-05,-7.000000000000062e-05,0.5137510000000001,Touch
0.0851669999999999,0.037936,-0.034157,-0.0017099999999999,-0.00669,0.0059499999999999,0.518918,0.0231889999999999,0.0165039999999999,-0.006227,5.000000000001531e-05,7.000000000000062e-05,-9.000000000000327e-05,0.513261,Touch
0.085134,0.037808,-0.034042,-0.00156,-0.00618,0.0055099999999999,0.518592,0.0231889999999999,0.016506,-0.006232,0.0,8.000000000001062e-05,-7.000000000000062e-05,0.512935,Touch
0.085063,0.037534,-0.033795,-0.0016599999999999,-0.0065899999999999,0.0059,0.5190819999999999,0.0231889999999999,0.016509,-0.006229,-9.999999999975306e-06,4.000000000000531e-05,-4.000000000000531e-05,0.5124449999999999,Touch
0.085013,0.0372199999999999,-0.0335209999999999,-0.00154,-0.0071599999999999,0.0063599999999999,0.519245,0.0231889999999999,0.016509,-0.006229,0.0,4.999999999998062e-05,-2.000000000000265e-05,0.511792,Touch
0.085001,0.037051,-0.033374,-0.00133,-0.00757,0.00668,0.5190819999999999,0.0231889999999999,0.016509,-0.006229,0.0,2.999999999999531e-05,2.999999999999531e-05,0.511628,Touch
0.084987,0.036722,-0.033074,-0.00076,-0.00812,0.0072099999999999,0.519408,0.02319,0.016511,-0.006227,9.999999999975306e-06,2.000000000002e-05,2.000000000000265e-05,0.510975,Touch
0.085005,0.036363,-0.0327589999999999,-8.000000000008001e-05,-0.00857,0.0076199999999999,0.518918,0.02319,0.016512,-0.006225,9.999999999975306e-06,2.999999999999531e-05,4.000000000000531e-05,0.509995,Touch
0.085017,0.036008,-0.0324459999999999,0.00016,-0.01043,0.0092799999999999,0.518592,0.02319,0.016512,-0.006225,9.999999999975306e-06,2.999999999999531e-05,4.000000000000531e-05,0.509179,Touch
0.085021,0.0358389999999999,-0.032293,0.00034,-0.0088299999999999,0.0078099999999999,0.518429,0.02319,0.016513,-0.006224,0.0,1.9999999999985307e-05,2.999999999999531e-05,0.509179,Touch
0.0850279999999999,0.035517,-0.032,0.00023,-0.0084599999999999,0.00759,0.518265,0.023191,0.016518,-0.006219,1.000000000001e-05,6.00000000000253e-05,5.999999999999929e-05,0.5088520000000001,Touch
0.085034,0.035233,-0.031748,0.00017,-0.0077499999999999,0.00698,0.518755,0.023191,0.016518,-0.006219,1.000000000001e-05,6.00000000000253e-05,5.999999999999929e-05,0.508362,Touch
0.085031,0.035128,-0.031648,9.999999999996124e-05,-0.00711,0.0064499999999999,0.518918,0.023191,0.016518,-0.006219,1.000000000001e-05,5.000000000001531e-05,5.000000000000664e-05,0.5078729999999999,Touch
0.085034,0.034999,-0.0315149999999999,5.999999999992123e-05,-0.0051799999999999,0.0048499999999999,0.519245,0.023191,0.016518,-0.006219,0.0,0.0,0.0,0.5078729999999999,Touch
0.085029,0.0349649999999999,-0.03149,-5.000000000005e-05,-0.0026799999999999,0.00258,0.5190819999999999,0.02319,0.016515,-0.006222,-1.000000000001e-05,-3.000000000003001e-05,-3.0000000000003985e-05,0.507709,Touch
0.085029,0.0349839999999999,-0.031501,-2.000000000002e-05,-0.0014399999999999,0.00147,0.519408,0.02319,0.016519,-0.006226,-1.000000000001e-05,9.999999999975306e-06,-7.000000000000062e-05,0.5080359999999999,Touch
0.085034,0.034988,-0.031505,0.0,-0.00011,0.0001,0.519245,0.02319,0.01652,-0.006224,-1.000000000001e-05,1.9999999999985307e-05,-5.000000000000664e-05,0.5080359999999999,Touch
0.085034,0.034988,-0.031505,5.000000000005e-05,0.0002299999999999,-0.00015,0.519408,0.023184,0.016516,-0.006229,-5.999999999999062e-05,1.000000000001e-05,-7.000000000000062e-05,0.5078729999999999,Touch
0.085034,0.034988,-0.031505,5.000000000005e-05,3.9999999999970615e-05,-3.9999999999970615e-05,0.519245,0.023184,0.01652,-0.006232,-5.999999999999062e-05,1.000000000001e-05,-5.999999999999929e-05,0.507709,Touch
