PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.083453,0.047929,-0.021984,3.000000000003001e-05,-0.0001899999999999,0.00018,-0.653181,0.028529,0.0323,0.000767,0.0003199999999999,-0.0001999999999999,0.0004299999999999,-0.924512,
0.083452,0.04792,-0.021972,1.000000000001e-05,-0.00029,0.00025,-0.653181,0.028529,0.0323,0.000773,0.0001599999999999,-8.999999999995123e-05,0.00028,-0.924186,
0.083448,0.04791,-0.021955,2.9999999999891225e-05,-0.0003199999999999,0.0003799999999999,-0.653018,0.028535,0.03229,0.000772,2.000000000002e-05,-0.00015,0.0001299999999999,-0.924349,
0.083437,0.047886,-0.021933,-0.00016,-0.00043,0.0005099999999999,-0.652691,0.028532,0.032272,0.000778,2.999999999999531e-05,-0.00028,0.00011,-0.924512,
0.083441,0.047875,-0.021917,-0.0001099999999999,-0.0004499999999999,0.0005499999999999,-0.652855,0.028537,0.032275,0.000786,8.000000000001062e-05,-0.00025,0.0001299999999999,-0.924512,
0.083449,0.047863,-0.021902,1.000000000001e-05,-0.0004699999999999,0.0005299999999999,-0.652691,0.028551,0.032282,0.000795,0.0001599999999999,-8.000000000001062e-05,0.00023,-0.924512,
0.083451,0.047863,-0.021891,0.00014,-0.0002299999999999,0.00042,-0.652692,0.028558,0.032267,0.000802,0.00026,-5.000000000005e-05,0.0002399999999999,-0.924839,
0.083453,0.0478829999999999,-0.021884,0.0001199999999999,8.000000000001062e-05,0.0003299999999999,-0.652691,0.0285649999999999,0.032249,0.000813,0.00028,-0.0002599999999999,0.00027,-0.924676,
0.08346,0.047896,-0.0218849999999999,0.0001100000000001,0.0003299999999999,0.0001699999999999,-0.652365,0.028568,0.03226,0.000821,0.0001699999999999,-0.00022,0.0002599999999999,-0.924676,
0.083489,0.047908,-0.021888,0.0003799999999999,0.0004499999999999,2.999999999999531e-05,-0.652201,0.028575,0.032289,0.000851,0.0001699999999999,0.00022,0.00049,-0.924676,
