PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.075922,0.031404,-0.059687,0.00036,-0.0006799999999999,-7.000000000000062e-05,0.305661,0.020677,0.035001,-0.010944,-0.0026699999999999,-0.0003399999999999,0.0215899999999999,0.479133,Touch
0.075955,0.031407,-0.059715,0.00057,-0.00019,-0.0007599999999999,0.307457,0.020679,0.034845,-0.010361,-0.0022799999999999,-0.0029799999999999,0.0226,0.4900739999999999,Touch
0.0759649999999999,0.031398,-0.059709,0.0005399999999999,5.000000000005e-05,-0.00071,0.305824,0.020713,0.034781,-0.010128,-0.00089,-0.00375,0.0158199999999999,0.49236,Touch
0.075971,0.031391,-0.059695,0.0004899999999999,-0.0001299999999999,-8.000000000001062e-05,0.301089,0.02077,0.034695,-0.009817,0.0009299999999999,-0.00306,0.01127,0.4926859999999999,Touch
0.075947,0.031391,-0.059677,-7.999999999994123e-05,-0.0001599999999999,0.0003799999999999,0.300599,0.020814,0.03472,-0.009672,0.0013499999999999,-0.00125,0.00689,0.491054,Touch
0.075937,0.031386,-0.059662,-0.00028,-0.00012,0.0004699999999999,0.300599,0.020819,0.034773,-0.009636,0.00106,-8.000000000001062e-05,0.0049199999999999,0.4900739999999999,Touch
0.075937,0.0313769999999999,-0.05965,-0.0003399999999999,-0.00014,0.0004499999999999,0.298476,0.020841,0.0349,-0.009554,0.0007099999999999,0.00205,0.0026299999999999,0.488278,Touch
0.075926,0.031359,-0.059626,-0.00021,-0.00032,0.00051,0.29472,0.0209479999999999,0.035108,-0.009413,0.00134,0.0038799999999999,0.00259,0.487788,Touch
0.075894,0.031351,-0.059582,-0.00043,-0.00035,0.0007999999999999,0.296027,0.021092,0.035389,-0.00916,0.0027299999999999,0.0061599999999999,0.00476,0.4908899999999999,Touch
0.0758799999999999,0.031348,-0.05956,-0.00057,-0.00029,0.0008999999999999,0.297496,0.021123,0.035531,-0.009017,0.00282,0.0063099999999999,0.0053699999999999,0.495299,Touch
0.075871,0.031344,-0.059544,-0.0005499999999999,-0.00015,0.0008199999999999,0.300272,0.0211,0.0357629999999999,-0.008703,0.0015199999999999,0.00655,0.0070999999999999,0.501667,Touch
0.075887,0.031332,-0.059559,-7.000000000006999e-05,-0.0001899999999999,0.00023,0.301579,0.021024,0.035962,-0.008348,-0.0006799999999999,0.00573,0.00812,0.506893,Touch
0.075906,0.0313279999999999,-0.0595679999999999,0.0002599999999999,-0.0001999999999999,-8.000000000001062e-05,0.301905,0.0209759999999999,0.036051,-0.008154,-0.0014699999999999,0.0051999999999999,0.00863,0.511628,Touch
0.075936,0.031325,-0.059576,0.00065,-0.0001899999999999,-0.0003199999999999,0.302558,0.020912,0.036134,-0.007793,-0.00188,0.0037099999999999,0.0091,0.5191399999999999,Touch
0.075941,0.03132,-0.059573,0.0005399999999999,-0.0001199999999999,-0.00014,0.304191,0.020919,0.036126,-0.007442,-0.00105,0.0016399999999999,0.0090599999999999,0.519466,Touch
0.075922,0.0313279999999999,-0.0595679999999999,0.00016,0.0,0.0,0.306314,0.020987,0.036073,-0.007091,0.0001099999999999,0.00022,0.0106299999999999,0.5197930000000001,Touch
0.075908,0.031332,-0.059565,-0.00028,7.000000000000062e-05,0.0001099999999999,0.307131,0.021025,0.036051,-0.006928,0.0011299999999999,-0.0008299999999999,0.0086499999999999,0.5199560000000001,Touch
0.075879,0.031338,-0.059555,-0.0006199999999999,0.0001799999999999,0.00018,0.3086,0.021111,0.036094,-0.006673,0.00192,-0.0003199999999999,0.0076899999999999,0.520119,Touch
0.075859,0.031339,-0.059549,-0.00063,0.0001099999999999,0.00019,0.310396,0.021209,0.036233,-0.0064959999999999,0.00222,0.0016,0.00595,0.520119,Touch
0.075849,0.031341,-0.059547,-0.00059,9.000000000002062e-05,0.0001799999999999,0.312683,0.0212949999999999,0.036343,-0.006344,0.0027,0.00292,0.00584,0.5202829999999999,Touch
0.0758539999999999,0.03134,-0.059548,-0.0002499999999999,2.000000000002e-05,7.000000000000062e-05,0.314152,0.021331,0.036373,-0.006287,0.0021999999999999,0.00279,0.00386,0.5202829999999999,Touch
0.075863,0.031338,-0.059555,4.000000000004e-05,-1.000000000001e-05,-5.999999999999062e-05,0.314479,0.0213669999999999,0.036398,-0.006238,0.00158,0.0016499999999999,0.00258,0.514731,Touch
0.0758669999999999,0.031334,-0.059558,0.00018,-7.000000000000062e-05,-0.0001099999999999,0.314315,0.02139,0.0364,-0.006245,0.0009499999999999,0.00057,0.00099,0.488604,Touch
