PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_gripper_angle,Y
0.087421,0.0411259999999999,-0.052059,-0.0014,-0.0011999999999999,0.0016499999999999,0.4736869999999999,0.0314459999999999,0.022484,-0.017093,-8.000000000001062e-05,0.00074,0.01062,0.077275,Grasp
0.087444,0.041114,-0.052049,-8.000000000008001e-05,-0.00093,0.00091,0.477443,0.0312029999999999,0.022335,-0.016528,-0.0041499999999999,-0.0019599999999999,0.0130199999999999,0.082827,Grasp
0.087464,0.041104,-0.05206,0.00047,-0.00071,0.0003999999999999,0.4811979999999999,0.0309649999999999,0.022159,-0.0159349999999999,-0.0063699999999999,-0.0039399999999999,0.0167099999999999,0.091971,Grasp
0.08747,0.0410899999999999,-0.052062,0.00049,-0.00036,-2.9999999999960607e-05,0.482178,0.030842,0.022068,-0.015683,-0.00604,-0.0041599999999999,0.0141,0.102095,Grasp
0.0874679999999999,0.041067,-0.0520679999999999,0.0002400000000001,-0.0004699999999999,-0.00019,0.483811,0.0306019999999999,0.0219259999999999,-0.01525,-0.00601,-0.0040899999999999,0.01278,0.119404,Grasp
0.087462,0.0410639999999999,-0.05207,-2.000000000002e-05,-0.0003999999999999,-9.999999999996124e-05,0.485281,0.030443,0.021876,-0.014941,-0.0052199999999999,-0.00283,0.00994,0.1231599999999999,Grasp
0.087463,0.041068,-0.052073,-7.000000000006999e-05,-0.00022,-0.00011,0.485934,0.030396,0.021902,-0.014793,-0.00446,-0.0016599999999999,0.0088999999999999,0.123976,Grasp
0.087463,0.0410639999999999,-0.052069,-5.000000000005e-05,-2.9999999999960607e-05,-9.999999999940612e-06,0.48675,0.030287,0.0220409999999999,-0.014524,-0.0031499999999999,0.00115,0.0072599999999999,0.130671,Grasp
0.087463,0.041068,-0.052073,1.000000000001e-05,3.9999999999970615e-05,-3.000000000003001e-05,0.48871,0.030257,0.022272,-0.014333,-0.00186,0.00396,0.0060799999999999,0.129692,Grasp
0.087463,0.041068,-0.052073,0.0,0.0,0.0,0.490506,0.030347,0.022399,-0.0142199999999999,-0.00049,0.0049699999999999,0.00573,0.1231599999999999,Grasp
0.087458,0.041066,-0.0520679999999999,-5.000000000005e-05,1.9999999999950613e-05,9.999999999940612e-06,0.492955,0.030594,0.0225819999999999,-0.013942,0.0030699999999999,0.0054099999999999,0.00582,0.132304,Grasp
0.087445,0.041069,-0.0520659999999999,-0.00018,1.000000000001e-05,7.000000000000062e-05,0.494098,0.030822,0.022711,-0.013645,0.0056499999999999,0.0043899999999999,0.00688,0.154348,Grasp
0.087432,0.041073,-0.052058,-0.00031,4.999999999998062e-05,0.00015,0.496058,0.03092,0.022753,-0.013257,0.00573,0.00354,0.00963,0.212153,Grasp
0.087433,0.041073,-0.0520529999999999,-0.0002499999999999,7.000000000000062e-05,0.00015,0.497527,0.0309029999999999,0.022729,-0.013074,0.00309,0.0014699999999999,0.0086799999999999,0.247587,Grasp
0.087437,0.041054,-0.052029,-7.999999999994123e-05,-0.00015,0.00037,0.499813,0.030854,0.022622,-0.012748,0.00032,-0.0008899999999999,0.0089699999999999,0.303433,Grasp
0.087433,0.041025,-0.0520049999999999,1.000000000001e-05,-0.0004799999999999,0.0005299999999999,0.5017729999999999,0.030847,0.022473,-0.0124599999999999,-0.00073,-0.0027999999999999,0.0079699999999999,0.3684219999999999,Grasp
0.087431,0.040992,-0.051972,-2.000000000002e-05,-0.0008099999999999,0.00081,0.5035689999999999,0.030794,0.022361,-0.01219,-0.00109,-0.00368,0.00884,0.407612,Grasp
0.087431,0.040986,-0.051958,-6.000000000006001e-05,-0.0006799999999999,0.00071,0.504386,0.030716,0.022348,-0.012058,-0.0013799999999999,-0.00274,0.0069,0.4125109999999999,Grasp
0.087412,0.040969,-0.051927,-0.0002099999999999,-0.00056,0.00078,0.505529,0.030529,0.022413,-0.011837,-0.0031799999999999,-0.0006,0.00623,0.4201859999999999,Grasp
0.08739,0.04096,-0.051898,-0.0004099999999999,-0.0003199999999999,0.0007399999999999,0.507161,0.03047,0.022558,-0.011656,-0.0032399999999999,0.00197,0.0053399999999999,0.4280229999999999,Grasp
0.087381,0.0409519999999999,-0.051885,-0.0004999999999999,-0.0003399999999999,0.0007299999999999,0.507325,0.030431,0.022644,-0.011584,-0.00285,0.00296,0.0047399999999999,0.437658,Grasp
0.087387,0.040928,-0.05187,-0.0002499999999999,-0.0004099999999999,0.00057,0.508141,0.030362,0.022807,-0.011566,-0.00167,0.00394,0.00271,0.455783,Grasp
0.087405,0.040923,-0.051873,0.00015,-0.00037,0.0002499999999999,0.508631,0.030295,0.022933,-0.011545,-0.00175,0.0037499999999999,0.00111,0.459049,Grasp
0.087405,0.040923,-0.051873,0.0002399999999999,-0.00029,0.0001199999999999,0.508958,0.0302829999999999,0.022991,-0.011491,-0.0014799999999999,0.00347,0.00093,0.455293,Grasp
0.087399,0.040917,-0.05187,0.0001199999999999,-0.0001099999999999,0.0,0.508958,0.030347,0.023132,-0.011336,-0.00015,0.0032499999999999,0.0022999999999999,0.4487609999999999,Grasp
0.087386,0.040923,-0.0518669999999999,-0.0001899999999999,0.0,5.999999999999062e-05,0.509121,0.03047,0.023277,-0.011177,0.00175,0.00344,0.00368,0.425411,Grasp
0.087387,0.040914,-0.051849,-0.0001799999999999,-9.000000000002062e-05,0.00024,0.5092840000000001,0.0305439999999999,0.023353,-0.011015,0.00261,0.0036199999999999,0.0047599999999999,0.400427,Grasp
0.087384,0.040899,-0.05184,-0.00015,-0.00018,0.0003,0.5092840000000001,0.030588,0.023372,-0.010933,0.00241,0.0024,0.00403,0.392916,Grasp
0.08739,0.040871,-0.051821,3.9999999999901226e-05,-0.00052,0.00046,0.509121,0.0307579999999999,0.0233449999999999,-0.010764,0.00288,0.00068,0.00413,0.380179,Grasp
0.0874,0.040862,-0.051809,0.0001299999999999,-0.0005199999999999,0.0003999999999999,0.5096109999999999,0.0310029999999999,0.023194,-0.010699,0.0045899999999999,-0.0015899999999999,0.00316,0.373321,Grasp
0.087412,0.040855,-0.051813,0.00028,-0.0004399999999999,0.0002699999999999,0.510591,0.031122,0.023081,-0.0106959999999999,0.0053399999999999,-0.0029099999999999,0.0023699999999999,0.371688,Grasp
0.0874289999999999,0.040847,-0.0518179999999999,0.0003900000000001,-0.0002399999999999,2.9999999999960607e-05,0.5112439999999999,0.031408,0.0228979999999999,-0.010702,0.0064999999999999,-0.0044699999999999,0.0006199999999999,0.371688,Grasp
0.087447,0.040842,-0.051821,0.0004699999999999,-0.0001999999999999,-0.0001199999999999,0.5112439999999999,0.031654,0.022836,-0.010693,0.00651,-0.00358,6.000000000000797e-05,0.371852,Grasp
0.087448,0.04085,-0.051823,0.0003599999999999,-5.000000000005e-05,-0.0001,0.511407,0.031769,0.02281,-0.010708,0.0064699999999999,-0.00271,-0.0001199999999999,0.372015,Grasp
0.087444,0.040851,-0.051822,0.0001499999999998,3.9999999999970615e-05,-3.9999999999970615e-05,0.511407,0.031793,0.0228,-0.010699,0.00385,-0.00098,2.999999999999531e-05,0.371525,Grasp
0.087444,0.040851,-0.051822,-3.000000000003001e-05,8.999999999995123e-05,-1.000000000001e-05,0.512223,0.03184,0.022737,-0.010589,0.0018599999999999,-0.0009899999999999,0.0010399999999999,0.356829,Grasp
0.087444,0.040852,-0.051821,-4.000000000004e-05,2.000000000002e-05,2.000000000002e-05,0.512387,0.031925,0.022636,-0.010401,0.00156,-0.00174,0.00307,0.322048,Grasp
0.087444,0.040851,-0.051822,0.0,0.0,0.0,0.512387,0.031983,0.022604,-0.010294,0.0018999999999999,-0.00196,0.00405,0.296248,Grasp
0.0874559999999999,0.040844,-0.051826,0.0001200000000001,-7.000000000000062e-05,-3.9999999999970615e-05,0.512224,0.0320839999999999,0.02265,-0.010106,0.00244,-0.00087,0.0048299999999999,0.196151,Grasp
0.087483,0.040844,-0.051838,0.0003900000000001,-8.000000000001062e-05,-0.00017,0.5130399999999999,0.032148,0.022809,-0.009943,0.00223,0.0017299999999999,0.00458,0.087073,Grasp
0.087501,0.040843,-0.05185,0.00057,-8.000000000001062e-05,-0.00028,0.5138560000000001,0.032135,0.022895,-0.009875,0.0015199999999999,0.0029099999999999,0.0041899999999999,0.0286149999999999,Grasp
0.087517,0.040835,-0.05186,0.0006099999999999,-8.999999999995123e-05,-0.00034,0.5146729999999999,0.0320019999999999,0.023009,-0.009791,-0.0008199999999999,0.00359,0.00315,-0.076544,Grasp
0.087528,0.040824,-0.0518659999999999,0.0004499999999998,-0.0001999999999999,-0.00028,0.515653,0.031891,0.023122,-0.009717,-0.00257,0.00313,0.00226,-0.2011349999999999,Grasp
0.087525,0.040816,-0.05187,0.0002400000000001,-0.0002699999999999,-0.0001999999999999,0.515653,0.031713,0.023165,-0.009695,-0.0042199999999999,0.0027,0.0017999999999999,-0.425333,Grasp
0.087521,0.040817,-0.051869,4.000000000004e-05,-0.00018,-8.999999999995123e-05,0.5158159999999999,0.031596,0.023184,-0.009765,-0.00406,0.0017499999999999,0.0002599999999999,-0.574581,Grasp
0.08752,0.0408139999999999,-0.051871,-7.999999999994123e-05,-9.999999999996124e-05,-4.999999999998062e-05,0.515653,0.031431,0.023281,-0.009979,-0.0046,0.0015899999999999,-0.00262,-0.8201700000000001,Grasp
0.087519,0.040811,-0.051873,-6.000000000006001e-05,-4.999999999998062e-05,-3.000000000003001e-05,0.515979,0.031335,0.0234,-0.010263,-0.0037799999999999,0.0023499999999999,-0.0056799999999999,-0.762528,Grasp
0.087524,0.040813,-0.051872,3.000000000003001e-05,-3.9999999999970615e-05,-3.000000000003001e-05,0.515979,0.031352,0.023476,-0.01043,-0.00244,0.00292,-0.00665,-0.778367,Grasp
0.087529,0.040812,-0.051873,8.999999999995123e-05,-2.000000000002e-05,-2.000000000002e-05,0.516142,0.031381,0.023719,-0.010764,-0.0005,0.00438,-0.0078499999999999,-0.778694,Grasp
0.087537,0.040806,-0.051876,0.00018,-4.999999999998062e-05,-2.9999999999960607e-05,0.515979,0.031402,0.024069,-0.011133,0.0006699999999999,0.0066899999999999,-0.0087,-0.78098,Grasp
0.08755,0.040802,-0.051878,0.0002599999999999,-0.00011,-5.999999999999062e-05,0.5158159999999999,0.031462,0.0244,-0.011581,0.0010999999999999,0.00924,-0.0115099999999999,-0.774285,Pull
0.087549,0.040795,-0.051876,0.0002,-0.00017,-2.9999999999960607e-05,0.515979,0.031436,0.024547,-0.011845,0.0005499999999999,0.0082799999999999,-0.01081,-0.774285,Pull
0.087548,0.040788,-0.051869,0.0001099999999999,-0.00018,7.000000000000062e-05,0.515979,0.031349,0.02475,-0.012434,-0.0005299999999999,0.00681,-0.0130099999999999,-0.771183,Pull
0.087549,0.040781,-0.0518559999999999,-1.000000000001e-05,-0.00021,0.00022,0.5158159999999999,0.031396,0.024888,-0.013122,-0.0006599999999999,0.0048799999999999,-0.01541,-0.771999,Pull
0.0875529999999999,0.040776,-0.0518519999999999,4.000000000004e-05,-0.0001899999999999,0.0002399999999999,0.515653,0.031414,0.024934,-0.013511,-0.00022,0.00387,-0.01666,-0.770856,Pull
0.08756,0.040753,-0.0518309999999999,0.0001199999999999,-0.00035,0.0003799999999999,0.515,0.031423,0.025042,-0.014367,0.0007399999999999,0.0029199999999999,-0.0193299999999999,-0.775265,Pull
0.087577,0.040731,-0.05181,0.00028,-0.0004999999999999,0.0004599999999999,0.514183,0.031432,0.025115,-0.015186,0.00036,0.0022699999999999,-0.02064,-0.770039,Pull
0.087594,0.040708,-0.051794,0.0004099999999999,-0.0006799999999999,0.00058,0.5138560000000001,0.031424,0.024992,-0.015842,0.0001,0.0005799999999999,-0.0233099999999999,-0.77053,Pull
0.087607,0.040701,-0.051792,0.00047,-0.0005199999999999,0.00039,0.51353,0.0314,0.024837,-0.016091,-0.00023,-0.0020499999999999,-0.01724,-0.771183,Pull
0.087624,0.040679,-0.051777,0.0004699999999999,-0.00052,0.00033,0.513203,0.0313839999999999,0.024447,-0.016479,-0.0004799999999999,-0.0066799999999999,-0.01293,-0.771346,Pull
0.087656,0.040661,-0.051759,0.0006199999999999,-0.0004699999999999,0.00035,0.5130399999999999,0.031379,0.024184,-0.016907,-0.00045,-0.0080799999999999,-0.01065,-0.77053,Pull
0.087674,0.04065,-0.0517539999999999,0.0006699999999999,-0.00051,0.0003799999999999,0.5130399999999999,0.03137,0.0241189999999999,-0.017161,-0.0002999999999999,-0.0071799999999999,-0.0106999999999999,-0.771509,Pull
0.087698,0.040618,-0.051738,0.00074,-0.0006099999999999,0.0003899999999999,0.5130399999999999,0.031352,0.02414,-0.01768,-0.00032,-0.0030699999999999,-0.01201,-0.773142,Pull
0.087729,0.040596,-0.051722,0.00073,-0.00065,0.00037,0.512713,0.031309,0.02434,-0.018272,-0.0007,0.0015599999999999,-0.01365,-0.774285,Pull
0.087747,0.0405779999999999,-0.0517039999999999,0.00073,-0.0007199999999999,0.0005,0.512387,0.0312149999999999,0.024539,-0.018846,-0.00155,0.0041999999999999,-0.01685,-0.772489,Pull
0.087751,0.040566,-0.051688,0.0005299999999999,-0.00052,0.0005,0.512387,0.0311639999999999,0.024618,-0.019152,-0.0018799999999999,0.0047799999999999,-0.0147199999999999,-0.771836,Pull
0.087762,0.04053,-0.051657,0.00033,-0.00066,0.0006499999999999,0.5120600000000001,0.0310639999999999,0.024865,-0.019786,-0.0024499999999999,0.00525,-0.01514,-0.778041,Pull
0.087778,0.040497,-0.051624,0.0003099999999998,-0.00081,0.0007999999999999,0.511734,0.03093,0.0254199999999999,-0.020511,-0.00285,0.00881,-0.0166499999999999,-0.7806529999999999,Pull
0.087782,0.040478,-0.0516059999999999,0.00031,-0.0008799999999999,0.0008199999999999,0.51157,0.030846,0.025843,-0.020932,-0.00318,0.01225,-0.0178,-0.779184,Pull
0.087785,0.0404529999999999,-0.051575,0.0002299999999999,-0.0007699999999999,0.0008199999999999,0.511407,0.0307029999999999,0.02686,-0.021824,-0.00361,0.0199499999999999,-0.0203799999999999,-0.777224,Pull
0.087784,0.040424,-0.051539,6.000000000006001e-05,-0.0007299999999999,0.00085,0.5112439999999999,0.030581,0.027881,-0.022681,-0.0034899999999999,0.0246099999999999,-0.0216999999999999,-0.78147,Pull
0.087781,0.0404029999999999,-0.051522,-1.000000000001e-05,-0.0007499999999999,0.00084,0.51157,0.0304839999999999,0.028843,-0.023487,-0.0036199999999999,0.0299999999999999,-0.02555,-0.778041,Pull
0.08778,0.040395,-0.051521,-5.000000000005e-05,-0.00058,0.00054,0.512387,0.0304589999999999,0.0292339999999999,-0.023819,-0.00244,0.02374,-0.01995,-0.777551,Pull
0.087797,0.0403899999999999,-0.051529,0.0001299999999999,-0.0003399999999999,0.0001,0.512713,0.030437,0.029829,-0.024455,-0.00144,0.01948,-0.01774,-0.777551,Pull
0.087813,0.040378,-0.0515299999999999,0.00032,-0.00025,-8.000000000001062e-05,0.511734,0.0305589999999999,0.030324,-0.025103,0.0007499999999999,0.0148099999999999,-0.0161599999999999,-0.774775,Pull
0.087818,0.040374,-0.051522,0.0003799999999999,-0.00021,-1.000000000001e-05,0.510264,0.030581,0.0305639999999999,-0.025345,0.00122,0.0133,-0.0152599999999999,-0.773795,Pull
0.087801,0.040357,-0.051479,4.000000000004e-05,-0.00033,0.0005,0.508304,0.030549,0.030833,-0.0256089999999999,0.00112,0.0100399999999999,-0.0115399999999999,-0.775591,Pull
0.087772,0.040316,-0.051383,-0.0004099999999999,-0.0006199999999999,0.00147,0.508141,0.0307759999999999,0.031068,-0.025901,0.00217,0.0074399999999999,-0.00798,-0.776081,Pull
0.087753,0.040257,-0.051257,-0.0006499999999999,-0.0011699999999999,0.00265,0.506508,0.0311259999999999,0.0313779999999999,-0.0262209999999999,0.00545,0.00814,-0.00876,-0.777224,Pull
0.087742,0.040223,-0.051179,-0.00059,-0.0013399999999999,0.0029999999999999,0.505529,0.0312149999999999,0.031438,-0.026271,0.0066599999999999,0.00605,-0.0066199999999999,-0.777551,Pull
0.087749,0.04016,-0.0510329999999999,-0.00023,-0.0015599999999999,0.0034999999999999,0.505365,0.031436,0.031514,-0.0262699999999999,0.0065999999999999,0.00446,-0.00369,-0.778694,Touch
0.087755,0.040117,-0.050927,2.000000000002e-05,-0.0014,0.0032999999999999,0.506182,0.031898,0.031664,-0.026239,0.00772,0.0028599999999999,-0.0001799999999999,-0.777388,Touch
0.08775,0.040108,-0.050881,7.999999999994123e-05,-0.00115,0.0029799999999999,0.508141,0.032073,0.03172,-0.026216,0.0085799999999999,0.0028199999999999,0.0005499999999999,-0.77951,Touch
0.087734,0.040126,-0.050788,-0.0001499999999998,-0.0003399999999999,0.00245,0.514183,0.032269,0.031827,-0.026146,0.00833,0.00313,0.00124,-0.7821229999999999,Touch
0.0877,0.040175,-0.05074,-0.0005499999999999,0.00058,0.0018699999999999,0.517122,0.032514,0.0320839999999999,-0.0259779999999999,0.0061599999999999,0.0042,0.0026099999999999,-0.784246,Touch
0.087654,0.0402029999999999,-0.050735,-0.0009599999999999,0.00095,0.00146,0.5181020000000001,0.032679,0.032233,-0.025876,0.00606,0.0051299999999999,0.0034,-0.783756,Touch
0.087507,0.040227,-0.050713,-0.00227,0.0010099999999999,0.0007499999999999,0.5197350000000001,0.033023,0.032505,-0.025695,0.0075399999999999,0.0067799999999999,0.00451,-0.783429,Touch
0.08735,0.040281,-0.0507079999999999,-0.0035,0.0010599999999999,0.0003199999999999,0.521041,0.033572,0.032845,-0.025528,0.0105799999999999,0.0076099999999999,0.0045,-0.784246,Touch
0.087213,0.040353,-0.0507009999999999,-0.0044099999999999,0.0014999999999999,0.0003399999999999,0.522184,0.034171,0.033163,-0.025325,0.01492,0.0093,0.0055099999999999,-0.785552,Touch
0.087132,0.040386,-0.050676,-0.00375,0.0015899999999999,0.00037,0.522511,0.03444,0.0332649999999999,-0.02521,0.01417,0.0076,0.0048499999999999,-0.7857149999999999,Touch
0.086969,0.040418,-0.050615,-0.0038099999999999,0.00137,0.00093,0.522837,0.034949,0.033419,-0.024939,0.01377,0.0057399999999999,0.0058899999999999,-0.786042,Touch
0.0868429999999999,0.040449,-0.0505899999999999,-0.0036999999999999,0.0009599999999999,0.00111,0.5223479999999999,0.035501,0.033557,-0.024586,0.0132999999999999,0.0039399999999999,0.00739,-0.787838,Touch
0.086809,0.0404459999999999,-0.050585,-0.00323,0.0006,0.00091,0.5215310000000001,0.035812,0.033647,-0.024388,0.0137199999999999,0.00382,0.0082199999999999,-0.783103,Touch
0.08677,0.04042,-0.050574,-0.00199,1.9999999999950613e-05,0.0004099999999999,0.520551,0.036419,0.033783,-0.023959,0.0146999999999999,0.00364,0.0097999999999999,-0.786205,Touch
0.08674,0.04041,-0.050567,-0.00103,-0.0003899999999999,0.00023,0.511897,0.036848,0.033785,-0.023403,0.01347,0.00228,0.01183,-0.786858,Touch
0.086722,0.040392,-0.050526,-0.00087,-0.00054,0.0005899999999999,0.486097,0.037211,0.033948,-0.022797,0.01399,0.0030099999999999,0.0159099999999999,-0.785879,Touch
0.086715,0.040353,-0.050479,-0.0005499999999999,-0.0006699999999999,0.0009499999999999,0.476626,0.037399,0.0341459999999999,-0.0225,0.0098,0.00363,0.01459,-0.788165,Touch
0.086699,0.040239,-0.050336,-0.0004099999999999,-0.00171,0.00231,0.46193,0.037904,0.03469,-0.021925,0.01056,0.0090499999999999,0.01478,-0.7917569999999999,Touch
0.086662,0.040122,-0.050138,-0.0005999999999999,-0.0026999999999999,0.0038799999999999,0.456052,0.038238,0.0352079999999999,-0.021459,0.01027,0.0126,0.01338,-0.794207,Touch
0.086653,0.040057,-0.050032,-0.00062,-0.0029599999999999,0.00447,0.4547449999999999,0.03836,0.035418,-0.021253,0.0096099999999999,0.0127199999999999,0.0124699999999999,-0.798942,Touch
0.086647,0.039911,-0.049805,-0.0005199999999999,-0.0032799999999999,0.0053099999999999,0.453602,0.038585,0.035864,-0.02095,0.00681,0.01174,0.00975,-0.799758,Touch
0.086645,0.039779,-0.04961,-0.00017,-0.0034299999999999,0.00528,0.449683,0.038886,0.036259,-0.020666,0.0064799999999999,0.0105099999999999,0.0079299999999999,-0.804167,Touch
0.086643,0.039675,-0.049457,-9.999999999996124e-05,-0.00382,0.0057499999999999,0.445438,0.039124,0.036443,-0.020439,0.00764,0.01025,0.00814,-0.808413,Touch
0.0866379999999999,0.03963,-0.049391,-8.999999999995123e-05,-0.00281,0.00414,0.444295,0.039248,0.036483,-0.020313,0.0066299999999999,0.00619,0.0063699999999999,-0.80482,Touch
0.086605,0.039575,-0.04929,-0.0003999999999999,-0.00204,0.0032,0.442662,0.039691,0.036512,-0.020056,0.00805,0.00253,0.0060999999999999,-0.80776,Touch
0.086534,0.039569,-0.04924,-0.0010899999999999,-0.00106,0.00217,0.442825,0.040079,0.036387,-0.0196949999999999,0.0095499999999999,-0.00056,0.0074399999999999,-0.8113520000000001,Touch
0.086497,0.0395779999999999,-0.04924,-0.00141,-0.0005199999999999,0.0015099999999999,0.443478,0.040234,0.036316,-0.019464,0.00986,-0.00167,0.00849,-0.813148,Touch
0.086404,0.0396,-0.049237,-0.00201,0.00025,0.0005299999999999,0.443968,0.040539,0.036084,-0.018792,0.00848,-0.00428,0.01264,-0.808249,Touch
0.086345,0.039616,-0.049238,-0.0018899999999999,0.0004699999999999,2.000000000002e-05,0.443968,0.040767,0.035531,-0.017978,0.00688,-0.00856,0.0171699999999999,-0.8056369999999999,Touch
0.0863309999999999,0.039617,-0.049237,-0.0016599999999999,0.0003899999999999,2.9999999999960607e-05,0.440702,0.04083,0.034798,-0.017115,0.0059599999999999,-0.0151799999999999,0.02349,-0.805474,Touch
0.086334,0.039611,-0.04924,-0.0007,0.0001099999999999,-2.9999999999960607e-05,0.43662,0.040846,0.034459,-0.0167259999999999,0.00307,-0.01625,0.0206599999999999,-0.807106,Touch
0.0863299999999999,0.039597,-0.04927,-0.00015,-0.0001899999999999,-0.00032,0.42568,0.040722,0.033672,-0.015989,-0.0004499999999999,-0.0185899999999999,0.01989,-0.811679,Touch
0.086309,0.03956,-0.049282,-0.00022,-0.00057,-0.0004499999999999,0.415392,0.040532,0.032978,-0.015349,-0.0029799999999999,-0.0182,0.0176599999999999,-0.8123319999999999,Touch
0.086293,0.039539,-0.049287,-0.0004099999999999,-0.00072,-0.0004699999999999,0.41131,0.040449,0.03273,-0.0150389999999999,-0.00397,-0.0172899999999999,0.01687,-0.8123319999999999,Touch
0.086259,0.039524,-0.049293,-0.00071,-0.00073,-0.0002299999999999,0.410004,0.0402,0.032435,-0.014531,-0.00522,-0.01237,0.0145799999999999,-0.817067,Touch
0.0862059999999999,0.039544,-0.049287,-0.0010299999999999,-0.0001599999999999,-4.999999999998062e-05,0.4124529999999999,0.039963,0.032172,-0.014097,-0.00569,-0.00806,0.0125199999999999,-0.812495,Touch
0.086089,0.039583,-0.049253,-0.0020399999999999,0.00044,0.0003399999999999,0.418332,0.039818,0.032025,-0.013647,-0.0063099999999999,-0.00705,0.01392,-0.809066,Touch
0.086014,0.039609,-0.049242,-0.00245,0.00085,0.0005099999999999,0.421434,0.039773,0.03201,-0.01344,-0.0042699999999999,-0.00425,0.0109099999999999,-0.8053100000000001,Touch
0.085825,0.03966,-0.049216,-0.00381,0.0011599999999999,0.0007099999999999,0.429435,0.039708,0.032112,-0.013144,-0.0025499999999999,-0.0005999999999999,0.00953,-0.805474,Touch
0.085603,0.0397089999999999,-0.049179,-0.00486,0.00126,0.0007399999999999,0.439723,0.039725,0.032333,-0.0129889999999999,-0.0009299999999999,0.00308,0.0065799999999999,-0.80678,Touch
0.085509,0.039733,-0.049163,-0.0050499999999999,0.0012399999999999,0.00079,0.4460909999999999,0.03977,0.032482,-0.012955,-3.000000000003001e-05,0.00472,0.00485,-0.802044,Touch
0.085337,0.039772,-0.049138,-0.00488,0.00112,0.00078,0.458501,0.039805,0.032707,-0.012859,0.0009699999999999,0.0059499999999999,0.0028499999999999,-0.800248,Touch
