,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle
0,0.073681,-0.00316155,0.031129400000000005,-0.0010783333333333476,-0.01440416666666667,0.0030733333333333537,-0.410919,-0.401045,0.6815180000000001,0.453697,1.0226972,-0.0782116,0.011522,0.0346266999999999,-5.000000000005e-05,0.000299999999999982,0.00015166666666501424,0.57727,-0.43337600000000004,0.625762,-0.295579,1.0226972
1,0.0737152,-0.00351572,0.0311704999999999,0.0007283333333332291,-0.010937833333333334,0.0015133333333316895,-0.398941,-0.406506,0.682937,0.45738,1.0226972,-0.0782137,0.0115234,0.0346338,-6.166666666658956e-05,9.166666666667159e-05,0.00018666666666659887,0.5772550000000001,-0.433363,0.625779,-0.295592,1.0226972
2,0.07380410000000001,-0.00409208,0.0312002,0.0022099999999999433,-0.02054383333333333,0.0020083333333333763,-0.378712,-0.417724,0.684571,0.462002,1.0226972,-0.0782173,0.0115267999999999,0.0346452,-0.00012166666666669584,0.0001483333333316718,0.000376666666666627,0.577232,-0.433338,0.6258050000000001,-0.295617,1.0226972
3,0.0738758,-0.004510800000000001,0.0311825,0.0032466666666668142,-0.0224875,0.0008849999999999483,-0.362103,-0.4260489999999999,0.685342,0.466552,1.0226972,-0.0782184,0.0115306,0.0346527,-0.00011333333333312286,0.0001433333333333495,0.0004333333333350388,0.577221,-0.43331800000000004,0.625821,-0.295635,1.0226972
4,0.0739498999999999,-0.00490404,0.031136900000000002,0.00391166666666512,-0.02313866666666667,-0.0005599999999983512,-0.345802,-0.4335529999999999,0.685754,0.4713739999999999,1.0226972,-0.07822080000000001,0.011534200000000001,0.0346599,-0.00011833333333326665,0.00018000000000000077,0.0004350000000000187,0.5771970000000001,-0.4332729999999999,0.625854,-0.295677,1.0226972
5,0.07403610000000001,-0.00531138,0.031068400000000003,0.0038666666666666016,-0.020321666666666672,-0.002196666666666689,-0.329439,-0.4408289999999999,0.6858810000000001,0.476138,1.0226972,-0.078223,0.0115382,0.034666300000000004,-9.499999999995624e-05,0.0001900000000016761,0.000351666666666602,0.577177,-0.43322700000000003,0.625885,-0.295719,1.0226972
6,0.0741613,-0.00575331,0.0309895999999999,0.004758333333333235,-0.020708500000000005,-0.0032150000000016657,-0.312778,-0.448562,0.685489,0.480695,1.0226972,-0.0782252,0.0115422999999999,0.0346727,-0.00011333333333335414,0.00019499999999832152,0.00033333333333331977,0.577168,-0.4332069999999999,0.625898,-0.2957369999999999,1.0226972
7,0.0743099,-0.00621543,0.0309199,0.0060000000000016065,-0.0218565,-0.0036166666666666404,-0.2983969999999999,-0.454596,0.685714,0.483836,1.0226972,-0.0782258,0.0115488,0.0346774,-8.333333333341668e-05,0.00024333333333333385,0.0002916666666666114,0.5771689999999999,-0.433184,0.625904,-0.295757,1.0226972
8,0.0744918,-0.00670608,0.0308607,0.007595000000000057,-0.02324499999999999,-0.003461666666666636,-0.28570300000000004,-0.460074,0.685154,0.4871029999999999,1.0226972,-0.0782284999999999,0.0115532999999999,0.0346852,-9.166666666490796e-05,0.0002516666666649986,0.0003150000000000375,0.5771689999999999,-0.433112,0.6259779999999999,-0.2957059999999999,1.0226972
9,0.0747037,-0.00725637,0.0308315,0.009039999999999972,-0.025050999999999997,-0.002634999999998287,-0.2735619999999999,-0.46458900000000003,0.685104,0.48985,1.0226972,-0.07823010000000001,0.0115575,0.0346941999999999,-8.166666666670208e-05,0.0002533333333350092,0.00035833333333161005,0.577166,-0.43304,0.626054,-0.295656,1.0226972
10,0.074945,-0.00791878,0.0308337999999999,0.010584999999999992,-0.02838916666666667,-0.0014350000000016548,-0.260153,-0.469551,0.684791,0.492853,1.0226972,-0.0782338,0.0115617999999999,0.034705900000000005,-0.00013333333333346667,0.0002166666666650041,0.0004750000000000125,0.577144,-0.433012,0.626081,-0.295683,1.0226972
