,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle
0,0.105938,0.016384,0.0355395,0.0,1.1666666666655204e-05,5.00000000002813e-06,0.0229384,-0.389662,-0.19961600000000002,0.8987719999999999,1.0226972,-0.100634,0.0179109,0.030494900000000002,0.00036666666666657083,-0.00018666666666497983,-3.16666666667099e-05,0.07551360000000001,0.394851,0.45401,0.795151,1.0226972
1,0.105938,0.016384,0.0355395,0.0,4.999999999970306e-06,1.500000000008439e-05,0.0229384,-0.389662,-0.19961600000000002,0.8987719999999999,1.0226972,-0.100628,0.017907,0.0304937999999999,0.00015000000000015,-7.999999999998747e-05,-1.833333333495918e-05,0.07549960000000001,0.39484,0.454009,0.7951590000000001,1.0226972
2,0.105938,0.016384,0.0355395,0.0,0.0,0.0,0.0229384,-0.389662,-0.19961600000000002,0.8987719999999999,1.0226972,-0.100621,0.0179018,0.030492000000000002,0.00021666666666665205,-0.00015166666666669112,-4.8333333333335414e-05,0.0754908,0.39483,0.454002,0.795168,1.0226972
3,0.105938,0.016383,0.0355398,0.0,-1.6666666666625512e-05,5.00000000002813e-06,0.0229407999999999,-0.38966,-0.1996109999999999,0.898774,1.0226972,-0.100611,0.017897,0.0304908999999999,0.0003833333333332541,-0.00023166666666667865,-6.666666666829459e-05,0.0755146,0.394839,0.453979,0.795175,1.0226972
4,0.105938,0.0163833,0.0355392,0.0,-1.1666666666655204e-05,-5.00000000002813e-06,0.0229407,-0.38966300000000004,-0.199613,0.8987719999999999,1.0226972,-0.1006,0.0178894,0.0304923,0.0004666666666666708,-0.00029333333333332595,-2.4999999998348107e-05,0.0758003999999999,0.394754,0.453871,0.795251,1.0226972
5,0.105938,0.0163833,0.0355392,0.0,-1.1666666666655204e-05,-5.00000000002813e-06,0.0229407,-0.38966300000000004,-0.199613,0.8987719999999999,1.0226972,-0.100594,0.017886900000000004,0.030491900000000002,0.0004499999999999874,-0.0002483333333333041,-1.6666666666567687e-06,0.07581360000000001,0.394759,0.453859,0.795255,1.0226972
6,0.105938,0.0163837,0.0355386,0.0,1.1666666666655204e-05,-2.000000000011252e-05,0.0229406,-0.389666,-0.19961500000000001,0.8987700000000001,1.0226972,-0.100579,0.017881400000000002,0.0304904999999999,0.0005333333333334042,-0.00026000000000001716,-6.666666666684898e-06,0.075846,0.394773,0.453829,0.795261,1.0226972
7,0.105938,0.0163837,0.0355386,0.0,6.666666666684898e-06,-1.000000000005626e-05,0.0229406,-0.389666,-0.19961500000000001,0.8987700000000001,1.0226972,-0.10055900000000001,0.017877200000000003,0.0304916,0.0006833333333333228,-0.00020333333333334008,-1.1666666666655204e-05,0.075875,0.394784,0.45380200000000004,0.795269,1.0226972
8,0.105938,0.0163837,0.0355386,0.0,6.666666666684898e-06,-1.000000000005626e-05,0.0229406,-0.389666,-0.19961500000000001,0.8987700000000001,1.0226972,-0.100534,0.017861500000000002,0.0305001,0.0010000000000000748,-0.0004233333333333635,0.00013666666666666458,0.07693580000000001,0.394499,0.453233,0.795633,1.0226972
9,0.105938,0.016384,0.0355395,0.0,4.999999999970306e-06,1.5000000000084392e-05,0.0229384,-0.389662,-0.19961600000000002,0.8987719999999999,1.0226972,-0.100503,0.0178400999999999,0.0305091,0.001266666666666777,-0.00068833333333497,0.0003100000000016862,0.0780162,0.394212,0.4526409999999999,0.796007,1.0226972
