,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle
0,0.0747044,-0.00963706,0.033878500000000006,2.1666666666827112e-05,-0.0006594999999999865,0.0005849999999999375,-0.14365,-0.45085600000000003,0.623656,0.622212,1.0226972,-0.094388,-0.010709,0.026816900000000005,-0.00016833333333331665,-1.1666666666655204e-05,-4.666666666662082e-05,0.158832,0.509717,0.4892399999999999,0.689641,1.0226972
1,0.0746962,-0.00965417,0.0339044,-0.00014999999999991873,-0.0006541666666666559,0.0006916666666666644,-0.14283900000000002,-0.45057700000000006,0.623718,0.622538,1.0226972,-0.0943891999999999,-0.0107096,0.026816200000000002,-6.333333333168507e-05,-2.499999999999609e-05,-1.8333333333340106e-05,0.1588359999999999,0.509718,0.489238,0.689641,1.0226972
2,0.0746706999999999,-0.00968537,0.0339394,-0.0005750000000017317,-0.0011741666666666613,0.001275000000000003,-0.1413569999999999,-0.44994700000000004,0.624423,0.622625,1.0226972,-0.0943905,-0.0107093999999999,0.0268158,-8.500000000013126e-05,-2.166666666500565e-05,-2.4999999999967177e-05,0.1588359999999999,0.509718,0.489238,0.689641,1.0226972
3,0.0746203999999999,-0.00973047,0.0339890999999999,-0.0014000000000016315,-0.0015568333333333395,0.0018433333333316379,-0.1396369999999999,-0.449664,0.625028,0.6226109999999999,1.0226972,-0.0943932,-0.0107095,0.0268159,-8.666666666661456e-05,-8.333333333341667e-06,-1.6666666666683334e-05,0.158835,0.5097149999999999,0.489237,0.6896439999999999,1.0226972
4,0.074525,-0.00979641,0.0340652,-0.002853333333333504,-0.002370666666666668,0.002679999999999928,-0.13709200000000002,-0.4491,0.626062,0.622544,1.0226972,-0.0943929999999999,-0.010709100000000001,0.0268151999999999,-6.333333333330415e-05,8.333333333341667e-06,-1.666666666830241e-05,0.158892,0.509757,0.48919700000000005,0.689628,1.0226972
5,0.0743803,-0.00988596,0.0341855,-0.004839999999998318,-0.0033431666666666453,0.004101666666666653,-0.134036,-0.448013,0.627205,0.622843,1.0226972,-0.0943942,-0.010709,0.0268147999999999,-6.166666666658956e-05,6.666666665007998e-06,-1.6666666668360235e-05,0.158892,0.509757,0.48919700000000005,0.689628,1.0226972
6,0.0742039,-0.010010600000000001,0.0343359,-0.00694166666666505,-0.004668833333333333,0.005780000000001756,-0.13044,-0.446304,0.629529,0.6224890000000001,1.0226972,-0.0943953,-0.0107084,0.0268138,-3.5000000000081265e-05,1.8333333333340106e-05,-3.5000000000023436e-05,0.158893,0.50976,0.48919700000000005,0.6896260000000001,1.0226972
7,0.0740025,-0.0101812999999999,0.0345361999999999,-0.008708333333333255,-0.006414833333331665,0.007849999999998367,-0.1270619999999999,-0.4439649999999999,0.633181,0.621154,1.0226972,-0.0943967,-0.0107079,0.0268145999999999,-6.166666666843994e-05,1.9999999999996868e-05,-9.999999999998434e-06,0.158889,0.509757,0.4891979999999999,0.689628,1.0226972
8,0.0737819,-0.0103993,0.0347805999999999,-0.009973333333333315,-0.008555666666666684,0.00991833333333162,-0.123423,-0.441887,0.637541,0.6189060000000001,1.0226972,-0.0943967,-0.0107079,0.0268145999999999,-4.166666666670834e-05,1.8333333333340106e-05,-3.3333333333135373e-06,0.158889,0.509757,0.4891979999999999,0.689628,1.0226972
9,0.0735541999999999,-0.010652,0.0350457,-0.010828333333335004,-0.010690000000000005,0.011829999999999943,-0.1188859999999999,-0.440388,0.641935,0.616315,1.0226972,-0.0943968,-0.0107072,0.026815,-2.5000000000025e-05,1.9999999999996868e-05,1.9999999999996868e-05,0.158885,0.509757,0.4892,0.689628,1.0226972
10,0.0733056,-0.0109429,0.035398,-0.011615000000000006,-0.012693333333335,0.014363333333335,-0.1147789999999999,-0.438675,0.645613,0.614471,1.0226972,-0.0943982,-0.0107075,0.0268154,-2.5000000000025e-05,6.6666666666559856e-06,1.3333333334988871e-05,0.158885,0.509754,0.4892,0.68963,1.0226972
11,0.07311010000000001,-0.0112552,0.0357688,-0.011196666666666669,-0.014264999999999996,0.01647000000000176,-0.1106089999999999,-0.436359,0.649802,0.6124649999999999,1.0226972,-0.0943982,-0.0107075,0.0268154,-2.5000000000025e-05,6.666666666655986e-06,1.3333333334988871e-05,0.158885,0.509754,0.4892,0.68963,1.0226972
12,0.0729112,-0.0116062999999999,0.03616880000000001,-0.010716666666665127,-0.015904999999998327,0.01871833333333336,-0.10525,-0.434695,0.653343,0.610824,1.0226972,-0.094399,-0.0107064999999999,0.0268135999999999,-3.666666666656456e-05,1.1666666668332104e-05,-2.3333333334987307e-05,0.159027,0.5098600000000001,0.489097,0.689592,1.0226972
13,0.0726577,-0.0119873,0.036636300000000004,-0.010798333333333215,-0.017406666666666654,0.020638333333333297,-0.101047,-0.4324449999999999,0.656655,0.609577,1.0226972,-0.0943992,-0.0107066,0.0268132999999999,-1.6666666666683334e-05,1.4999999999997656e-05,-3.5000000001642516e-05,0.158973,0.5098699999999999,0.48915,0.6895600000000001,1.0226972
14,0.0724544,-0.012387200000000001,0.0370908,-0.010928333333333255,-0.018866666666666653,0.02203333333333328,-0.0963989,-0.430055,0.65997,0.608441,1.0226972,-0.0944005,-0.0107054,0.0268122,-3.833333333327915e-05,3.499999999999453e-05,-5.333333333330572e-05,0.158917,0.509882,0.48920600000000003,0.689524,1.0226972
15,0.0722535,-0.0128071,0.0375517,-0.01096166666666662,-0.02001333333333501,0.023048333333333323,-0.0925975,-0.426329,0.664646,0.60656,1.0226972,-0.0944015,-0.0107049,0.026811200000000004,-4.166666666670834e-05,2.6666666665004873e-05,-3.9999999998316854e-05,0.158917,0.509885,0.4892069999999999,0.689521,1.0226972
16,0.0720507,-0.0132542,0.0380168,-0.010116666666666838,-0.021115000000000026,0.023008333333333447,-0.0879598,-0.423546,0.668547,0.604911,1.0226972,-0.0944044,-0.0107054,0.026812,-8.666666666661456e-05,1.9999999999996868e-05,-2.1666666665034567e-05,0.158916,0.509879,0.48920600000000003,0.689526,1.0226972
17,0.0718753999999999,-0.013655700000000002,0.0384274999999999,-0.009650000000001787,-0.021141666666666677,0.02227833333333165,-0.0849898,-0.42129300000000003,0.671806,0.603296,1.0226972,-0.0944069,-0.0107051,0.0268113,-0.00010666666666672707,4.999999999999217e-06,-1.5000000000026568e-05,0.158916,0.509879,0.48920600000000003,0.689526,1.0226972
18,0.0716676,-0.014077000000000001,0.0388406,-0.009765000000000005,-0.021164999999999986,0.021481666666666708,-0.0806036999999999,-0.42011800000000005,0.674612,0.601584,1.0226972,-0.0944103999999999,-0.0107042,0.0268096,-0.00014833333333158502,1.1666666666655204e-05,-2.6666666666681767e-05,0.158917,0.509882,0.48920600000000003,0.689524,1.0226972
19,0.0714501,-0.0144468999999999,0.039216900000000006,-0.01000999999999988,-0.01987833333333165,0.020001666666666598,-0.0771704,-0.418571,0.677726,0.5996090000000001,1.0226972,-0.0944134,-0.0107047999999999,0.026810400000000005,-0.00014999999999991873,1.0000000001675335e-05,-2.6666666666623946e-05,0.158915,0.509877,0.489205,0.689529,1.0226972
20,0.0712528,-0.014756100000000001,0.039577,-0.01037666666666483,-0.018339999999999995,0.019158333333335033,-0.0747645,-0.41672200000000004,0.680369,0.5982069999999999,1.0226972,-0.0944166999999999,-0.0107027999999999,0.0268084,-0.00016333333333155378,3.833333333501388e-05,-4.8333333333335414e-05,0.158913,0.509882,0.489208,0.689523,1.0226972
21,0.0710804999999999,-0.0149993,0.0398893,-0.009785000000001737,-0.015371666666666681,0.017478333333333332,-0.0728828,-0.413336,0.684554,0.596009,1.0226972,-0.0944179,-0.010702600000000001,0.026808,-0.0001250000000017441,2.6666666666681767e-05,-2.6666666666681767e-05,0.158885,0.509862,0.4892289999999999,0.68953,1.0226972
22,0.0708791,-0.0151642,0.0401551,-0.0095166666666667,-0.011955000000001659,0.01563666666666667,-0.0702118,-0.4114609999999999,0.68684,0.594997,1.0226972,-0.0944187,-0.010701700000000001,0.0268062999999999,-8.833333333332916e-05,5.166666666500096e-05,-6.833333333500918e-05,0.158887,0.509867,0.489231,0.689524,1.0226972
23,0.0706507,-0.015320600000000002,0.0404245,-0.010035000000000136,-0.009408333333333348,0.01412500000000002,-0.0665774,-0.408617,0.690516,0.593116,1.0226972,-0.0944194,-0.0107021,0.0268087999999999,-4.500000000175661e-05,1.16666666649783e-05,6.666666665007995e-06,0.158881,0.5098590000000001,0.48923,0.6895319999999999,1.0226972
