PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.0804228,-0.00411913,0.0361702,0.00011000000000015625,-0.00023500000000000655,0.00022166666666668017,-0.50573,-0.419498,0.5044890000000001,0.560133,1.0226972,-0.087033,-0.00369154,0.0392277,-0.003093333333335085,-0.001551333333333336,-0.00046000000000004365,0.171904,0.477786,0.5857939999999999,0.631676,1.0226972
0.0804212,-0.00415568,0.0361834,0.00010000000000171908,-0.0006563333333333386,0.00042999999999999056,-0.5050899999999999,-0.4194310000000001,0.505073,0.560234,1.0226972,-0.0871,-0.00371759,0.0392245,-0.0021549999999999807,-0.000911833333333332,-0.00013833333333326353,0.171981,0.477749,0.5857020000000001,0.631768,1.0226972
0.0804187,-0.00420484,0.0361955,-3.9999999999993735e-05,-0.0015948333333333307,0.0005300000000015942,-0.504203,-0.419336,0.506113,0.5601659999999999,1.0226972,-0.0871572,-0.00374105,0.0392287,-0.0026133333333351605,-0.0010699999999999991,-1.9999999999996868e-05,0.172039,0.477707,0.5856180000000001,0.6318630000000001,1.0226972
0.08040950000000001,-0.0042758999999999,0.0362098,-0.00022166666666679585,-0.002612833333331665,0.0006600000000000125,-0.5019710000000001,-0.419642,0.507877,0.560345,1.0226972,-0.0871978,-0.00376286,0.039241000000000005,-0.002746666666666777,-0.0011886666666666619,0.00022166666666668017,0.172066,0.477743,0.585449,0.631984,1.0226972
0.080403,-0.00433106,0.0362234,-0.0003033333333332666,-0.0029230000000000024,0.0006666666666667551,-0.500124,-0.4197229999999999,0.5091720000000001,0.56076,1.0226972,-0.0872422,-0.00377501,0.039249,-0.0023700000000001498,-0.000957000000000005,0.0004083333333332791,0.172146,0.477767,0.585349,0.632037,1.0226972
0.0803893,-0.00440133,0.0362455999999999,-0.0004899999999999811,-0.003274833333333343,0.0008349999999983371,-0.497837,-0.4198020000000001,0.511347,0.560758,1.0226972,-0.08728580000000001,-0.00378251,0.0392592,-0.0021433333333332107,-0.0006910000000000017,0.0005083333333333792,0.172175,0.477668,0.585387,0.632069,1.0226972
0.0803739,-0.00447336,0.036282,-0.0005933333333332791,-0.0032910000000016624,0.0012033333333333572,-0.4952539999999999,-0.4201899999999999,0.513386,0.560891,1.0226972,-0.0873077,-0.00378257,0.0392774,-0.001831666666666602,-0.00032850000000000067,0.0006066666666666487,0.1721,0.4776609999999999,0.5854020000000001,0.632081,1.0226972
0.0803631,-0.00453327,0.0363216,-0.0006649999999999249,-0.003370166666666659,0.0016366666666666613,-0.49309,-0.42031,0.51539,0.560869,1.0226972,-0.08731760000000001,-0.00377769,0.0393024,-0.0012566666666664894,-4.466666666666882e-05,0.0008900000000000342,0.1721359999999999,0.4776229999999999,0.58543,0.632074,1.0226972
0.0803535,-0.00459974,0.0363745,-0.0005966666666667082,-0.003306833333333326,0.002148333333334973,-0.49073,-0.4203270000000001,0.517644,0.560851,1.0226972,-0.0873218,-0.00376859,0.0393282,-0.0006000000000001374,0.00023200000000000282,0.0011499999999999935,0.172293,0.477562,0.585468,0.632042,1.0226972
0.0803447,-0.00468036,0.0364469,-0.00048666666666655195,-0.0034499999999999947,0.0027483333333332602,-0.488102,-0.420429,0.520022,0.560868,1.0226972,-0.087322,-0.00375282,0.0393539,-0.0002383333333332479,0.0004958333333333302,0.001275000000000003,0.172209,0.477552,0.585487,0.632054,1.0226972
0.0803285,-0.00478186,0.0365391,-0.0005766666666668272,-0.004143166666666666,0.003624999999999925,-0.4851729999999999,-0.4204489999999999,0.522911,0.560709,1.0226972,-0.0873227,-0.00373231,0.0393788,-8.500000000013125e-05,0.0007563333333333375,0.0012733333333332885,0.17215,0.477524,0.585486,0.632093,1.0226972
0.0803164,-0.00484894,0.0365984,-0.0006183333333333041,-0.004153333333333344,0.003731666666666767,-0.4832899999999999,-0.420533,0.524539,0.560751,1.0226972,-0.0873236999999999,-0.00372083,0.0393906,-3.1666666664801696e-05,0.0007959999999999997,0.0010399999999999526,0.17211300000000002,0.477538,0.585492,0.6320859999999999,1.0226972
0.08029270000000001,-0.00501022,0.0367313,-0.0008666666666668398,-0.005497666666666674,0.004740000000000068,-0.478896,-0.4203949999999999,0.5287270000000001,0.5606909999999999,1.0226972,-0.0873272,-0.00370277,0.0394100999999999,-8.666666666661456e-05,0.0008341666666666637,0.000936666666665036,0.1721069999999999,0.477512,0.585565,0.632041,1.0226972
0.0802706,-0.00522492,0.0369,-0.0009649999999999935,-0.007384333333333339,0.0060150000000000715,-0.472758,-0.420405,0.533957,0.560936,1.0226972,-0.0873299999999999,-0.00369063,0.0394232,-0.00012166666666484544,0.0006946666666666684,0.0007399999999999999,0.1720819999999999,0.477444,0.585662,0.632008,1.0226972
0.0802498999999999,-0.00548159,0.0370716,-0.0011083333333349044,-0.010544166666666657,0.007886666666666667,-0.465502,-0.420775,0.540184,0.560765,1.0226972,-0.0873338999999999,-0.00368774,0.0394267,-0.00017000000000003124,0.000551499999999999,0.0006016666666667362,0.172062,0.477437,0.585669,0.632013,1.0226972
0.0802243999999999,-0.00575802,0.0372671,-0.0011383333333348418,-0.012463333333333331,0.008929999999999933,-0.458638,-0.420459,0.545864,0.561158,1.0226972,-0.0873386,-0.0036926,0.039423800000000016,-0.00019000000000014367,0.00016950000000000526,0.000228333333335042,0.172061,0.4775109999999999,0.585569,0.63205,1.0226972
0.0801791999999999,-0.00606254,0.0374574,-0.0015233333333350418,-0.013960333333333332,0.009289999999999993,-0.450876,-0.418346,0.553111,0.56193,1.0226972,-0.087344,-0.00370261,0.0394159,-0.00023333333333518574,-0.0001996666666666663,-0.00012166666666669583,0.172191,0.477531,0.5854779999999999,0.632083,1.0226972
0.0801075,-0.0064163,0.037658,-0.002373333333331729,-0.0155785,0.009773333333333231,-0.4430989999999999,-0.4144350000000001,0.562445,0.56175,1.0226972,-0.08734910000000001,-0.00371187,0.039406300000000005,-0.00025333333333506697,-0.0004021666666666634,-0.0003400000000000625,0.172263,0.477558,0.585438,0.632081,1.0226972
