,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle
0,0.0764552,-0.00218894,0.0399949,-4.999999999912482e-06,8.000000000003086e-06,-1.4999999999968741e-05,-0.4113229999999999,-0.4120149999999999,0.566646,0.583068,1.0226972,-0.08406430000000001,-0.0244342,0.026431,0.004056666666666746,-0.0041299999999999904,0.00449999999999999,0.199727,0.4031639999999999,0.52128,0.7251449999999999,1.0226972
1,0.0764581,-0.00218849,0.0399954,4.166666666670834e-05,8.333333333356121e-07,-1.3333333331635075e-05,-0.411321,-0.4120109999999999,0.5666479999999999,0.583071,1.0226972,-0.083996,-0.0245208,0.026497500000000004,0.0021599999999998933,-0.002841666666666675,0.002448333333333365,0.199849,0.401624,0.521345,0.7259180000000001,1.0226972
2,0.076458,-0.00218937,0.0399949999999999,3.9999999999993735e-05,-1.3833333333330689e-05,-1.9999999999996868e-05,-0.4113199999999999,-0.41201400000000005,0.566649,0.583069,1.0226972,-0.0838893,-0.0246278,0.0265637,0.003386666666666677,-0.003950000000001637,0.002863333333333329,0.200048,0.400077,0.5211939999999999,0.726826,1.0226972
3,0.0764563,-0.0021898000000000004,0.0399941,1.8333333333397928e-05,-1.4333333333334948e-05,-1.3333333333369796e-05,-0.411322,-0.41201800000000005,0.566647,0.583066,1.0226972,-0.08375830000000001,-0.0248393,0.0266493,0.005100000000000012,-0.0067516666666667,0.0036383333333333523,0.2017509999999999,0.39629000000000003,0.520875,0.7286560000000001,1.0226972
4,0.0764569,-0.00219075,0.0399957,-2.0000000000112525e-05,-3.766666666666704e-05,5.000000000028131e-06,-0.411317,-0.412016,0.566652,0.583067,1.0226972,-0.0836798,-0.025009200000000002,0.0267029999999999,0.005270000000000043,-0.008140000000000001,0.003424999999998337,0.20394,0.391987,0.521242,0.730111,1.0226972
5,0.0764566,-0.00219027,0.0399949,-2.333333333331041e-05,-1.4999999999997654e-05,-1.6666666649798696e-06,-0.4113199999999999,-0.412017,0.566649,0.583067,1.0226972,-0.0835781999999999,-0.0252044999999999,0.0267599,0.005185000000001762,-0.00961166666666504,0.003270000000000009,0.2066349999999999,0.3866679999999999,0.521853,0.731751,1.0226972
6,0.0764566,-0.00219027,0.0399949,4.999999999912481e-06,-7.83333333333018e-06,1.3333333333369796e-05,-0.4113199999999999,-0.412017,0.566649,0.583067,1.0226972,-0.0834897,-0.0254424,0.0268276,0.004476666666666564,-0.010051666666666645,0.002971666666666655,0.210123,0.379873,0.522011,0.7341989999999999,1.0226972
7,0.0764577,-0.00218889,0.0399941,1.3333333333485443e-05,3.09999999999966e-05,-2.6666666666739596e-05,-0.4113229999999999,-0.4120149999999999,0.566646,0.583068,1.0226972,-0.0833935,-0.025730000000000003,0.0269212999999999,0.00477166666666672,-0.012013333333333345,0.0036383333333333523,0.214971,0.37061900000000003,0.521888,0.7376050000000001,1.0226972
8,0.0764577999999999,-0.00218801,0.0399946,1.9999999998262148e-05,3.7666666666659805e-05,-5.000000000028131e-06,-0.4113239999999999,-0.412012,0.566645,0.583071,1.0226972,-0.08322,-0.0260452,0.027042200000000002,0.005969999999998199,-0.014011666666668341,0.004704999999999987,0.215158,0.358063,0.523938,0.7422850000000001,1.0226972
9,0.0764581,-0.00218849,0.0399954,2.5000000000025e-05,2.966666666666395e-05,8.333333333341665e-06,-0.411321,-0.4120109999999999,0.5666479999999999,0.583071,1.0226972,-0.0830216,-0.026398,0.0271933,0.007801666666666651,-0.015926666666666683,0.006095000000000001,0.214146,0.342339,0.526245,0.7483390000000001,1.0226972
10,0.0764592,-0.0021904,0.0399987,2.5000000000025e-05,-2.5166666666661775e-05,7.666666666667395e-05,-0.411311,-0.4120069999999999,0.566658,0.583072,1.0226972,-0.0828305,-0.0267531999999999,0.027354000000000003,0.009383333333333237,-0.01705333333333169,0.007211666666668305,0.211376,0.324741,0.529949,0.754332,1.0226972
11,0.076461,-0.00219133,0.04,5.333333333509826e-05,-5.533333333332998e-05,9.000000000004375e-05,-0.411329,-0.41202700000000003,0.566646,0.583056,1.0226972,-0.0826403,-0.0271288,0.0275267999999999,0.009661666666666707,-0.01806000000000001,0.008076666666665018,0.20897800000000002,0.312694,0.527644,0.761671,1.0226972
12,0.0764618999999999,-0.00219188,0.0400029,6.333333333168507e-05,-5.649999999999695e-05,0.00012500000000000935,-0.411322,-0.412021,0.566653,0.583059,1.0226972,-0.0825518999999999,-0.0272889999999999,0.0276048,0.007828333333335009,-0.014849999999998312,0.006858333333333311,0.20898200000000003,0.306162,0.528029,0.764053,1.0226972
13,0.0764632,-0.00219291,0.0400068,6.666666666650205e-05,-4.183333333333787e-05,0.00013500000000006562,-0.41129,-0.412079,0.5665859999999999,0.583105,1.0226972,-0.0823088,-0.027610200000000005,0.0277923,0.008695,-0.014283333333335013,0.007304999999999984,0.2086579999999999,0.292831,0.529941,0.768033,1.0226972
14,0.0764667,-0.00219358,0.040013400000000005,9.499999999995624e-05,-3.7500000000001366e-05,0.0002233333333332791,-0.41143500000000005,-0.411958,0.566762,0.582916,1.0226972,-0.08209010000000001,-0.0279094,0.027979400000000005,0.009170000000000013,-0.013009999999999987,0.007543333333335026,0.20930300000000002,0.283314,0.529516,0.7717109999999999,1.0226972
15,0.0764715,-0.00219976,0.0400236999999999,0.00016000000000159406,-0.000131333333333334,0.0003466666666649548,-0.4114239999999999,-0.411967,0.566778,0.582903,1.0226972,-0.081859,-0.028178700000000004,0.0281716,0.011548333333331651,-0.014828333333335013,0.009446666666666713,0.21113200000000001,0.274975,0.529621,0.774153,1.0226972
16,0.0764779999999999,-0.00220755,0.040039,0.00024666666666497045,-0.00024399999999999653,0.0005366666666666019,-0.411444,-0.411937,0.566774,0.582915,1.0226972,-0.0815834,-0.028413900000000002,0.0283801,0.012090000000000016,-0.013394999999999956,0.009796666666666657,0.21177600000000002,0.268527,0.529613,0.7762439999999999,1.0226972
