MTML_position_x,MTML_position_y,MTML_position_z,MTML_velocity_x,MTML_velocity_y,MTML_velocity_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_velocity_x,MTMR_velocity_y,MTMR_velocity_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.239859,0.0844218,0.289813,-0.0003848527992584771,-0.0006401514529644131,-0.0013106064764582884,-0.5731729999999999,0.102657,0.765461,0.273867,1.0226972,-0.125522,0.111482,0.319736,0.01831365801888227,-0.0025712140973122312,-0.0026015173535565354,0.0258491,0.610164,0.331922,0.7189300000000001,1.0226972,0.112485,0.027180400000000004,0.0291811,1.363657368284452e-05,-5.424239518923144e-05,4.651553084649128e-05,-0.5727180000000001,0.103668,0.765636,0.27395,1.0226972,-0.137776,0.035182599999999994,0.0332771,0.0036515098116679367,0.0012406036425955452,-9.515443358703122e-05,0.0232029,0.602108,0.337406,0.723246,1.0226972
0.2398585,0.08440355,0.289793,7.49992768048467e-05,-0.0005808311653416696,-0.0008583285888597977,-0.5731980000000001,0.102634,0.7654505,0.2738545,1.0226972,-0.12474400000000001,0.111398,0.3196505,0.019516619913455453,-0.002374992330970736,-0.002399992354812642,0.0325172,0.6172259999999999,0.325081,0.715728,1.0226972,0.112483,0.027177350000000003,0.029179249999999997,-4.1666706403176084e-05,-7.583316723749623e-05,-3.3333365122598694e-05,-0.572728,0.103653,0.7656345,0.2739395,1.0226972,-0.13759100000000002,0.03521445000000001,0.033268,0.00494165290215697,0.001197494545844809,-2.416790166279349e-05,0.0288717,0.608371,0.331457,0.7205375,1.0226972
0.23987,0.0844103,0.289813,0.00015000014305143397,-4.500004291540697e-05,0.00016666682561270423,-0.5732225,0.1026215,0.765442,0.2738305,1.0226972,-0.12306700000000001,0.1113825,0.3194635,0.03713336874647316,-0.0012166678269714697,-0.004075003886226689,0.0458907,0.628164,0.3117225,0.7113915,1.0226972,0.1124805,0.02717485,0.029177350000000005,-6.666673024508174e-05,-7.166673501339924e-05,-5.166671593984005e-05,-0.5727389999999999,0.103639,0.7656315,0.273931,1.0226972,-0.137148,0.03526005,0.03329485,0.00945834235351172,0.001066667683920267,0.0003416669925056969,0.040171849999999995,0.6183375,0.32037,0.716491,1.0226972
0.239878,0.0844352,0.289894,0.0004000003814700279,0.00053833384672848,0.0016833349386860005,-0.573349,0.102553,0.7653909999999999,0.273733,1.0226972,-0.121874,0.111425,0.319286,0.04243337380095218,0.0009666675885527596,-0.005583338658019581,0.0548934,0.634333,0.30298400000000003,0.70909,1.0226972,0.11248,0.0271738,0.0291772,-3.333336512254088e-05,-5.000004768375345e-05,-2.500002384184783e-05,-0.5727399999999999,0.103635,0.765632,0.273927,1.0226972,-0.136767,0.0353059,0.0333339,0.01266667874655304,0.001441668041548389,0.0011583344380071386,0.0483553,0.624869,0.311979,0.714052,1.0226972
0.2398675,0.08444475,0.2900145,-4.1666706403175975e-05,0.0005741672142353963,0.0033583365360925228,-0.5734205000000001,0.1026025,0.7653565,0.27366250000000003,1.0226972,-0.119343,0.1114745,0.318723,0.06206672585810932,0.0015333347956352603,-0.012341678436608498,0.07254445,0.6345415,0.28815100000000005,0.713455,1.0226972,0.1124825,0.02717415,0.02918175,3.333336512254085e-05,-1.1666677792895062e-05,7.333340326948582e-05,-0.5726935,0.1036455,0.765665,0.2739285,1.0226972,-0.13595449999999998,0.0352654,0.0334059,0.019891685636856372,8.916675170266963e-05,0.001850835098427312,0.0653393,0.6318885000000001,0.2943675,0.713975,1.0226972
0.2398595,0.08444605,0.290167,-0.00025833357969969165,0.0001491668089232317,0.003941670425736525,-0.5735155000000001,0.102671,0.7653110000000001,0.273565,1.0226972,-0.117035,0.1114375,0.3181465,0.06526672890986966,-0.0002500002384188257,-0.015700014972701022,0.0795148,0.6278765,0.27288750000000006,0.724522,1.0226972,0.112479,0.0271719,0.02919025,-4.16667064031761e-05,-3.500003337865632e-05,0.00019333351771055201,-0.5728485,0.1035645,0.7655955,0.27382850000000003,1.0226972,-0.13518750000000002,0.0351525,0.03348545000000001,0.021383353726088454,-0.0024375023245833145,0.0021466687138895733,0.07452890000000001,0.6278185000000001,0.2774085,0.7233594999999999,1.0226972
0.239837,0.0844232,0.290308,-0.0004333337465925686,-0.00045500043392212767,0.004100003910068825,-0.573609,0.102761,0.765262,0.273473,1.0226972,-0.114582,0.111339,0.317545,0.06793339811967027,-0.0021666687329630753,-0.01683334938686649,0.085382,0.619163,0.25908600000000004,0.7363569999999999,1.0226972,0.112471,0.027166000000000003,0.0292115,-0.00018333350817374347,-0.00013500012874610547,0.00046833377997122506,-0.572873,0.103514,0.76562,0.273731,1.0226972,-0.13428099999999998,0.0350389,0.0334777,0.024233356444063155,-0.003338336517019137,0.0007550007200247641,0.08056369999999999,0.619663,0.262743,0.735183,1.0226972
0.23980800000000002,0.08438575000000001,0.2903865,-0.0008583341519042707,-0.0010050009584435893,0.0036583368221953898,-0.5736414999999999,0.1028605,0.7652375,0.2734355,1.0226972,-0.11224349999999998,0.1109825,0.317065,0.0798584094922477,-0.007583340565370415,-0.01802501718999617,0.09313079999999999,0.61328,0.2450075,0.7450920000000001,1.0226972,0.112455,0.027155699999999998,0.029248350000000003,-0.00040000038147002773,-0.00027000025749232656,0.0009683342568088755,-0.572978,0.10337950000000001,0.7656339999999999,0.27352150000000003,1.0226972,-0.1333815,0.03495620000000001,0.033317150000000004,0.03010002870562433,-0.0032716697867741134,-0.0028050026750591197,0.08705895,0.6125855,0.2492955,0.7449735,1.0226972
0.2397765,0.08433245,0.29040699999999997,-0.0008333293597389934,-0.0013424946642597644,0.0011333330234038828,-0.5736205000000001,0.10297049999999999,0.7652344999999999,0.273445,1.0226972,-0.1088845,0.110264,0.316511,0.08104138454168718,-0.015999936780140438,-0.014249954979225219,0.1064735,0.609405,0.226605,0.7522519999999999,1.0226972,0.112436,0.02713185,0.029313000000000006,-0.000491664552715054,-0.000515831560317013,0.00148582787600224,-0.572855,0.1032965,0.7658195000000001,0.27329000000000003,1.0226972,-0.13202350000000002,0.03486985000000001,0.03285715,0.0320915470694933,-0.0023124934237107827,-0.009448288481783428,0.09807735000000001,0.6080185,0.2317475,0.752963,1.0226972
0.239782,0.0843157,0.290375,-0.0002999955177790333,-0.0008833275596973195,-0.00046666850247669106,-0.573591,0.102985,0.765247,0.273466,1.0226972,-0.106226,0.109681,0.31611300000000003,0.08914972560773726,-0.019583273530809995,-0.013833287915192533,0.115921,0.608685,0.209346,0.7564649999999999,1.0226972,0.112437,0.0271098,0.0293553,-0.00021666429045420754,-0.0006999984026188431,0.0015799946324733718,-0.572691,0.103283,0.765989,0.273163,1.0226972,-0.13087,0.0348013,0.0324176,0.0379332193072128,-0.002213326662471478,-0.014104959589397774,0.108354,0.607219,0.217127,0.756572,1.0226972
