PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.0785383,-0.0479056,0.0876416,6.434217334243859e-06,2.4590773140533467e-05,1.9437453204594947e-05,0.0145365,-0.6253036999999999,-0.1873253,0.7574254,0.96062645,-0.0254763,-0.034306300000000005,0.0736046,2.110749491284048e-06,1.7603660347257724e-05,3.97725990845264e-06,0.0914878,0.6881951,0.243073,0.6774458999999999,0.97777758
0.078539,-0.0479061,0.0876424,1.4758542376525746e-05,-1.8166555940485737e-06,1.872022640044208e-05,0.0145371,-0.6253010999999999,-0.1873239,0.7574279,0.96062645,-0.0254762,-0.034308099999999994,0.0736036,-1.4339270075447447e-05,1.7365303726063516e-05,4.253350432550352e-05,0.091525,0.6881636999999999,0.243166,0.6774395000000001,0.97777758
0.0785383,-0.0479046,0.0876422,2.231865943322279e-05,-4.3996197529592376e-06,2.7242434768131108e-05,0.0145328,-0.6253031,-0.1873257,0.7574259,0.96062645,-0.0254762,-0.0343085,0.0736033,-8.870031983940347e-06,9.407489185609011e-06,2.523600737365917e-05,0.0915585,0.6881318000000001,0.24326,0.6774336,0.97777758
0.0785375,-0.0479041,0.0876414,-1.1144198407722205e-05,1.5128032526275742e-05,-6.220423072813888e-06,0.0145322,-0.6253055999999999,-0.1873271,0.7574234000000001,0.96062645,-0.0254763,-0.0343059,0.0736048,-5.731843730707539e-07,1.832413844038965e-05,1.0327369036794638e-05,0.0915512,0.6881308,0.243262,0.6774348000000001,0.97777758
0.0785383,-0.0479046,0.0876422,-7.915587991157022e-06,1.363290421264038e-05,-3.828217770856338e-06,0.0145328,-0.6253031,-0.1873257,0.7574259,0.96062645,-0.0254763,-0.0343059,0.0736048,-1.4095894876493692e-06,3.3379430502804724e-05,1.869142018263883e-05,0.0915512,0.6881308,0.243262,0.6774348000000001,0.97777758
0.0785383,-0.0479046,0.0876422,-2.193269682804126e-06,1.3707935517383157e-06,-2.1932696828041317e-06,0.0145328,-0.6253031,-0.1873257,0.7574259,0.96062645,-0.0254756,-0.0343066,0.0736029,6.317959789730844e-06,2.89217774016991e-05,1.6906570484436016e-07,0.0915544,0.6881338,0.243262,0.6774314,0.97777758
0.0785375,-0.0479041,0.0876414,3.1950612128773733e-06,-1.996913258027569e-06,3.1950612128773678e-06,0.0145322,-0.6253055999999999,-0.1873271,0.7574234000000001,0.96062645,-0.0254756,-0.0343079,0.07360219999999999,7.727549277380216e-06,-1.729617491156812e-05,-2.6127113490025644e-05,0.091558,0.6881341999999999,0.243261,0.6774308000000001,0.97777758
0.078539,-0.0479061,0.0876424,1.590292404063535e-05,-2.5374838099929383e-05,8.63915435852053e-06,0.0145371,-0.6253010999999999,-0.1873239,0.7574279,0.96062645,-0.0254763,-0.0343046,0.07360549999999999,-2.441728277560366e-06,3.0644704990409834e-05,2.1813766411851507e-05,0.0915476,0.6881303000000001,0.243263,0.6774354,0.97777758
0.0785385,-0.0479075,0.087641,1.1918457962186582e-05,-3.6531343119563815e-05,-2.517350661113905e-06,0.014505200000000003,-0.6253807,-0.1871334,0.7574099,0.96062645,-0.0254762,-0.0343085,0.0736033,-9.372384339256355e-06,7.293418855911767e-06,2.525689227678623e-05,0.0915585,0.6881318000000001,0.24326,0.6774336,0.97777758
0.0785385,-0.0479065,0.0876416,1.7806842967895684e-05,-2.3841140521374438e-05,1.3193300280672188e-05,0.0145014,-0.6253801,-0.1871338,0.7574103,0.96062645,-0.0254762,-0.0343085,0.0736033,-9.372384339256355e-06,1.686204449009968e-05,3.0409229156768922e-05,0.0915585,0.6881318000000001,0.24326,0.6774336,0.97777758
