PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.0840125,-0.0545415,0.0903465,-1.3662142733852866e-06,7.590079296514684e-07,-1.2144126874886981e-06,-0.0557245,-0.0655893,-0.3059058,0.9481636999999998,0.74566566,-0.0316694,-0.0624759,0.0796575,-5.121623622903358e-06,-3.445056636967994e-06,7.3454169819619555e-06,0.2514393,-0.1305151,0.9589889,0.009185,0.35870357
0.08401339999999999,-0.054541999999999986,0.0903473,8.51288660656176e-06,-4.729381448046113e-06,7.567010317162565e-06,-0.0557254,-0.0655863,-0.3059037,0.9481646,0.74566566,-0.0316696,-0.0624784,0.0796559,7.302923724690093e-06,-2.2763650983032642e-08,-1.509073006024459e-05,0.2514418,-0.1305202,0.9589875,0.0091901,0.35870357
0.08401339999999999,-0.054541999999999986,0.0903473,1.0574064971967196e-06,-5.874480539927443e-07,9.399168864242599e-07,-0.0557254,-0.0655863,-0.3059037,0.9481646,0.74566566,-0.0316704,-0.0624791,0.079657,-3.0276746852711164e-06,-2.9150414221420334e-05,-1.6418407474561987e-05,0.2514384,-0.1305207,0.9589883,0.0091915,0.35870357
0.0840125,-0.0545415,0.0903465,2.290713612111373e-06,-1.2726186733834348e-06,2.036189877491202e-06,-0.0557245,-0.0655893,-0.3059058,0.9481636999999998,0.74566566,-0.0316703,-0.0624778,0.0796578,-1.0026026662520472e-05,-2.407053997845585e-05,1.1088965648221455e-06,0.2514371,-0.1305182,0.958989,0.0091889,0.35870357
0.0840125,-0.0545415,0.0903465,-7.588387267835674e-06,4.215770704314147e-06,-6.745233127160061e-06,-0.0557245,-0.0655893,-0.3059058,0.9481636999999998,0.74566566,-0.0316696,-0.0624784,0.0796559,-7.384527805972249e-08,-3.2773007749668026e-06,-2.382498430807831e-06,0.2514418,-0.1305202,0.9589875,0.0091901,0.35870357
0.08401339999999999,-0.054541999999999986,0.0903473,-4.409141499866035e-07,2.449523055458447e-07,-3.919236888883108e-07,-0.0557254,-0.0655863,-0.3059037,0.9481646,0.74566566,-0.0316704,-0.0624791,0.079657,2.2466703360290066e-06,-1.2468496126467125e-06,-5.573207400182348e-06,0.2514384,-0.1305207,0.9589883,0.0091915,0.35870357
0.08401339999999999,-0.054541999999999986,0.0903473,7.147473117849068e-06,-3.970818398768302e-06,6.35330943827175e-06,-0.0557254,-0.0655863,-0.3059037,0.9481646,0.74566566,-0.0316703,-0.0624778,0.0796578,2.452913348421984e-06,1.434309548390447e-06,-3.92326330109577e-06,0.2514371,-0.1305182,0.958989,0.0091889,0.35870357
0.0840117,-0.0545411,0.0903457,-1.158423091854138e-05,5.94596609095054e-06,-1.1276529654918549e-05,-0.0557236,-0.0655924,-0.3059078,0.9481629,0.74566566,-0.0316703,-0.0624778,0.0796578,-5.303912284914032e-06,8.083017234150971e-06,1.71309777036844e-05,0.2514371,-0.1305182,0.958989,0.0091889,0.35870357
0.0840125,-0.0545415,0.0903465,-6.7961468207312165e-06,3.94900588199275e-06,-5.694281877738114e-06,-0.0557245,-0.0655893,-0.3059058,0.9481636999999998,0.74566566,-0.0316697,-0.0624797,0.0796551,1.000106506489175e-05,-1.4704785394284358e-05,-3.1887328376176783e-05,0.25144310000000003,-0.1305227,0.9589868,0.0091926,0.35870357
0.08401339999999999,-0.054541999999999986,0.0903473,1.5604554124044732e-07,8.66767920442259e-08,4.854446664153671e-07,-0.0557254,-0.0655863,-0.3059037,0.9481646,0.74566566,-0.0316703,-0.0624778,0.0796578,4.316873003554429e-06,-1.3670097844663915e-05,-1.9425928516069815e-05,0.2514371,-0.1305182,0.958989,0.0091889,0.35870357
0.0840125,-0.0545415,0.0903465,7.901569055009009e-06,-3.726674074052258e-06,8.349789961437202e-06,-0.0557245,-0.0655893,-0.3059058,0.9481636999999998,0.74566566,-0.0316695,-0.0624772,0.0796567,1.4082366801553486e-05,-6.345977496079919e-06,-3.285348248844558e-05,0.2514406,-0.1305177,0.9589882,0.0091875,0.35870357
0.0840125,-0.0545415,0.0903465,-4.033988160650226e-06,2.2411045336738345e-06,-3.5857672540149824e-06,-0.0557245,-0.0655893,-0.3059058,0.9481636999999998,0.74566566,-0.0316696,-0.0624784,0.0796559,4.317849277594275e-06,1.2246775541882222e-05,9.262262146746438e-07,0.2514418,-0.1305202,0.9589875,0.0091901,0.35870357
0.0840125,-0.0545415,0.0903465,-1.098618052262189e-05,6.103433623622359e-06,-9.765493798168463e-06,-0.0557245,-0.0655893,-0.3059058,0.9481636999999998,0.74566566,-0.0316703,-0.0624778,0.0796578,3.375440715474083e-06,2.35038511699913e-06,-4.7922271668478886e-06,0.2514371,-0.1305182,0.958989,0.0091889,0.35870357
0.08401339999999999,-0.054541999999999986,0.0903473,1.5051150105596525e-05,-8.361750058587375e-06,1.3378800094250389e-05,-0.0557254,-0.0655863,-0.3059037,0.9481646,0.74566566,-0.0316703,-0.0624778,0.0796578,-6.390053082524976e-06,-4.973735231584867e-06,8.635326805527872e-06,0.2514371,-0.1305182,0.958989,0.0091889,0.35870357
0.08401339999999999,-0.054541999999999986,0.0903473,1.5051150105596525e-05,-8.361750058587375e-06,1.3378800094250389e-05,-0.0557254,-0.0655863,-0.3059037,0.9481646,0.74566566,-0.0316696,-0.0624784,0.0796559,1.3292906289987613e-06,-1.1393919677207562e-06,-3.6080745644270997e-06,0.2514418,-0.1305202,0.9589875,0.0091901,0.35870357
0.0840125,-0.0545415,0.0903465,7.932225957333268e-06,-4.406792198477713e-06,7.050867517833431e-06,-0.055802,-0.0655644,-0.3059111,0.9481592,0.74550232,-0.0316697,-0.0624797,0.0796551,6.115502527087822e-06,-1.62027425215546e-05,-2.5074130845448348e-05,0.25144310000000003,-0.1305227,0.9589868,0.0091926,0.35870357
0.0840125,-0.0545415,0.0903465,-7.118924148263258e-06,3.954957860109662e-06,-6.327932576416958e-06,-0.055802,-0.0655644,-0.3059111,0.9481592,0.74533897,-0.0316703,-0.0624778,0.0796578,-2.4995964242941935e-06,1.1078404157971228e-05,1.3693814435920167e-05,0.2514371,-0.1305182,0.958989,0.0091889,0.35870357
0.08401339999999999,-0.054541999999999986,0.0903473,3.879736788076727e-07,-2.1554093266893636e-07,3.4486549228346063e-07,-0.0558029,-0.0655613,-0.3059091,0.94816,0.74533897,-0.0316703,-0.0624778,0.0796578,-9.406090523447858e-06,1.6998256242999206e-05,3.244001270506133e-05,0.2514379,-0.13043980000000002,0.9589997,0.0091684,0.35837688
0.08401339999999999,-0.054541999999999986,0.0903473,7.506897827070929e-06,-4.170498792778599e-06,6.672798068700419e-06,-0.0558029,-0.0655613,-0.3059091,0.94816,0.74533897,-0.0316696,-0.0624784,0.0796559,-6.88969293864063e-07,2.048732125875126e-05,1.7254164782379986e-05,0.2514426,-0.1304419,0.9589982,0.0091695,0.35837688
0.0840125,-0.0545415,0.0903465,-6.959966420024192e-07,3.866648011088771e-07,-6.186636817978123e-07,-0.055802,-0.0655644,-0.3059111,0.9481592,0.74533897,-0.0316695,-0.0624772,0.0796567,8.837562376282799e-06,4.143367204909536e-06,-1.4222318748616784e-05,0.2514413,-0.1304393,0.9589989,0.009167,0.35837688
0.08401339999999999,-0.054541999999999986,0.0903473,1.2292904727423018e-06,-6.82939151517184e-07,1.0927026424691965e-06,-0.0558029,-0.0655613,-0.3059091,0.94816,0.74533897,-0.0316701,-0.0624752,0.07965950000000001,2.54943908166631e-06,2.5103778187037223e-05,1.5122256626551051e-05,0.2514354,-0.1304348,0.9590011,0.0091633,0.35837688
0.08401339999999999,-0.054541999999999986,0.0903473,1.2292904727423018e-06,-6.82939151517184e-07,1.0927026424691965e-06,-0.0558029,-0.0655613,-0.3059091,0.94816,0.74533897,-0.0316704,-0.0624791,0.079657,-8.588304842550672e-06,-9.853381859052723e-06,9.872584903171481e-06,0.2514391,-0.1304424,0.958999,0.0091709,0.35837688
0.0840125,-0.0545415,0.0903465,1.0584449815375613e-07,-5.880249897376686e-08,9.408399836161727e-08,-0.055802,-0.0655644,-0.3059111,0.9481592,0.74533897,-0.0316704,-0.0624791,0.079657,-9.49973756131552e-06,-2.0790574484736833e-05,2.5811231527997358e-06,0.2514391,-0.1304424,0.958999,0.0091709,0.35837688
0.0840125,-0.0545415,0.0903465,-9.326340443661896e-06,5.181300246430893e-06,-8.29008039460581e-06,-0.055802,-0.0655644,-0.3059111,0.9481592,0.74533897,-0.0316694,-0.0624759,0.0796575,7.795324273174468e-06,-6.528782139284602e-06,-2.1259982952431348e-05,0.2514401,-0.1304368,0.9589996,0.0091644,0.35837688
0.0840125,-0.0545415,0.0903465,-9.326340443661896e-06,5.181300246430893e-06,-8.29008039460581e-06,-0.055802,-0.0655644,-0.3059111,0.9481592,0.74533897,-0.0316704,-0.0624791,0.079657,2.6824788264170034e-06,8.58393224453069e-06,1.3412394132085004e-06,0.2514391,-0.1304424,0.958999,0.0091709,0.35837688
