MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.112738,-0.010795,0.356708,0.596019050304419,-0.281540222609715,-0.749293346307102,0.0636857590595889,0.244573,-0.175507,0.018272,0.357356,0.0324787957540349,0.199431990856326,-0.452512829324778,0.868564417959851,0.533261,0.067599,0.020869,-0.068916,0.592498449241736,-0.262294693343009,-0.758441611558721,0.070095672808282,0.139921,0.030399,0.027451,-0.007367,0.186193478905893,-0.0495154813587808,0.863194219244959,0.466664703380075,0.522405
0.11222,-0.011061,0.356026,0.599192137796867,-0.278990856477513,-0.747850573447191,0.0620677355722859,0.245239,-0.175263,0.018703,0.358149,0.0341911892416018,0.202168062417301,-0.454746352359059,0.866697635933553,0.532828,0.067332,0.020732,-0.069267,0.595578561055242,-0.25973683215581,-0.757052374863549,0.0685175696189845,0.138615,0.030526,0.027658,-0.006971,0.188930642668023,-0.0510621424230445,0.861274526825538,0.468939291714464,0.522242
0.111976,-0.011196,0.355736,0.599985226183565,-0.277153013536465,-0.748092264376074,0.0596816506959269,0.243477,-0.175043,0.019,0.358431,0.0352981570276599,0.201913211824973,-0.455901474072161,0.866105617658612,0.532048,0.067211,0.020665,-0.069405,0.596442611523994,-0.257796516361463,-0.757236359619788,0.0662590596077503,0.137145,0.030631,0.027798,-0.006841,0.188525327092095,-0.0523796601418732,0.860650288810276,0.470101747092083,0.522569
0.111496,-0.011379,0.355321,0.599995929547235,-0.277015338183536,-0.748151047870391,0.0594760162439046,0.241403,-0.17444,0.019652,0.358828,0.0414357592151742,0.203089087322624,-0.458975987754517,0.863932256101999,0.532376,0.066975,0.020569,-0.069622,0.59644681028674,-0.257653154066715,-0.757298477485388,0.0660686816620376,0.13241,0.030923,0.028117,-0.00664,0.189730353640226,-0.0583568059752547,0.858368003047378,0.473076365345361,0.522405
0.111026,-0.011437,0.355145,0.599841918802751,-0.277095804403107,-0.748263890713331,0.0592345970170899,0.245994,-0.173602,0.020012,0.35896,0.0493323755541046,0.205602368585393,-0.463610068602386,0.860441565154052,0.532205,0.06674,0.020539,-0.069711,0.596293686564915,-0.257740609874547,-0.757409613144418,0.0658353651219614,0.133063,0.031341,0.028311,-0.006565,0.190950633486557,-0.0653896360571118,0.854987581643269,0.47776383946799,0.522569
0.110863,-0.011424,0.355113,0.601456313044675,-0.277118405631318,-0.746940826729559,0.0594566575214722,0.247137,-0.173174,0.020108,0.358885,0.0516415247196673,0.207234125501204,-0.463481545890223,0.859983736341327,0.531966,0.066653,0.020547,-0.069726,0.597930896897138,-0.257940670506807,-0.756036723983274,0.0659827630743148,0.135839,0.031551,0.028363,-0.0066,0.193751282757066,-0.0686643799908029,0.854152217245452,0.477671051169262,0.522569
0.110695,-0.011382,0.355106,0.603394039629187,-0.276851045491991,-0.745434865560366,0.0599665970100165,0.244484,-0.172514,0.020132,0.358553,0.052541908034579,0.210584763798469,-0.465245248220468,0.858160978001391,0.53231,0.066575,0.020569,-0.069729,0.599937145392662,-0.257642770036056,-0.754491132747343,0.0666239839088181,0.136329,0.031891,0.028373,-0.006762,0.197208513065905,-0.0691477632363838,0.852275995975096,0.479534165517326,0.522569
0.110724,-0.011344,0.355125,0.603888298499618,-0.276402440537881,-0.745167014663053,0.0603881946914554,0.239749,-0.171856,0.020142,0.358139,0.0538637871779777,0.211224002454923,-0.467807616864943,0.8565273765741,0.530118,0.066585,0.020589,-0.069719,0.600311691953983,-0.257120218199211,-0.754329599170622,0.0670963613888572,0.13241,0.032229,0.028366,-0.006984,0.198255020108856,-0.0695460710271959,0.850634013510812,0.481954423223612,0.522569
0.11083,-0.011296,0.35514,0.603967646788245,-0.276315522778961,-0.745130951706979,0.0604373916769313,0.239789,-0.171303,0.0204,0.35777,0.0542979180438463,0.211582152246586,-0.467838142724257,0.856394886228966,0.524255,0.066638,0.020615,-0.069709,0.600384781109144,-0.257033786256956,-0.754295751086216,0.0671540559327555,0.12947,0.032505,0.028482,-0.007171,0.198205772004559,-0.0708307066672394,0.850376936789135,0.482241172354895,0.522569
0.110895,-0.011299,0.355139,0.603973153262163,-0.27630935593783,-0.745128268361389,0.0604436402654497,0.237959,-0.171226,0.020679,0.357595,0.0546505116869424,0.211710743965279,-0.467609961779724,0.856465297666162,0.523851,0.066671,0.020615,-0.069709,0.600389649800955,-0.257028680580276,-0.754292916308192,0.0671619101748345,0.128654,0.032544,0.028618,-0.007261,0.198354538292029,-0.0711664998881297,0.85043830206119,0.482022303239081,0.522732
0.110984,-0.011332,0.355112,0.604018713014606,-0.276266566400106,-0.745103813410827,0.0604854185595017,0.233251,-0.171409,0.021529,0.357113,0.0556617442205817,0.212275683705265,-0.46737401200817,0.856389127229656,0.522847,0.066715,0.020599,-0.069721,0.600433610936237,-0.256988307680621,-0.754267637476212,0.0672072885152786,0.124245,0.032452,0.029057,-0.007499,0.198937764498336,-0.0721817595086081,0.850352137062556,0.481782941212939,0.522079
