MTML_position_x,MTML_position_y,MTML_position_z,MTML_orientation_x,MTML_orientation_y,MTML_orientation_z,MTML_orientation_w,MTML_gripper_angle,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_orientation_x,MTMR_orientation_y,MTMR_orientation_z,MTMR_orientation_w,MTMR_gripper_angle,PSML_position_x,PSML_position_y,PSML_position_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.145315,0.03718,0.381817,0.326842823172504,-0.161480789545524,-0.904723417714281,0.220393423195366,0.049604,-0.195072,0.047208,0.390581,-0.14829926118696,0.130562551522837,-0.352535177713078,0.914701972090394,-0.580053,0.11044,0.039808,-0.050943,0.315517937066157,-0.182432882155803,-0.884645990054668,0.290806030161069,-0.109587,-0.00781,0.039653,0.011743,0.171408546272537,0.0942772085091094,0.913728474511898,0.356133673059184,-0.638101
0.145331,0.037199,0.381641,0.326962216738836,-0.161269147293975,-0.904723128402718,0.220372484420126,0.027436,-0.195093,0.047701,0.389972,-0.147308258631493,0.130925773752945,-0.352475109269725,0.914833326924334,-0.679707,0.110449,0.039816,-0.051026,0.315643801946998,-0.182243093298193,-0.884647389671642,0.290784183174909,-0.130978,-0.007821,0.039907,0.011431,0.17181612941745,0.0932776925252367,0.913775270553541,0.356080390746213,-0.71795
0.14535,0.037337,0.381017,0.324959986650792,-0.162115854681891,-0.905561992565053,0.219264530552228,-0.028154,-0.195209,0.048982,0.388205,-0.14680293888642,0.133411088388407,-0.34885660787824,0.915941835363479,-0.847682,0.110458,0.039887,-0.051342,0.313671283154601,-0.182876487288317,-0.885554658048716,0.289757595464648,-0.191396,-0.007877,0.040543,0.010571,0.17448729670042,0.0930331844131295,0.914659198088983,0.352558592632983,-0.706683
0.145388,0.037751,0.379832,0.323618784581468,-0.165156834076191,-0.906209954699412,0.216281345537781,-0.099781,-0.195388,0.050643,0.385446,-0.148782694480304,0.137275418054164,-0.343096038634446,0.917226404817581,-0.989972,0.110477,0.040098,-0.051933,0.311903454923992,-0.185772227852283,-0.886508280521115,0.286893678446862,-0.247568,-0.007968,0.041395,0.009176,0.178462713932258,0.0946385279016819,0.915765940808004,0.347228095678571,-0.708969
0.145464,0.038083,0.379005,0.324356249074998,-0.167049660040535,-0.906086474440912,0.21423056645021,-0.123773,-0.195523,0.051653,0.383625,-0.151614484932021,0.138045725175618,-0.340041716765406,0.917784319205101,-1.0672,0.110515,0.040264,-0.052346,0.312608112374128,-0.187852446951933,-0.886494521367826,0.284807109877694,-0.269612,-0.008031,0.041859,0.008339,0.17916273117588,0.0972980817810469,0.91632667637713,0.344643614765995,-0.708806
0.145709,0.039057,0.376766,0.330804782623297,-0.174693411791706,-0.903996756792064,0.206978915301914,-0.167747,-0.195805,0.053915,0.379542,-0.161462124738925,0.136108819123312,-0.330763302465947,0.919782588100835,-1.167905,0.110634,0.040729,-0.053412,0.31797394781754,-0.195412124272048,-0.885124663609242,0.277958630136643,-0.303903,-0.008172,0.04298,0.006308,0.177670842927818,0.107387780334847,0.918673029564091,0.336066661481928,-0.709622
0.145935,0.04026,0.37378,0.34241262531416,-0.18764264860634,-0.899473110235296,0.196193665578446,-0.209343,-0.196147,0.056266,0.374912,-0.171903612071968,0.138340955783515,-0.319761429858388,0.921446447757238,-1.208994,0.110751,0.041363,-0.054953,0.328591911330798,-0.209142722427947,-0.881499116953263,0.266919434050834,-0.33852,-0.008349,0.044205,0.003909,0.180769005370438,0.118900651762424,0.920513044015631,0.325332041927828,-0.709459
0.146126,0.041649,0.369868,0.35761640388297,-0.20347678283397,-0.892894448893319,0.182885783091103,-0.21751,-0.19651,0.058643,0.369812,-0.183349697780834,0.136312116516396,-0.305579750510525,0.92434999393759,-1.235329,0.110845,0.042032,-0.056829,0.342492688107908,-0.226398587967379,-0.875939476012082,0.253322861823948,-0.358768,-0.008528,0.045365,0.001402,0.179470801525699,0.131026250453053,0.92377604982506,0.311865616670939,-0.707173
0.146142,0.042322,0.36773,0.366121359662246,-0.211311503607037,-0.889000916950108,0.176011272662489,-0.21482,-0.196626,0.059811,0.367314,-0.18942097415123,0.134091953306857,-0.300678787449119,0.925057462749249,-1.236702,0.110854,0.042372,-0.057896,0.350564162596339,-0.235147613152852,-0.872502872377095,0.246067278656393,-0.362034,-0.008591,0.045937,0.000148,0.177558348437131,0.137123597273362,0.924761166130052,0.307387276231268,-0.706846
0.145857,0.043521,0.363325,0.384492045907974,-0.227280455255193,-0.879977647226065,0.161705911069976,-0.162325,-0.196619,0.06184,0.362651,-0.200041632366704,0.133736523161538,-0.295271525559605,0.924614846239466,-1.234188,0.110718,0.042979,-0.060139,0.367131048005618,-0.251575929413472,-0.865025042557096,0.231637693562897,-0.346032,-0.008587,0.046969,-0.002232,0.177765873875039,0.149129963124579,0.924645317724765,0.301977788245384,-0.705213
